HourUTC;HourDK;PriceArea;CentralPowerMWh;LocalPowerMWh;CommercialPowerMWh;LocalPowerSelfConMWh;OffshoreWindLt100MW_MWh;OffshoreWindGe100MW_MWh;OnshoreWindLt50kW_MWh;OnshoreWindGe50kW_MWh;HydroPowerMWh;SolarPowerLt10kW_MWh;SolarPowerGe10Lt40kW_MWh;SolarPowerGe40kW_MWh;SolarPowerSelfConMWh;ExchangeNO_MWh;ExchangeSE_MWh;ExchangeGE_MWh;ExchangeNL_MWh;ExchangeGreatBelt_MWh;GrossConsumptionMWh;GridLossTransmissionMWh;GridLossInterconnectorsMWh;GridLossDistributionMWh;PowerToHeatMWh
2020-01-01 01:00;2020-01-01 02:00;DK2;572,375183;67,539009;85,901207;0,964270;9,329700;94,081429;0,288095;214,743927;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1216,353760;-596,778015;0,000000;-324,500000;1340,298462;27,273338;13,203016;21,482874;37,291809
2020-01-01 02:00;2020-01-01 03:00;DK2;569,035767;66,405037;86,212509;0,951986;13,947100;111,493423;0,319520;221,410843;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1003,513184;-385,914001;0,000000;-393,100006;1294,275391;26,066206;7,239000;21,283201;35,287128
2020-01-01 03:00;2020-01-01 04:00;DK2;622,727234;66,953209;82,450203;0,963799;16,684700;132,945724;0,374649;238,787140;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;733,106689;-482,540009;0,000000;-157,600006;1254,853394;24,874912;9,440000;20,976196;31,831400
2020-01-01 04:00;2020-01-01 05:00;DK2;579,213257;67,250099;76,838493;1,112913;16,385000;139,176926;0,533760;296,966278;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;517,287170;-514,195984;0,000000;72,199997;1252,767944;25,180723;10,271000;22,425879;30,124260
2020-01-01 05:00;2020-01-01 06:00;DK2;579,223755;67,035858;76,913040;1,267701;13,365700;162,790833;0,675674;333,549042;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;494,145294;-527,890015;0,000000;84,300003;1285,376953;26,265360;10,840000;23,329594;37,498940
2020-01-01 06:00;2020-01-01 07:00;DK2;630,956177;66,465500;77,145386;1,323182;23,698200;161,730133;0,677034;339,028168;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;594,932190;-477,278015;0,000000;-120,000000;1298,677979;26,979465;9,428000;24,096214;13,203790
2020-01-01 07:00;2020-01-01 08:00;DK2;647,403687;64,703758;77,331841;1,374057;16,779301;143,196930;0,655116;303,367401;0,000000;0,000000;0,000000;0,000000;0,100000;0,000000;1004,284607;-596,963013;0,000000;-334,200012;1328,033691;27,875305;13,162992;23,289473;5,301510
2020-01-01 08:00;2020-01-01 09:00;DK2;601,706116;67,326469;78,174698;2,088118;20,453199;124,398125;0,604679;297,900208;0,000000;0,000000;0,000000;4,000000;2,800000;0,000000;917,983521;-519,424988;0,000000;-202,000000;1396,010132;25,570997;10,700000;23,722767;12,283460
2020-01-01 09:00;2020-01-01 10:00;DK2;619,210938;66,513390;83,537430;5,618242;21,580500;118,746628;0,672045;321,022522;0,000000;0,000000;0,000000;12,000000;11,000000;0,000000;986,912781;-564,384033;0,000000;-194,100006;1488,330444;26,894283;12,009016;25,295416;10,556610
2020-01-01 10:00;2020-01-01 11:00;DK2;620,730225;63,704449;94,737473;8,286106;23,365400;152,169220;0,888993;388,268738;0,000000;0,000000;0,000000;14,000000;18,400000;0,000000;1129,188110;-576,518005;0,000000;-384,200012;1553,020752;30,545046;12,368000;27,339424;9,587390
2020-01-01 11:00;2020-01-01 12:00;DK2;612,239563;63,197639;95,232109;7,958761;29,542299;144,428818;0,965870;404,858643;0,000000;0,000000;0,000000;16,000000;14,100000;0,000000;1229,388184;-600,309021;0,000000;-435,200012;1582,402954;31,613432;13,358992;27,729753;7,170100
2020-01-01 12:00;2020-01-01 13:00;DK2;620,251343;63,982731;95,198792;6,939279;28,398800;132,372726;0,912978;394,752594;0,000000;0,000000;0,000000;13,000000;12,500000;0,000000;1198,933228;-575,271973;0,000000;-407,299988;1584,670410;30,713774;12,171984;27,040819;5,855220
2020-01-01 13:00;2020-01-01 14:00;DK2;625,974365;66,640480;95,107582;3,842826;24,490801;124,014626;0,819071;396,721100;0,000000;0,000000;0,000000;7,000000;5,600000;0,000000;1179,985596;-599,924988;0,000000;-342,200012;1588,071411;30,219828;13,350008;27,721319;3,930520
2020-01-01 14:00;2020-01-01 15:00;DK2;619,941406;65,573059;94,464386;1,726266;16,486601;104,625824;0,768570;389,139709;0,000000;0,000000;0,000000;2,000000;0,400000;0,000000;1203,747192;-572,078979;0,000000;-305,899994;1620,894043;29,651554;12,278992;28,033346;5,104480
2020-01-01 15:00;2020-01-01 16:00;DK2;625,581299;64,855316;95,095749;1,413211;13,682500;126,225426;0,711467;375,635193;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1091,776001;-600,739990;0,000000;-51,599998;1742,636108;28,730431;13,490000;29,958393;6,169580
2020-01-01 16:00;2020-01-01 17:00;DK2;579,042908;64,448479;94,877243;1,452290;12,543200;134,167725;0,695117;371,231781;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;942,507813;-600,906982;0,000000;257,000000;1857,059570;28,005436;13,132008;31,763565;16,873671
2020-01-01 17:00;2020-01-01 18:00;DK2;593,600159;65,006073;77,409363;1,338483;11,843800;87,453018;0,628485;332,121033;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;971,775208;-600,948975;0,000000;267,600006;1807,826660;25,679394;13,173976;29,844103;6,967770
2020-01-01 18:00;2020-01-01 19:00;DK2;596,320923;62,231129;76,763191;1,115587;11,094100;48,491325;0,517568;249,792633;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1090,062622;-600,867004;0,000000;175,399994;1710,921997;25,512941;13,241992;25,891394;6,012940
2020-01-01 19:00;2020-01-01 20:00;DK2;577,870239;60,483948;83,222580;1,002711;7,040600;28,604828;0,341795;167,624344;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1123,676025;-600,713989;0,000000;172,500000;1621,653076;25,662134;13,164000;23,449469;6,906490
2020-01-01 20:00;2020-01-01 21:00;DK2;587,999756;61,829681;86,490768;1,053079;5,986100;13,575728;0,335565;128,310165;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1251,878052;-600,898987;0,000000;-5,300000;1531,260010;26,298420;13,423992;21,557775;7,035860
2020-01-01 21:00;2020-01-01 22:00;DK2;568,412598;61,839279;86,655350;0,963746;5,387600;26,508625;0,410286;153,795349;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1246,746460;-601,398010;0,000000;-96,500000;1452,821289;26,189039;13,323000;20,923607;27,641701
2020-01-01 22:00;2020-01-01 23:00;DK2;571,317688;62,314548;87,474419;0,985028;6,169000;47,496624;0,454034;182,755920;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1162,736938;-601,346985;0,000000;-158,500000;1361,857178;25,692841;13,347008;20,628134;29,032270
2020-01-01 23:00;2020-01-02 00:00;DK2;538,446045;66,209938;85,996758;0,956408;12,368100;66,232521;0,464697;202,918579;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;783,265015;-601,541016;0,000000;133,100006;1288,417114;23,557896;13,165992;20,325394;29,763020
2020-01-02 00:00;2020-01-02 01:00;DK2;523,054016;69,388359;86,230179;1,041722;10,482500;39,359222;0,511836;205,019577;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;793,726318;-601,859985;0,000000;99,599998;1226,553711;23,091240;13,410000;19,705788;17,238270
2020-01-02 01:00;2020-01-02 02:00;DK2;484,828796;60,342319;84,926804;1,067831;6,492100;31,757423;0,558569;210,478653;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1075,497314;-601,846985;0,000000;-146,600006;1207,502808;24,443815;13,321992;19,019859;19,385719
2020-01-02 02:00;2020-01-02 03:00;DK2;435,086243;59,366962;86,297287;1,171263;5,072100;55,627724;0,603214;217,039688;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1158,516235;-601,705994;0,000000;-198,000000;1219,074707;25,336435;13,106000;19,399130;26,094669
2020-01-02 03:00;2020-01-02 04:00;DK2;451,610321;58,221039;85,322449;1,173409;6,569600;59,067326;0,581417;222,732147;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;944,196899;-601,984009;0,000000;13,000000;1240,490601;24,018780;13,384000;19,841555;26,030121
2020-01-02 04:00;2020-01-02 05:00;DK2;491,867035;59,207169;78,190948;1,160302;10,681500;59,678226;0,614916;253,868256;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;651,962708;-585,620972;0,000000;301,399994;1323,010010;22,750046;13,070992;21,187359;23,796080
2020-01-02 05:00;2020-01-02 06:00;DK2;574,355347;66,263222;76,677902;1,258930;8,939600;50,189224;0,641087;257,528381;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;132,850906;-229,113007;0,000000;568,599976;1508,191528;23,959602;3,963000;22,634449;17,806219
2020-01-02 06:00;2020-01-02 07:00;DK2;642,106079;82,451942;79,522247;1,359895;7,799400;44,223125;0,659953;277,325775;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;83,600304;-98,424004;0,000000;587,500000;1708,124756;24,665300;2,049000;24,817673;6,997210
2020-01-02 07:00;2020-01-02 08:00;DK2;662,918213;126,386024;79,441628;1,420145;11,654500;50,643326;0,672411;304,084961;0,000000;0,000000;0,000000;0,000000;0,100000;0,000000;240,605194;-225,214996;0,000000;591,900024;1844,611450;25,113224;3,290000;27,277655;5,679460
2020-01-02 08:00;2020-01-02 09:00;DK2;685,191650;139,051834;80,045662;1,889830;18,162701;46,223026;0,688942;302,168610;0,000000;0,000000;0,000000;1,000000;1,400000;0,000000;287,578094;-255,556000;0,000000;591,099976;1898,944336;25,619053;4,006000;27,988728;3,378520
2020-01-02 09:00;2020-01-02 10:00;DK2;697,212891;138,794464;86,060898;2,775975;20,412600;59,003025;0,686334;289,465881;0,000000;0,000000;0,000000;4,000000;4,700000;0,000000;409,815002;-354,333008;0,000000;591,500000;1950,094116;26,163984;5,808000;28,532160;2,373750
2020-01-02 10:00;2020-01-02 11:00;DK2;736,825256;137,589340;106,401688;3,993467;17,492399;77,075424;0,655044;276,962250;0,000000;0,000000;0,000000;6,000000;8,200000;0,000000;382,428589;-382,882996;0,000000;591,500000;1962,240479;26,186543;6,758000;28,642656;2,949010
2020-01-02 11:00;2020-01-02 12:00;DK2;695,433533;137,655273;108,394043;4,496453;15,629400;72,608925;0,638121;283,647400;0,000000;0,000000;0,000000;7,000000;10,800000;0,000000;447,562988;-407,967010;0,000000;591,400024;1967,299194;26,934362;7,092000;28,357519;5,748870
2020-01-02 12:00;2020-01-02 13:00;DK2;696,723145;138,847931;108,524620;3,553337;11,263500;56,679028;0,618270;291,630798;0,000000;0,000000;0,000000;5,000000;6,300000;0,000000;475,078400;-427,657990;0,000000;591,599976;1958,161011;26,948311;7,583000;28,498554;4,096910
2020-01-02 13:00;2020-01-02 14:00;DK2;682,395874;136,692184;110,990219;2,250843;9,303500;73,301025;0,616278;300,122040;0,000000;0,000000;0,000000;3,000000;2,400000;0,000000;467,230194;-435,544006;0,000000;591,400024;1944,158203;26,739765;7,969000;28,646662;3,683690
2020-01-02 14:00;2020-01-02 15:00;DK2;671,752502;135,367783;110,268936;1,600269;10,024500;74,689926;0,547544;282,469666;0,000000;0,000000;0,000000;0,000000;0,300000;0,000000;533,588501;-458,852997;0,000000;591,500000;1953,256592;27,766977;8,628000;28,762320;5,136960
2020-01-02 15:00;2020-01-02 16:00;DK2;665,129089;131,487762;110,348709;1,599587;12,005200;82,753624;0,563655;270,186096;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;417,389893;-238,494995;0,000000;591,500000;2044,468628;27,228430;3,895000;30,601494;7,019310
2020-01-02 16:00;2020-01-02 17:00;DK2;662,169617;127,676888;115,172470;1,603688;12,090100;99,599426;0,605140;319,500824;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;416,576996;-184,738007;0,000000;591,500000;2161,757080;28,509123;2,863000;34,851833;5,414470
2020-01-02 17:00;2020-01-02 18:00;DK2;669,053223;128,345474;112,299660;1,596743;14,773500;132,673920;0,708922;406,742676;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;321,730286;-279,757996;0,000000;587,099976;2095,266357;29,665083;4,208000;35,893166;4,581500
2020-01-02 18:00;2020-01-02 19:00;DK2;678,015320;128,864319;111,273293;1,783163;20,159300;179,876526;0,861465;472,162048;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;269,408203;-489,071014;0,000000;583,900024;1957,232666;32,732529;9,446000;35,777302;5,147000
2020-01-02 19:00;2020-01-02 20:00;DK2;674,718079;120,616646;109,833656;2,003935;31,283001;179,018829;0,957405;505,612610;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;213,470901;-599,102966;0,000000;583,000000;1821,411987;32,790066;12,902992;34,880295;8,546560
2020-01-02 20:00;2020-01-02 21:00;DK2;606,414185;122,000755;109,443268;1,904711;35,135700;163,283127;0,912465;478,443665;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;199,220398;-600,606995;0,000000;588,500000;1704,651245;31,514698;12,982008;32,431747;6,281120
2020-01-02 21:00;2020-01-02 22:00;DK2;608,148438;65,647713;109,059723;1,819418;34,272598;198,458527;0,973077;509,960449;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;102,131599;-599,903992;0,000000;570,900024;1601,467529;34,812881;12,953984;33,105515;26,731871
2020-01-02 22:00;2020-01-02 23:00;DK2;565,301270;57,471039;104,141342;2,083059;32,563099;202,627121;1,138661;529,799988;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;53,329800;-600,080994;0,000000;532,900024;1481,274414;35,699402;12,981024;32,579655;31,807449
2020-01-02 23:00;2020-01-03 00:00;DK2;442,285004;52,976528;81,355949;2,182323;36,890301;199,735718;1,163940;514,947876;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;212,622803;-600,380981;0,000000;428,600006;1372,379395;33,824776;13,056008;30,736055;22,223610
2020-01-03 00:00;2020-01-03 01:00;DK2;386,356262;52,765728;80,827728;2,041944;39,122200;195,397720;1,078805;496,554901;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;213,200607;-600,414001;0,000000;463,899994;1330,831909;34,039246;13,314016;29,864265;42,864471
2020-01-03 01:00;2020-01-03 02:00;DK2;387,065765;52,755882;80,826401;2,149082;28,731400;190,219330;1,081972;514,264160;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;139,012405;-600,177979;0,000000;513,099976;1309,028320;34,210674;13,153000;30,349232;52,741562
2020-01-03 02:00;2020-01-03 03:00;DK2;392,342255;46,695690;82,368614;2,073633;31,808100;201,671219;1,100375;551,620544;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;-0,283300;-599,921997;0,000000;591,400024;1300,875122;37,114365;13,122016;31,256611;53,167450
2020-01-03 03:00;2020-01-03 04:00;DK2;449,562775;45,314651;91,527199;2,176961;32,556801;204,225220;1,173334;572,505798;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;-104,044998;-599,937988;0,000000;591,500000;1286,559814;38,125633;13,213000;32,200287;27,223080
2020-01-03 04:00;2020-01-03 05:00;DK2;402,165039;46,581760;94,852921;2,276063;33,617500;204,235428;1,211519;521,120911;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;67,486702;-599,863037;0,000000;591,099976;1364,784790;35,063419;13,138008;30,600420;28,627119
2020-01-03 05:00;2020-01-03 06:00;DK2;462,221802;58,586220;103,473488;2,462502;38,641701;204,125122;1,243145;592,957520;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;117,669899;-599,710999;0,000000;586,500000;1568,170410;37,631454;13,061008;34,547901;37,824139
2020-01-03 06:00;2020-01-03 07:00;DK2;576,734070;89,561577;106,268974;2,618447;39,927502;204,175232;1,199492;591,167847;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;149,299896;-599,161987;0,000000;593,599976;1755,390991;36,760529;13,037000;36,232281;14,475400
2020-01-03 07:00;2020-01-03 08:00;DK2;635,325684;127,272354;105,500908;2,537051;40,719898;204,185028;1,136040;579,171570;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;149,626495;-564,427979;0,000000;591,599976;1872,647095;37,724174;11,978000;37,066650;10,587860
2020-01-03 08:00;2020-01-03 09:00;DK2;654,395569;128,281586;108,182549;2,484991;41,959400;202,185120;1,091905;555,573608;0,000000;0,000000;0,000000;1,000000;0,000000;0,000000;124,705597;-488,410004;0,000000;591,400024;1922,850342;35,694862;9,610000;36,249683;5,861560
2020-01-03 09:00;2020-01-03 10:00;DK2;668,971863;129,285461;112,200439;2,683202;38,557400;195,324829;1,064665;545,215698;0,000000;0,000000;0,000000;2,000000;0,100000;0,000000;226,232697;-553,757019;0,000000;589,200012;1957,079224;34,882469;11,582024;36,576691;4,026530
2020-01-03 10:00;2020-01-03 11:00;DK2;670,979187;124,314812;109,186104;2,809845;34,593601;186,509720;0,965274;522,316956;0,000000;0,000000;0,000000;3,000000;1,000000;0,000000;268,154510;-553,638977;0,000000;590,400024;1960,591064;35,311283;11,688976;35,860851;4,953120
2020-01-03 11:00;2020-01-03 12:00;DK2;674,800720;124,745720;101,189400;2,943207;30,320900;180,756424;0,783156;466,016327;0,000000;0,000000;0,000000;3,000000;2,700000;0,000000;233,987305;-467,178986;0,000000;590,500000;1944,564087;35,371185;9,229000;33,734837;6,151700
2020-01-03 12:00;2020-01-03 13:00;DK2;664,243896;133,542770;101,354698;2,466197;27,749201;176,198929;0,590896;380,744385;0,000000;0,000000;0,000000;5,000000;0,700000;0,000000;227,024307;-388,037994;0,000000;590,400024;1921,977295;33,283081;7,188000;31,894482;6,115520
2020-01-03 13:00;2020-01-03 14:00;DK2;652,395081;135,942230;101,559959;2,255939;16,174101;154,090530;0,454479;288,451355;0,000000;0,000000;0,000000;2,000000;2,100000;0,000000;138,217896;-198,776993;0,000000;589,099976;1883,964600;29,467369;3,402000;28,725063;8,639340
2020-01-03 14:00;2020-01-03 15:00;DK2;651,116943;136,746429;101,837639;1,535770;9,790700;135,631531;0,357677;164,176880;0,000000;0,000000;0,000000;1,000000;0,100000;0,000000;79,016502;18,664000;0,000000;572,099976;1872,074097;27,055635;1,511000;25,332846;4,906580
2020-01-03 15:00;2020-01-03 16:00;DK2;648,977051;135,341415;100,906616;1,210659;13,216400;83,936424;0,213103;118,880249;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;48,917900;219,143997;0,000000;590,099976;1960,843872;27,212341;3,381000;26,765467;5,642210
2020-01-03 16:00;2020-01-03 17:00;DK2;665,572754;136,422409;100,949982;1,143256;18,883801;32,763023;0,186283;115,923691;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;95,331299;319,040985;0,000000;591,400024;2077,617432;28,551565;5,184000;29,575598;4,738570
2020-01-03 17:00;2020-01-03 18:00;DK2;658,179626;137,790909;100,176453;1,105810;23,575199;27,226727;0,159389;169,556290;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;9,061500;308,699005;0,000000;588,299988;2023,830933;28,017433;4,726000;29,448507;6,247120
2020-01-03 18:00;2020-01-03 19:00;DK2;662,047729;137,508453;100,093498;1,157659;20,510900;51,895332;0,248019;236,264572;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;64,272202;14,921000;0,000000;591,900024;1880,819336;26,132542;0,529000;27,929296;6,161770
2020-01-03 19:00;2020-01-03 20:00;DK2;655,896484;72,594742;98,999863;1,309609;22,543301;104,936424;0,400911;311,493073;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;-130,916595;17,108999;0,000000;591,700012;1746,066772;28,305737;1,116000;28,361689;8,663800
2020-01-03 20:00;2020-01-03 21:00;DK2;607,734009;63,161049;93,908279;1,497481;29,474100;176,603027;0,563539;368,690369;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;176,996201;-462,886993;0,000000;589,799988;1645,541138;30,195812;8,537000;28,570236;10,092370
2020-01-03 21:00;2020-01-03 22:00;DK2;599,658752;63,236069;95,004959;1,722326;35,057301;185,594528;0,721156;411,520905;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;170,579193;-598,217957;0,000000;589,299988;1554,177246;31,233435;12,692984;28,199612;24,817850
2020-01-03 22:00;2020-01-03 23:00;DK2;446,914490;62,926979;95,136971;1,747330;37,415699;197,038818;0,913052;501,321350;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;172,831894;-601,190002;0,000000;552,200012;1467,256592;33,710468;13,115000;30,615471;26,916679
2020-01-03 23:00;2020-01-04 00:00;DK2;409,094879;61,692379;95,022629;1,913901;40,472000;201,347336;1,034285;483,806122;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;137,880005;-590,964966;0,000000;552,000000;1393,298584;33,261288;12,714992;29,729345;46,752769
2020-01-04 00:00;2020-01-04 01:00;DK2;376,482910;60,618469;98,028191;2,064773;42,525799;201,915131;1,170776;513,354065;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;42,684399;-600,326965;0,000000;589,599976;1328,117432;34,473434;13,151992;30,525608;42,387199
2020-01-04 01:00;2020-01-04 02:00;DK2;380,372955;61,252270;97,820961;2,216126;45,973900;201,924927;1,250159;535,850403;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;14,091000;-600,697021;0,000000;529,599976;1269,655640;34,644917;13,146992;31,112028;16,221020
2020-01-04 02:00;2020-01-04 03:00;DK2;414,995026;55,672691;96,568581;2,312328;45,485199;201,904922;1,306298;557,831970;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;-108,280197;-600,778015;0,000000;579,099976;1246,118774;36,179600;13,228016;32,202007;8,542430
2020-01-04 03:00;2020-01-04 04:00;DK2;410,198059;54,082642;93,789009;2,437673;40,877499;201,925125;1,277758;570,752380;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;-103,842903;-600,741028;0,000000;589,799988;1260,556274;37,953770;13,116008;32,511410;25,774380
2020-01-04 04:00;2020-01-04 05:00;DK2;396,023895;55,086979;88,353409;2,466893;42,572800;201,945129;1,283075;621,119080;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;-87,024696;-600,827026;0,000000;591,500000;1312,499512;39,847137;13,277008;33,950607;48,211449
2020-01-04 05:00;2020-01-04 06:00;DK2;397,165161;60,974739;86,301765;2,230575;36,555199;201,945129;1,173678;572,920715;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;12,297400;-599,023987;0,000000;591,400024;1363,940308;37,488197;13,124016;32,511555;40,719818
2020-01-04 06:00;2020-01-04 07:00;DK2;400,805511;59,974411;85,492378;2,129334;40,647999;201,945023;1,075337;526,511414;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;47,024601;-518,435974;0,000000;591,500000;1438,670044;35,954430;10,536000;32,005486;24,839251
2020-01-04 07:00;2020-01-04 08:00;DK2;407,467682;58,683681;89,167923;2,245893;33,498600;201,924820;1,090348;595,906982;0,000000;0,000000;0,000000;0,000000;0,100000;0,000000;184,800095;-598,606018;0,000000;591,500000;1567,780029;40,858360;12,856000;36,104576;15,451180
2020-01-04 08:00;2020-01-04 09:00;DK2;538,111145;55,288021;90,210152;2,474328;22,131300;201,904831;0,964148;572,752197;0,000000;0,000000;0,000000;2,000000;-0,500000;0,000000;216,570694;-587,007996;0,000000;591,400024;1706,298828;41,043709;13,107984;38,419018;12,369220
2020-01-04 09:00;2020-01-04 10:00;DK2;639,881775;55,782860;90,319954;5,052865;15,850900;196,429230;0,863171;490,303833;0,000000;0,000000;0,000000;7,000000;8,300000;0,000000;-47,489601;-278,416992;0,000000;591,400024;1775,277954;35,806271;4,967000;36,714558;6,528210
2020-01-04 10:00;2020-01-04 11:00;DK2;642,015930;56,247711;90,552498;18,933990;42,483799;199,380219;1,013803;531,334106;0,000000;1,000000;1,000000;28,000000;31,600000;0,000000;-266,296906;-167,365005;0,000000;591,299988;1801,200195;36,801041;2,665000;34,889084;25,639339
2020-01-04 11:00;2020-01-04 12:00;DK2;641,807190;54,701511;90,944931;25,539471;44,806000;201,536026;1,195468;623,723450;0,000000;2,000000;1,000000;36,000000;32,700001;0,000000;-133,598495;-451,264008;0,000000;591,400024;1762,491577;39,402077;8,314000;38,154854;9,464250
2020-01-04 12:00;2020-01-04 13:00;DK2;558,665100;55,507698;91,171326;22,608974;44,821899;201,945831;1,239854;633,951660;0,000000;1,000000;1,000000;35,000000;25,299999;0,000000;-249,245193;-262,746002;0,000000;591,500000;1751,721191;40,957268;4,221000;38,334690;20,933950
2020-01-04 13:00;2020-01-04 14:00;DK2;524,424377;55,082050;90,895042;11,810481;47,558102;201,915726;1,238011;643,423218;0,000000;1,000000;0,000000;19,000000;12,600000;0,000000;99,476303;-580,242004;0,000000;591,400024;1719,581299;38,198879;12,267000;38,907169;13,688560
2020-01-04 14:00;2020-01-04 15:00;DK2;566,764160;55,822178;90,775383;3,733947;46,806000;201,906021;1,233256;656,651733;0,000000;0,000000;0,000000;4,000000;1,600000;0,000000;-136,867096;-338,109009;0,000000;591,500000;1745,816650;39,030277;6,084000;40,163960;13,753810
2020-01-04 15:00;2020-01-04 16:00;DK2;640,317261;57,299850;90,516037;2,350187;48,272499;201,955719;1,111232;626,166931;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;49,110100;-431,906006;0,000000;591,500000;1876,693848;36,969090;8,006000;40,397518;8,782270
2020-01-04 16:00;2020-01-04 17:00;DK2;667,481934;67,197182;86,687340;2,125178;48,337101;201,935822;0,960629;584,895020;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;288,499695;-522,352966;0,000000;591,500000;2017,266846;35,124050;10,852992;41,436684;5,543110
2020-01-04 17:00;2020-01-04 18:00;DK2;676,900391;67,616432;86,190132;2,055612;45,782700;201,925827;0,901327;547,997253;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;20,970501;-238,419998;0,000000;584,900024;1996,820190;35,171322;3,895000;39,559288;1,237730
2020-01-04 18:00;2020-01-04 19:00;DK2;679,511353;67,139061;86,537727;1,858214;40,327301;201,338120;0,825029;505,167725;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;147,970703;-447,118988;0,000000;583,400024;1866,956177;34,573463;7,994000;35,887718;12,001710
2020-01-04 19:00;2020-01-04 20:00;DK2;677,518433;64,037292;94,424149;1,618487;29,205400;182,436325;0,660312;409,837891;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;134,039505;-432,290985;0,000000;583,000000;1744,486816;31,473835;7,866000;31,012918;14,622120
2020-01-04 20:00;2020-01-04 21:00;DK2;679,446411;65,496857;94,589409;1,421602;28,826900;166,743835;0,512881;357,755524;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;107,084900;-461,027008;0,000000;591,900024;1632,751343;29,499926;8,552000;27,968142;2,829150
2020-01-04 21:00;2020-01-04 22:00;DK2;682,464233;59,027660;95,373871;1,180245;16,023500;152,884430;0,414531;277,735168;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;259,069214;-588,518005;0,000000;592,500000;1548,154785;27,831211;12,593000;24,581209;11,331330
2020-01-04 22:00;2020-01-04 23:00;DK2;687,279480;57,820080;95,952507;1,047795;8,544600;91,430527;0,268662;178,741592;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;377,713898;-598,088013;0,000000;563,200012;1463,911133;24,962236;13,238000;21,262617;12,204920
2020-01-04 23:00;2020-01-05 00:00;DK2;663,624695;52,064812;89,709023;0,943875;7,573100;51,641426;0,190574;138,039230;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;581,251709;-438,670990;0,000000;249,399994;1395,767456;24,292908;8,396000;20,333921;27,822519
