,HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
0,2020-12-30 22:00,2020-12-30 23:00,DK2,155.759995,20.940001
1,2020-12-30 21:00,2020-12-30 22:00,DK2,172.050003,23.129999
2,2020-12-30 20:00,2020-12-30 21:00,DK2,340.369995,45.759998
3,2020-12-30 19:00,2020-12-30 20:00,DK2,380.320007,51.130001
4,2020-12-30 18:00,2020-12-30 19:00,DK2,389.170013,52.32
5,2020-12-30 17:00,2020-12-30 18:00,DK2,410.140015,55.139999
6,2020-12-30 16:00,2020-12-30 17:00,DK2,446.290009,60.0
7,2020-12-30 15:00,2020-12-30 16:00,DK2,417.130005,56.080002
8,2020-12-30 14:00,2020-12-30 15:00,DK2,413.640015,55.610001
9,2020-12-30 13:00,2020-12-30 14:00,DK2,399.209991,53.669998
10,2020-12-30 12:00,2020-12-30 13:00,DK2,392.589996,52.779999
11,2020-12-30 11:00,2020-12-30 12:00,DK2,403.820007,54.290001
12,2020-12-30 10:00,2020-12-30 11:00,DK2,377.119995,50.700001
13,2020-12-30 09:00,2020-12-30 10:00,DK2,388.049988,52.169998
14,2020-12-30 08:00,2020-12-30 09:00,DK2,391.98999,52.700001
15,2020-12-30 07:00,2020-12-30 08:00,DK2,384.850006,51.740002
16,2020-12-30 06:00,2020-12-30 07:00,DK2,350.929993,47.18
17,2020-12-30 05:00,2020-12-30 06:00,DK2,268.369995,36.080002
18,2020-12-30 04:00,2020-12-30 05:00,DK2,160.520004,21.58
19,2020-12-30 03:00,2020-12-30 04:00,DK2,152.330002,20.48
20,2020-12-30 02:00,2020-12-30 03:00,DK2,150.550003,20.24
21,2020-12-30 01:00,2020-12-30 02:00,DK2,150.770004,20.27
22,2020-12-30 00:00,2020-12-30 01:00,DK2,153.970001,20.700001
23,2020-12-29 23:00,2020-12-30 00:00,DK2,256.320007,34.459999
24,2020-12-29 22:00,2020-12-29 23:00,DK2,146.050003,19.639999
25,2020-12-29 21:00,2020-12-29 22:00,DK2,281.320007,37.830002
26,2020-12-29 20:00,2020-12-29 21:00,DK2,292.549988,39.34
27,2020-12-29 19:00,2020-12-29 20:00,DK2,325.420013,43.759998
28,2020-12-29 18:00,2020-12-29 19:00,DK2,378.070007,50.84
29,2020-12-29 17:00,2020-12-29 18:00,DK2,395.100006,53.130001
30,2020-12-29 16:00,2020-12-29 17:00,DK2,411.910004,55.389999
31,2020-12-29 15:00,2020-12-29 16:00,DK2,406.029999,54.599998
32,2020-12-29 14:00,2020-12-29 15:00,DK2,405.880005,54.580002
33,2020-12-29 13:00,2020-12-29 14:00,DK2,398.890015,53.639999
34,2020-12-29 12:00,2020-12-29 13:00,DK2,389.75,52.41
35,2020-12-29 11:00,2020-12-29 12:00,DK2,409.01001,55.0
36,2020-12-29 10:00,2020-12-29 11:00,DK2,404.549988,54.400002
37,2020-12-29 09:00,2020-12-29 10:00,DK2,380.970001,51.23
38,2020-12-29 08:00,2020-12-29 09:00,DK2,411.540009,55.34
39,2020-12-29 07:00,2020-12-29 08:00,DK2,403.429993,54.25
40,2020-12-29 06:00,2020-12-29 07:00,DK2,365.799988,49.189999
41,2020-12-29 05:00,2020-12-29 06:00,DK2,322.0,43.299999
42,2020-12-29 04:00,2020-12-29 05:00,DK2,277.079987,37.259998
43,2020-12-29 03:00,2020-12-29 04:00,DK2,253.289993,34.060001
44,2020-12-29 02:00,2020-12-29 03:00,DK2,254.850006,34.27
45,2020-12-29 01:00,2020-12-29 02:00,DK2,281.619995,37.869999
46,2020-12-29 00:00,2020-12-29 01:00,DK2,292.549988,39.34
47,2020-12-28 23:00,2020-12-29 00:00,DK2,288.540009,38.799999
48,2020-12-28 22:00,2020-12-28 23:00,DK2,313.5,42.139999
49,2020-12-28 21:00,2020-12-28 22:00,DK2,348.910004,46.900002
50,2020-12-28 20:00,2020-12-28 21:00,DK2,339.23999,45.599998
51,2020-12-28 19:00,2020-12-28 20:00,DK2,364.600006,49.009998
52,2020-12-28 18:00,2020-12-28 19:00,DK2,413.559998,55.59
53,2020-12-28 17:00,2020-12-28 18:00,DK2,423.670013,56.950001
54,2020-12-28 16:00,2020-12-28 17:00,DK2,423.899994,56.98
55,2020-12-28 15:00,2020-12-28 16:00,DK2,390.119995,52.439999
56,2020-12-28 14:00,2020-12-28 15:00,DK2,376.429993,50.599998
57,2020-12-28 13:00,2020-12-28 14:00,DK2,386.329987,51.93
58,2020-12-28 12:00,2020-12-28 13:00,DK2,379.040009,50.950001
59,2020-12-28 11:00,2020-12-28 12:00,DK2,386.549988,51.959999
60,2020-12-28 10:00,2020-12-28 11:00,DK2,370.929993,49.860001
61,2020-12-28 09:00,2020-12-28 10:00,DK2,370.329987,49.779999
62,2020-12-28 08:00,2020-12-28 09:00,DK2,321.980011,43.279999
63,2020-12-28 07:00,2020-12-28 08:00,DK2,366.23999,49.23
64,2020-12-28 06:00,2020-12-28 07:00,DK2,293.779999,39.490002
65,2020-12-28 05:00,2020-12-28 06:00,DK2,100.949997,13.57
66,2020-12-28 04:00,2020-12-28 05:00,DK2,95.519997,12.84
67,2020-12-28 03:00,2020-12-28 04:00,DK2,67.620003,9.09
68,2020-12-28 02:00,2020-12-28 03:00,DK2,43.970001,5.91
69,2020-12-28 01:00,2020-12-28 02:00,DK2,40.919998,5.5
70,2020-12-28 00:00,2020-12-28 01:00,DK2,20.459999,2.75
71,2020-12-27 23:00,2020-12-28 00:00,DK2,33.48,4.5
72,2020-12-27 22:00,2020-12-27 23:00,DK2,43.970001,5.91
73,2020-12-27 21:00,2020-12-27 22:00,DK2,75.209999,10.11
74,2020-12-27 20:00,2020-12-27 21:00,DK2,66.809998,8.98
75,2020-12-27 19:00,2020-12-27 20:00,DK2,44.41,5.97
76,2020-12-27 18:00,2020-12-27 19:00,DK2,73.050003,9.82
77,2020-12-27 17:00,2020-12-27 18:00,DK2,81.309998,10.93
78,2020-12-27 16:00,2020-12-27 17:00,DK2,81.389999,10.94
79,2020-12-27 15:00,2020-12-27 16:00,DK2,80.199997,10.78
80,2020-12-27 14:00,2020-12-27 15:00,DK2,78.040001,10.49
81,2020-12-27 13:00,2020-12-27 14:00,DK2,71.269997,9.58
82,2020-12-27 12:00,2020-12-27 13:00,DK2,68.589996,9.22
83,2020-12-27 11:00,2020-12-27 12:00,DK2,68.889999,9.26
84,2020-12-27 10:00,2020-12-27 11:00,DK2,68.739998,9.24
85,2020-12-27 09:00,2020-12-27 10:00,DK2,65.839996,8.85
86,2020-12-27 08:00,2020-12-27 09:00,DK2,42.93,5.77
87,2020-12-27 07:00,2020-12-27 08:00,DK2,34.59,4.65
88,2020-12-27 06:00,2020-12-27 07:00,DK2,23.139999,3.11
89,2020-12-27 05:00,2020-12-27 06:00,DK2,-14.58,-1.96
90,2020-12-27 04:00,2020-12-27 05:00,DK2,-1.41,-0.19
91,2020-12-27 03:00,2020-12-27 04:00,DK2,-2.31,-0.31
92,2020-12-27 02:00,2020-12-27 03:00,DK2,-2.83,-0.38
93,2020-12-27 01:00,2020-12-27 02:00,DK2,-4.39,-0.59
94,2020-12-27 00:00,2020-12-27 01:00,DK2,-5.28,-0.71
95,2020-12-26 23:00,2020-12-27 00:00,DK2,2.53,0.34
96,2020-12-26 22:00,2020-12-26 23:00,DK2,2.9,0.39
97,2020-12-26 21:00,2020-12-26 22:00,DK2,74.690002,10.04
98,2020-12-26 20:00,2020-12-26 21:00,DK2,84.360001,11.34
99,2020-12-26 19:00,2020-12-26 20:00,DK2,85.480003,11.49
100,2020-12-26 18:00,2020-12-26 19:00,DK2,103.040001,13.85
101,2020-12-26 17:00,2020-12-26 18:00,DK2,125.129997,16.82
102,2020-12-26 16:00,2020-12-26 17:00,DK2,142.990005,19.219999
103,2020-12-26 15:00,2020-12-26 16:00,DK2,146.779999,19.73
104,2020-12-26 14:00,2020-12-26 15:00,DK2,138.970001,18.68
105,2020-12-26 13:00,2020-12-26 14:00,DK2,134.130005,18.030001
106,2020-12-26 12:00,2020-12-26 13:00,DK2,149.229996,20.059999
107,2020-12-26 11:00,2020-12-26 12:00,DK2,166.869995,22.43
108,2020-12-26 10:00,2020-12-26 11:00,DK2,224.149994,30.129999
109,2020-12-26 09:00,2020-12-26 10:00,DK2,175.419998,23.58
110,2020-12-26 08:00,2020-12-26 09:00,DK2,165.820007,22.290001
111,2020-12-26 07:00,2020-12-26 08:00,DK2,159.720001,21.469999
112,2020-12-26 06:00,2020-12-26 07:00,DK2,157.119995,21.120001
113,2020-12-26 05:00,2020-12-26 06:00,DK2,132.720001,17.84
114,2020-12-26 04:00,2020-12-26 05:00,DK2,129.149994,17.360001
115,2020-12-26 03:00,2020-12-26 04:00,DK2,127.809998,17.18
116,2020-12-26 02:00,2020-12-26 03:00,DK2,144.990005,19.49
117,2020-12-26 01:00,2020-12-26 02:00,DK2,149.529999,20.1
118,2020-12-26 00:00,2020-12-26 01:00,DK2,153.399994,20.620001
119,2020-12-25 23:00,2020-12-26 00:00,DK2,246.990005,33.200001
120,2020-12-25 22:00,2020-12-25 23:00,DK2,334.179993,44.919998
121,2020-12-25 21:00,2020-12-25 22:00,DK2,356.350006,47.900002
122,2020-12-25 20:00,2020-12-25 21:00,DK2,352.630005,47.400002
123,2020-12-25 19:00,2020-12-25 20:00,DK2,350.25,47.080002
124,2020-12-25 18:00,2020-12-25 19:00,DK2,370.040009,49.740002
125,2020-12-25 17:00,2020-12-25 18:00,DK2,378.440002,50.869999
126,2020-12-25 16:00,2020-12-25 17:00,DK2,384.839996,51.73
127,2020-12-25 15:00,2020-12-25 16:00,DK2,367.359985,49.380001
128,2020-12-25 14:00,2020-12-25 15:00,DK2,334.179993,44.919998
129,2020-12-25 13:00,2020-12-25 14:00,DK2,304.869995,40.98
130,2020-12-25 12:00,2020-12-25 13:00,DK2,287.980011,38.709999
131,2020-12-25 11:00,2020-12-25 12:00,DK2,322.200012,43.310001
132,2020-12-25 10:00,2020-12-25 11:00,DK2,337.600006,45.380001
133,2020-12-25 09:00,2020-12-25 10:00,DK2,294.970001,39.650002
134,2020-12-25 08:00,2020-12-25 09:00,DK2,253.389999,34.060001
135,2020-12-25 07:00,2020-12-25 08:00,DK2,197.520004,26.549999
136,2020-12-25 06:00,2020-12-25 07:00,DK2,109.43,14.71
137,2020-12-25 05:00,2020-12-25 06:00,DK2,96.860001,13.02
138,2020-12-25 04:00,2020-12-25 05:00,DK2,103.110001,13.86
139,2020-12-25 03:00,2020-12-25 04:00,DK2,96.269997,12.94
140,2020-12-25 02:00,2020-12-25 03:00,DK2,93.510002,12.57
141,2020-12-25 01:00,2020-12-25 02:00,DK2,119.029999,16.0
142,2020-12-25 00:00,2020-12-25 01:00,DK2,153.699997,20.66
143,2020-12-24 23:00,2020-12-25 00:00,DK2,133.979996,18.01
144,2020-12-24 22:00,2020-12-24 23:00,DK2,116.629997,15.68
145,2020-12-24 21:00,2020-12-24 22:00,DK2,119.75,16.1
146,2020-12-24 20:00,2020-12-24 21:00,DK2,119.68,16.09
147,2020-12-24 19:00,2020-12-24 20:00,DK2,118.559998,15.94
148,2020-12-24 18:00,2020-12-24 19:00,DK2,119.160004,16.02
149,2020-12-24 17:00,2020-12-24 18:00,DK2,134.779999,18.120001
150,2020-12-24 16:00,2020-12-24 17:00,DK2,164.309998,22.09
151,2020-12-24 15:00,2020-12-24 16:00,DK2,152.699997,20.530001
152,2020-12-24 14:00,2020-12-24 15:00,DK2,144.449997,19.42
153,2020-12-24 13:00,2020-12-24 14:00,DK2,142.220001,19.120001
154,2020-12-24 12:00,2020-12-24 13:00,DK2,146.529999,19.700001
155,2020-12-24 11:00,2020-12-24 12:00,DK2,159.699997,21.469999
156,2020-12-24 10:00,2020-12-24 11:00,DK2,153.149994,20.59
157,2020-12-24 09:00,2020-12-24 10:00,DK2,177.100006,23.809999
158,2020-12-24 08:00,2020-12-24 09:00,DK2,172.710007,23.219999
159,2020-12-24 07:00,2020-12-24 08:00,DK2,144.449997,19.42
160,2020-12-24 06:00,2020-12-24 07:00,DK2,100.410004,13.5
161,2020-12-24 05:00,2020-12-24 06:00,DK2,86.510002,11.63
162,2020-12-24 04:00,2020-12-24 05:00,DK2,80.849998,10.87
163,2020-12-24 03:00,2020-12-24 04:00,DK2,70.220001,9.44
164,2020-12-24 02:00,2020-12-24 03:00,DK2,75.650002,10.17
165,2020-12-24 01:00,2020-12-24 02:00,DK2,80.849998,10.87
166,2020-12-24 00:00,2020-12-24 01:00,DK2,93.199997,12.53
167,2020-12-23 23:00,2020-12-24 00:00,DK2,97.660004,13.13
168,2020-12-23 22:00,2020-12-23 23:00,DK2,192.309998,25.85
169,2020-12-23 21:00,2020-12-23 22:00,DK2,226.080002,30.389999
170,2020-12-23 20:00,2020-12-23 21:00,DK2,246.610001,33.150002
171,2020-12-23 19:00,2020-12-23 20:00,DK2,299.429993,40.25
172,2020-12-23 18:00,2020-12-23 19:00,DK2,333.429993,44.82
173,2020-12-23 17:00,2020-12-23 18:00,DK2,380.369995,51.130001
174,2020-12-23 16:00,2020-12-23 17:00,DK2,387.440002,52.080002
175,2020-12-23 15:00,2020-12-23 16:00,DK2,347.790009,46.75
176,2020-12-23 14:00,2020-12-23 15:00,DK2,349.049988,46.919998
177,2020-12-23 13:00,2020-12-23 14:00,DK2,371.73999,49.970001
178,2020-12-23 12:00,2020-12-23 13:00,DK2,405.519989,54.509998
179,2020-12-23 11:00,2020-12-23 12:00,DK2,416.600006,56.0
180,2020-12-23 10:00,2020-12-23 11:00,DK2,416.079987,55.93
181,2020-12-23 09:00,2020-12-23 10:00,DK2,401.720001,54.0
182,2020-12-23 08:00,2020-12-23 09:00,DK2,395.320007,53.139999
183,2020-12-23 07:00,2020-12-23 08:00,DK2,393.839996,52.939999
184,2020-12-23 06:00,2020-12-23 07:00,DK2,347.559998,46.720001
185,2020-12-23 05:00,2020-12-23 06:00,DK2,298.170013,40.080002
186,2020-12-23 04:00,2020-12-23 05:00,DK2,117.760002,15.83
187,2020-12-23 03:00,2020-12-23 04:00,DK2,101.25,13.61
188,2020-12-23 02:00,2020-12-23 03:00,DK2,96.260002,12.94
189,2020-12-23 01:00,2020-12-23 02:00,DK2,96.040001,12.91
190,2020-12-23 00:00,2020-12-23 01:00,DK2,97.599998,13.12
191,2020-12-22 23:00,2020-12-23 00:00,DK2,102.809998,13.82
192,2020-12-22 22:00,2020-12-22 23:00,DK2,103.050003,13.85
193,2020-12-22 21:00,2020-12-22 22:00,DK2,115.699997,15.55
194,2020-12-22 20:00,2020-12-22 21:00,DK2,177.899994,23.91
195,2020-12-22 19:00,2020-12-22 20:00,DK2,238.089996,32.0
196,2020-12-22 18:00,2020-12-22 19:00,DK2,253.050003,34.009998
197,2020-12-22 17:00,2020-12-22 18:00,DK2,393.230011,52.849998
198,2020-12-22 16:00,2020-12-22 17:00,DK2,320.76001,43.110001
199,2020-12-22 15:00,2020-12-22 16:00,DK2,167.190002,22.469999
200,2020-12-22 14:00,2020-12-22 15:00,DK2,150.0,20.16
201,2020-12-22 13:00,2020-12-22 14:00,DK2,145.460007,19.549999
202,2020-12-22 12:00,2020-12-22 13:00,DK2,142.039993,19.09
203,2020-12-22 11:00,2020-12-22 12:00,DK2,144.720001,19.450001
204,2020-12-22 10:00,2020-12-22 11:00,DK2,145.830002,19.6
205,2020-12-22 09:00,2020-12-22 10:00,DK2,149.779999,20.129999
206,2020-12-22 08:00,2020-12-22 09:00,DK2,177.529999,23.860001
207,2020-12-22 07:00,2020-12-22 08:00,DK2,217.779999,29.27
208,2020-12-22 06:00,2020-12-22 07:00,DK2,118.82,15.97
209,2020-12-22 05:00,2020-12-22 06:00,DK2,94.419998,12.69
210,2020-12-22 04:00,2020-12-22 05:00,DK2,70.239998,9.44
211,2020-12-22 03:00,2020-12-22 04:00,DK2,45.16,6.07
212,2020-12-22 02:00,2020-12-22 03:00,DK2,42.93,5.77
213,2020-12-22 01:00,2020-12-22 02:00,DK2,45.68,6.14
214,2020-12-22 00:00,2020-12-22 01:00,DK2,55.209999,7.42
215,2020-12-21 23:00,2020-12-22 00:00,DK2,54.540001,7.33
216,2020-12-21 22:00,2020-12-21 23:00,DK2,73.220001,9.84
217,2020-12-21 21:00,2020-12-21 22:00,DK2,98.959999,13.3
218,2020-12-21 20:00,2020-12-21 21:00,DK2,109.300003,14.69
219,2020-12-21 19:00,2020-12-21 20:00,DK2,144.789993,19.459999
220,2020-12-21 18:00,2020-12-21 19:00,DK2,199.179993,26.77
221,2020-12-21 17:00,2020-12-21 18:00,DK2,272.619995,36.639999
222,2020-12-21 16:00,2020-12-21 17:00,DK2,326.200012,43.84
223,2020-12-21 15:00,2020-12-21 16:00,DK2,324.630005,43.630001
224,2020-12-21 14:00,2020-12-21 15:00,DK2,330.290009,44.389999
225,2020-12-21 13:00,2020-12-21 14:00,DK2,356.179993,47.869999
226,2020-12-21 12:00,2020-12-21 13:00,DK2,379.549988,51.009998
227,2020-12-21 11:00,2020-12-21 12:00,DK2,211.690002,28.450001
228,2020-12-21 10:00,2020-12-21 11:00,DK2,178.800003,24.030001
229,2020-12-21 09:00,2020-12-21 10:00,DK2,268.380005,36.07
230,2020-12-21 08:00,2020-12-21 09:00,DK2,318.459991,42.799999
231,2020-12-21 07:00,2020-12-21 08:00,DK2,318.980011,42.869999
232,2020-12-21 06:00,2020-12-21 07:00,DK2,318.829987,42.849998
233,2020-12-21 05:00,2020-12-21 06:00,DK2,137.279999,18.450001
234,2020-12-21 04:00,2020-12-21 05:00,DK2,110.339996,14.83
235,2020-12-21 03:00,2020-12-21 04:00,DK2,95.610001,12.85
236,2020-12-21 02:00,2020-12-21 03:00,DK2,87.800003,11.8
237,2020-12-21 01:00,2020-12-21 02:00,DK2,86.089996,11.57
238,2020-12-21 00:00,2020-12-21 01:00,DK2,83.860001,11.27
239,2020-12-20 23:00,2020-12-21 00:00,DK2,89.059998,11.97
240,2020-12-20 22:00,2020-12-20 23:00,DK2,96.650002,12.99
241,2020-12-20 21:00,2020-12-20 22:00,DK2,108.709999,14.61
242,2020-12-20 20:00,2020-12-20 21:00,DK2,118.830002,15.97
243,2020-12-20 19:00,2020-12-20 20:00,DK2,120.540001,16.200001
244,2020-12-20 18:00,2020-12-20 19:00,DK2,149.179993,20.049999
245,2020-12-20 17:00,2020-12-20 18:00,DK2,177.899994,23.91
246,2020-12-20 16:00,2020-12-20 17:00,DK2,365.26001,49.09
247,2020-12-20 15:00,2020-12-20 16:00,DK2,326.200012,43.84
248,2020-12-20 14:00,2020-12-20 15:00,DK2,177.089996,23.799999
249,2020-12-20 13:00,2020-12-20 14:00,DK2,172.619995,23.200001
250,2020-12-20 12:00,2020-12-20 13:00,DK2,177.759995,23.889999
251,2020-12-20 11:00,2020-12-20 12:00,DK2,177.089996,23.799999
252,2020-12-20 10:00,2020-12-20 11:00,DK2,153.130005,20.58
253,2020-12-20 09:00,2020-12-20 10:00,DK2,127.459999,17.129999
254,2020-12-20 08:00,2020-12-20 09:00,DK2,109.300003,14.69
255,2020-12-20 07:00,2020-12-20 08:00,DK2,98.589996,13.25
256,2020-12-20 06:00,2020-12-20 07:00,DK2,94.349998,12.68
257,2020-12-20 05:00,2020-12-20 06:00,DK2,91.669998,12.32
258,2020-12-20 04:00,2020-12-20 05:00,DK2,89.360001,12.01
259,2020-12-20 03:00,2020-12-20 04:00,DK2,87.870003,11.81
260,2020-12-20 02:00,2020-12-20 03:00,DK2,86.980003,11.69
261,2020-12-20 01:00,2020-12-20 02:00,DK2,87.870003,11.81
262,2020-12-20 00:00,2020-12-20 01:00,DK2,89.809998,12.07
263,2020-12-19 23:00,2020-12-20 00:00,DK2,96.879997,13.02
264,2020-12-19 22:00,2020-12-19 23:00,DK2,103.559998,13.92
265,2020-12-19 21:00,2020-12-19 22:00,DK2,117.32,15.77
266,2020-12-19 20:00,2020-12-19 21:00,DK2,120.959999,16.26
267,2020-12-19 19:00,2020-12-19 20:00,DK2,123.419998,16.59
268,2020-12-19 18:00,2020-12-19 19:00,DK2,135.619995,18.23
269,2020-12-19 17:00,2020-12-19 18:00,DK2,146.559998,19.700001
270,2020-12-19 16:00,2020-12-19 17:00,DK2,153.770004,20.67
271,2020-12-19 15:00,2020-12-19 16:00,DK2,148.860001,20.01
272,2020-12-19 14:00,2020-12-19 15:00,DK2,142.460007,19.15
273,2020-12-19 13:00,2020-12-19 14:00,DK2,139.410004,18.74
274,2020-12-19 12:00,2020-12-19 13:00,DK2,139.190002,18.709999
275,2020-12-19 11:00,2020-12-19 12:00,DK2,139.490005,18.75
276,2020-12-19 10:00,2020-12-19 11:00,DK2,138.889999,18.67
277,2020-12-19 09:00,2020-12-19 10:00,DK2,136.509995,18.35
278,2020-12-19 08:00,2020-12-19 09:00,DK2,128.479996,17.27
279,2020-12-19 07:00,2020-12-19 08:00,DK2,124.239998,16.700001
280,2020-12-19 06:00,2020-12-19 07:00,DK2,121.489998,16.33
281,2020-12-19 05:00,2020-12-19 06:00,DK2,119.099998,16.01
282,2020-12-19 04:00,2020-12-19 05:00,DK2,118.139999,15.88
283,2020-12-19 03:00,2020-12-19 04:00,DK2,117.620003,15.81
284,2020-12-19 02:00,2020-12-19 03:00,DK2,116.279999,15.63
285,2020-12-19 01:00,2020-12-19 02:00,DK2,118.440002,15.92
286,2020-12-19 00:00,2020-12-19 01:00,DK2,122.529999,16.469999
287,2020-12-18 23:00,2020-12-19 00:00,DK2,124.910004,16.790001
288,2020-12-18 22:00,2020-12-18 23:00,DK2,120.980003,16.26
289,2020-12-18 21:00,2020-12-18 22:00,DK2,133.630005,17.959999
290,2020-12-18 20:00,2020-12-18 21:00,DK2,141.369995,19.0
291,2020-12-18 19:00,2020-12-18 20:00,DK2,147.839996,19.870001
292,2020-12-18 18:00,2020-12-18 19:00,DK2,155.869995,20.950001
293,2020-12-18 17:00,2020-12-18 18:00,DK2,209.820007,28.200001
294,2020-12-18 16:00,2020-12-18 17:00,DK2,370.149994,49.75
295,2020-12-18 15:00,2020-12-18 16:00,DK2,356.170013,47.869999
296,2020-12-18 14:00,2020-12-18 15:00,DK2,350.660004,47.130001
297,2020-12-18 13:00,2020-12-18 14:00,DK2,338.01001,45.43
298,2020-12-18 12:00,2020-12-18 13:00,DK2,287.790009,38.68
299,2020-12-18 11:00,2020-12-18 12:00,DK2,295.899994,39.77
300,2020-12-18 10:00,2020-12-18 11:00,DK2,338.980011,45.560001
301,2020-12-18 09:00,2020-12-18 10:00,DK2,338.529999,45.5
302,2020-12-18 08:00,2020-12-18 09:00,DK2,374.920013,50.389999
303,2020-12-18 07:00,2020-12-18 08:00,DK2,415.619995,55.860001
304,2020-12-18 06:00,2020-12-18 07:00,DK2,368.519989,49.529999
305,2020-12-18 05:00,2020-12-18 06:00,DK2,249.619995,33.549999
306,2020-12-18 04:00,2020-12-18 05:00,DK2,146.350006,19.67
307,2020-12-18 03:00,2020-12-18 04:00,DK2,138.320007,18.59
308,2020-12-18 02:00,2020-12-18 03:00,DK2,126.190002,16.959999
309,2020-12-18 01:00,2020-12-18 02:00,DK2,126.339996,16.98
310,2020-12-18 00:00,2020-12-18 01:00,DK2,131.020004,17.610001
311,2020-12-17 23:00,2020-12-18 00:00,DK2,135.410004,18.200001
312,2020-12-17 22:00,2020-12-17 23:00,DK2,148.380005,19.940001
313,2020-12-17 21:00,2020-12-17 22:00,DK2,177.770004,23.889999
314,2020-12-17 20:00,2020-12-17 21:00,DK2,327.119995,43.959999
315,2020-12-17 19:00,2020-12-17 20:00,DK2,333.369995,44.799999
316,2020-12-17 18:00,2020-12-17 19:00,DK2,391.48999,52.610001
317,2020-12-17 17:00,2020-12-17 18:00,DK2,397.140015,53.369999
318,2020-12-17 16:00,2020-12-17 17:00,DK2,476.019989,63.970001
319,2020-12-17 15:00,2020-12-17 16:00,DK2,409.119995,54.98
320,2020-12-17 14:00,2020-12-17 15:00,DK2,394.980011,53.080002
321,2020-12-17 13:00,2020-12-17 14:00,DK2,331.209991,44.509998
322,2020-12-17 12:00,2020-12-17 13:00,DK2,305.76001,41.09
323,2020-12-17 11:00,2020-12-17 12:00,DK2,195.110001,26.219999
324,2020-12-17 10:00,2020-12-17 11:00,DK2,277.929993,37.349998
325,2020-12-17 09:00,2020-12-17 10:00,DK2,202.330002,27.190001
326,2020-12-17 08:00,2020-12-17 09:00,DK2,278.829987,37.470001
327,2020-12-17 07:00,2020-12-17 08:00,DK2,383.970001,51.599998
328,2020-12-17 06:00,2020-12-17 07:00,DK2,369.160004,49.610001
329,2020-12-17 05:00,2020-12-17 06:00,DK2,170.110001,22.860001
330,2020-12-17 04:00,2020-12-17 05:00,DK2,148.449997,19.950001
331,2020-12-17 03:00,2020-12-17 04:00,DK2,141.089996,18.959999
332,2020-12-17 02:00,2020-12-17 03:00,DK2,131.259995,17.639999
333,2020-12-17 01:00,2020-12-17 02:00,DK2,131.559998,17.68
334,2020-12-17 00:00,2020-12-17 01:00,DK2,134.460007,18.07
335,2020-12-16 23:00,2020-12-17 00:00,DK2,143.910004,19.34
336,2020-12-16 22:00,2020-12-16 23:00,DK2,151.610001,20.370001
337,2020-12-16 21:00,2020-12-16 22:00,DK2,304.630005,40.93
338,2020-12-16 20:00,2020-12-16 21:00,DK2,307.299988,41.290001
339,2020-12-16 19:00,2020-12-16 20:00,DK2,315.269989,42.360001
340,2020-12-16 18:00,2020-12-16 19:00,DK2,368.709991,49.540001
341,2020-12-16 17:00,2020-12-16 18:00,DK2,408.380005,54.869999
342,2020-12-16 16:00,2020-12-16 17:00,DK2,445.140015,59.810001
343,2020-12-16 15:00,2020-12-16 16:00,DK2,437.399994,58.77
344,2020-12-16 14:00,2020-12-16 15:00,DK2,440.01001,59.119999
345,2020-12-16 13:00,2020-12-16 14:00,DK2,435.019989,58.450001
346,2020-12-16 12:00,2020-12-16 13:00,DK2,425.48999,57.169998
347,2020-12-16 11:00,2020-12-16 12:00,DK2,433.529999,58.25
348,2020-12-16 10:00,2020-12-16 11:00,DK2,423.109985,56.849998
349,2020-12-16 09:00,2020-12-16 10:00,DK2,450.429993,60.52
350,2020-12-16 08:00,2020-12-16 09:00,DK2,455.339996,61.18
351,2020-12-16 07:00,2020-12-16 08:00,DK2,508.329987,68.300003
352,2020-12-16 06:00,2020-12-16 07:00,DK2,479.529999,64.43
353,2020-12-16 05:00,2020-12-16 06:00,DK2,345.859985,46.470001
354,2020-12-16 04:00,2020-12-16 05:00,DK2,297.630005,39.990002
355,2020-12-16 03:00,2020-12-16 04:00,DK2,156.820007,21.07
356,2020-12-16 02:00,2020-12-16 03:00,DK2,148.110001,19.9
357,2020-12-16 01:00,2020-12-16 02:00,DK2,147.509995,19.82
358,2020-12-16 00:00,2020-12-16 01:00,DK2,148.330002,19.93
359,2020-12-15 23:00,2020-12-16 00:00,DK2,156.289993,21.0
360,2020-12-15 22:00,2020-12-15 23:00,DK2,163.5,21.969999
361,2020-12-15 21:00,2020-12-15 22:00,DK2,189.770004,25.5
362,2020-12-15 20:00,2020-12-15 21:00,DK2,357.589996,48.049999
363,2020-12-15 19:00,2020-12-15 20:00,DK2,364.589996,48.990002
364,2020-12-15 18:00,2020-12-15 19:00,DK2,418.25,56.200001
365,2020-12-15 17:00,2020-12-15 18:00,DK2,432.679993,58.139999
366,2020-12-15 16:00,2020-12-15 17:00,DK2,512.02002,68.800003
367,2020-12-15 15:00,2020-12-15 16:00,DK2,438.640015,58.939999
368,2020-12-15 14:00,2020-12-15 15:00,DK2,427.769989,57.48
369,2020-12-15 13:00,2020-12-15 14:00,DK2,430.149994,57.799999
370,2020-12-15 12:00,2020-12-15 13:00,DK2,429.109985,57.66
371,2020-12-15 11:00,2020-12-15 12:00,DK2,445.040009,59.799999
372,2020-12-15 10:00,2020-12-15 11:00,DK2,446.299988,59.970001
