HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2020-12-30 22:00;2020-12-30 23:00;DK2;155,759995;20,940001
2020-12-30 21:00;2020-12-30 22:00;DK2;172,050003;23,129999
2020-12-30 20:00;2020-12-30 21:00;DK2;340,369995;45,759998
2020-12-30 19:00;2020-12-30 20:00;DK2;380,320007;51,130001
2020-12-30 18:00;2020-12-30 19:00;DK2;389,170013;52,320000
2020-12-30 17:00;2020-12-30 18:00;DK2;410,140015;55,139999
2020-12-30 16:00;2020-12-30 17:00;DK2;446,290009;60,000000
2020-12-30 15:00;2020-12-30 16:00;DK2;417,130005;56,080002
2020-12-30 14:00;2020-12-30 15:00;DK2;413,640015;55,610001
2020-12-30 13:00;2020-12-30 14:00;DK2;399,209991;53,669998
2020-12-30 12:00;2020-12-30 13:00;DK2;392,589996;52,779999
2020-12-30 11:00;2020-12-30 12:00;DK2;403,820007;54,290001
2020-12-30 10:00;2020-12-30 11:00;DK2;377,119995;50,700001
2020-12-30 09:00;2020-12-30 10:00;DK2;388,049988;52,169998
2020-12-30 08:00;2020-12-30 09:00;DK2;391,989990;52,700001
2020-12-30 07:00;2020-12-30 08:00;DK2;384,850006;51,740002
2020-12-30 06:00;2020-12-30 07:00;DK2;350,929993;47,180000
2020-12-30 05:00;2020-12-30 06:00;DK2;268,369995;36,080002
2020-12-30 04:00;2020-12-30 05:00;DK2;160,520004;21,580000
2020-12-30 03:00;2020-12-30 04:00;DK2;152,330002;20,480000
2020-12-30 02:00;2020-12-30 03:00;DK2;150,550003;20,240000
2020-12-30 01:00;2020-12-30 02:00;DK2;150,770004;20,270000
2020-12-30 00:00;2020-12-30 01:00;DK2;153,970001;20,700001
2020-12-29 23:00;2020-12-30 00:00;DK2;256,320007;34,459999
2020-12-29 22:00;2020-12-29 23:00;DK2;146,050003;19,639999
2020-12-29 21:00;2020-12-29 22:00;DK2;281,320007;37,830002
2020-12-29 20:00;2020-12-29 21:00;DK2;292,549988;39,340000
2020-12-29 19:00;2020-12-29 20:00;DK2;325,420013;43,759998
2020-12-29 18:00;2020-12-29 19:00;DK2;378,070007;50,840000
2020-12-29 17:00;2020-12-29 18:00;DK2;395,100006;53,130001
2020-12-29 16:00;2020-12-29 17:00;DK2;411,910004;55,389999
2020-12-29 15:00;2020-12-29 16:00;DK2;406,029999;54,599998
2020-12-29 14:00;2020-12-29 15:00;DK2;405,880005;54,580002
2020-12-29 13:00;2020-12-29 14:00;DK2;398,890015;53,639999
2020-12-29 12:00;2020-12-29 13:00;DK2;389,750000;52,410000
2020-12-29 11:00;2020-12-29 12:00;DK2;409,010010;55,000000
2020-12-29 10:00;2020-12-29 11:00;DK2;404,549988;54,400002
2020-12-29 09:00;2020-12-29 10:00;DK2;380,970001;51,230000
2020-12-29 08:00;2020-12-29 09:00;DK2;411,540009;55,340000
2020-12-29 07:00;2020-12-29 08:00;DK2;403,429993;54,250000
2020-12-29 06:00;2020-12-29 07:00;DK2;365,799988;49,189999
2020-12-29 05:00;2020-12-29 06:00;DK2;322,000000;43,299999
2020-12-29 04:00;2020-12-29 05:00;DK2;277,079987;37,259998
2020-12-29 03:00;2020-12-29 04:00;DK2;253,289993;34,060001
2020-12-29 02:00;2020-12-29 03:00;DK2;254,850006;34,270000
2020-12-29 01:00;2020-12-29 02:00;DK2;281,619995;37,869999
2020-12-29 00:00;2020-12-29 01:00;DK2;292,549988;39,340000
2020-12-28 23:00;2020-12-29 00:00;DK2;288,540009;38,799999
2020-12-28 22:00;2020-12-28 23:00;DK2;313,500000;42,139999
2020-12-28 21:00;2020-12-28 22:00;DK2;348,910004;46,900002
2020-12-28 20:00;2020-12-28 21:00;DK2;339,239990;45,599998
2020-12-28 19:00;2020-12-28 20:00;DK2;364,600006;49,009998
2020-12-28 18:00;2020-12-28 19:00;DK2;413,559998;55,590000
2020-12-28 17:00;2020-12-28 18:00;DK2;423,670013;56,950001
2020-12-28 16:00;2020-12-28 17:00;DK2;423,899994;56,980000
2020-12-28 15:00;2020-12-28 16:00;DK2;390,119995;52,439999
2020-12-28 14:00;2020-12-28 15:00;DK2;376,429993;50,599998
2020-12-28 13:00;2020-12-28 14:00;DK2;386,329987;51,930000
2020-12-28 12:00;2020-12-28 13:00;DK2;379,040009;50,950001
2020-12-28 11:00;2020-12-28 12:00;DK2;386,549988;51,959999
2020-12-28 10:00;2020-12-28 11:00;DK2;370,929993;49,860001
2020-12-28 09:00;2020-12-28 10:00;DK2;370,329987;49,779999
2020-12-28 08:00;2020-12-28 09:00;DK2;321,980011;43,279999
2020-12-28 07:00;2020-12-28 08:00;DK2;366,239990;49,230000
2020-12-28 06:00;2020-12-28 07:00;DK2;293,779999;39,490002
2020-12-28 05:00;2020-12-28 06:00;DK2;100,949997;13,570000
2020-12-28 04:00;2020-12-28 05:00;DK2;95,519997;12,840000
2020-12-28 03:00;2020-12-28 04:00;DK2;67,620003;9,090000
2020-12-28 02:00;2020-12-28 03:00;DK2;43,970001;5,910000
2020-12-28 01:00;2020-12-28 02:00;DK2;40,919998;5,500000
2020-12-28 00:00;2020-12-28 01:00;DK2;20,459999;2,750000
2020-12-27 23:00;2020-12-28 00:00;DK2;33,480000;4,500000
2020-12-27 22:00;2020-12-27 23:00;DK2;43,970001;5,910000
2020-12-27 21:00;2020-12-27 22:00;DK2;75,209999;10,110000
2020-12-27 20:00;2020-12-27 21:00;DK2;66,809998;8,980000
2020-12-27 19:00;2020-12-27 20:00;DK2;44,410000;5,970000
2020-12-27 18:00;2020-12-27 19:00;DK2;73,050003;9,820000
2020-12-27 17:00;2020-12-27 18:00;DK2;81,309998;10,930000
2020-12-27 16:00;2020-12-27 17:00;DK2;81,389999;10,940000
2020-12-27 15:00;2020-12-27 16:00;DK2;80,199997;10,780000
2020-12-27 14:00;2020-12-27 15:00;DK2;78,040001;10,490000
2020-12-27 13:00;2020-12-27 14:00;DK2;71,269997;9,580000
2020-12-27 12:00;2020-12-27 13:00;DK2;68,589996;9,220000
2020-12-27 11:00;2020-12-27 12:00;DK2;68,889999;9,260000
2020-12-27 10:00;2020-12-27 11:00;DK2;68,739998;9,240000
2020-12-27 09:00;2020-12-27 10:00;DK2;65,839996;8,850000
2020-12-27 08:00;2020-12-27 09:00;DK2;42,930000;5,770000
2020-12-27 07:00;2020-12-27 08:00;DK2;34,590000;4,650000
2020-12-27 06:00;2020-12-27 07:00;DK2;23,139999;3,110000
2020-12-27 05:00;2020-12-27 06:00;DK2;-14,580000;-1,960000
2020-12-27 04:00;2020-12-27 05:00;DK2;-1,410000;-0,190000
2020-12-27 03:00;2020-12-27 04:00;DK2;-2,310000;-0,310000
2020-12-27 02:00;2020-12-27 03:00;DK2;-2,830000;-0,380000
2020-12-27 01:00;2020-12-27 02:00;DK2;-4,390000;-0,590000
2020-12-27 00:00;2020-12-27 01:00;DK2;-5,280000;-0,710000
2020-12-26 23:00;2020-12-27 00:00;DK2;2,530000;0,340000
2020-12-26 22:00;2020-12-26 23:00;DK2;2,900000;0,390000
2020-12-26 21:00;2020-12-26 22:00;DK2;74,690002;10,040000
2020-12-26 20:00;2020-12-26 21:00;DK2;84,360001;11,340000
2020-12-26 19:00;2020-12-26 20:00;DK2;85,480003;11,490000
2020-12-26 18:00;2020-12-26 19:00;DK2;103,040001;13,850000
2020-12-26 17:00;2020-12-26 18:00;DK2;125,129997;16,820000
2020-12-26 16:00;2020-12-26 17:00;DK2;142,990005;19,219999
2020-12-26 15:00;2020-12-26 16:00;DK2;146,779999;19,730000
2020-12-26 14:00;2020-12-26 15:00;DK2;138,970001;18,680000
2020-12-26 13:00;2020-12-26 14:00;DK2;134,130005;18,030001
2020-12-26 12:00;2020-12-26 13:00;DK2;149,229996;20,059999
2020-12-26 11:00;2020-12-26 12:00;DK2;166,869995;22,430000
2020-12-26 10:00;2020-12-26 11:00;DK2;224,149994;30,129999
2020-12-26 09:00;2020-12-26 10:00;DK2;175,419998;23,580000
2020-12-26 08:00;2020-12-26 09:00;DK2;165,820007;22,290001
2020-12-26 07:00;2020-12-26 08:00;DK2;159,720001;21,469999
2020-12-26 06:00;2020-12-26 07:00;DK2;157,119995;21,120001
2020-12-26 05:00;2020-12-26 06:00;DK2;132,720001;17,840000
2020-12-26 04:00;2020-12-26 05:00;DK2;129,149994;17,360001
2020-12-26 03:00;2020-12-26 04:00;DK2;127,809998;17,180000
2020-12-26 02:00;2020-12-26 03:00;DK2;144,990005;19,490000
2020-12-26 01:00;2020-12-26 02:00;DK2;149,529999;20,100000
2020-12-26 00:00;2020-12-26 01:00;DK2;153,399994;20,620001
2020-12-25 23:00;2020-12-26 00:00;DK2;246,990005;33,200001
2020-12-25 22:00;2020-12-25 23:00;DK2;334,179993;44,919998
2020-12-25 21:00;2020-12-25 22:00;DK2;356,350006;47,900002
2020-12-25 20:00;2020-12-25 21:00;DK2;352,630005;47,400002
2020-12-25 19:00;2020-12-25 20:00;DK2;350,250000;47,080002
2020-12-25 18:00;2020-12-25 19:00;DK2;370,040009;49,740002
2020-12-25 17:00;2020-12-25 18:00;DK2;378,440002;50,869999
2020-12-25 16:00;2020-12-25 17:00;DK2;384,839996;51,730000
2020-12-25 15:00;2020-12-25 16:00;DK2;367,359985;49,380001
2020-12-25 14:00;2020-12-25 15:00;DK2;334,179993;44,919998
2020-12-25 13:00;2020-12-25 14:00;DK2;304,869995;40,980000
2020-12-25 12:00;2020-12-25 13:00;DK2;287,980011;38,709999
2020-12-25 11:00;2020-12-25 12:00;DK2;322,200012;43,310001
2020-12-25 10:00;2020-12-25 11:00;DK2;337,600006;45,380001
2020-12-25 09:00;2020-12-25 10:00;DK2;294,970001;39,650002
2020-12-25 08:00;2020-12-25 09:00;DK2;253,389999;34,060001
2020-12-25 07:00;2020-12-25 08:00;DK2;197,520004;26,549999
2020-12-25 06:00;2020-12-25 07:00;DK2;109,430000;14,710000
2020-12-25 05:00;2020-12-25 06:00;DK2;96,860001;13,020000
2020-12-25 04:00;2020-12-25 05:00;DK2;103,110001;13,860000
2020-12-25 03:00;2020-12-25 04:00;DK2;96,269997;12,940000
2020-12-25 02:00;2020-12-25 03:00;DK2;93,510002;12,570000
2020-12-25 01:00;2020-12-25 02:00;DK2;119,029999;16,000000
2020-12-25 00:00;2020-12-25 01:00;DK2;153,699997;20,660000
2020-12-24 23:00;2020-12-25 00:00;DK2;133,979996;18,010000
2020-12-24 22:00;2020-12-24 23:00;DK2;116,629997;15,680000
2020-12-24 21:00;2020-12-24 22:00;DK2;119,750000;16,100000
2020-12-24 20:00;2020-12-24 21:00;DK2;119,680000;16,090000
2020-12-24 19:00;2020-12-24 20:00;DK2;118,559998;15,940000
2020-12-24 18:00;2020-12-24 19:00;DK2;119,160004;16,020000
2020-12-24 17:00;2020-12-24 18:00;DK2;134,779999;18,120001
2020-12-24 16:00;2020-12-24 17:00;DK2;164,309998;22,090000
2020-12-24 15:00;2020-12-24 16:00;DK2;152,699997;20,530001
2020-12-24 14:00;2020-12-24 15:00;DK2;144,449997;19,420000
2020-12-24 13:00;2020-12-24 14:00;DK2;142,220001;19,120001
2020-12-24 12:00;2020-12-24 13:00;DK2;146,529999;19,700001
2020-12-24 11:00;2020-12-24 12:00;DK2;159,699997;21,469999
2020-12-24 10:00;2020-12-24 11:00;DK2;153,149994;20,590000
2020-12-24 09:00;2020-12-24 10:00;DK2;177,100006;23,809999
2020-12-24 08:00;2020-12-24 09:00;DK2;172,710007;23,219999
2020-12-24 07:00;2020-12-24 08:00;DK2;144,449997;19,420000
2020-12-24 06:00;2020-12-24 07:00;DK2;100,410004;13,500000
2020-12-24 05:00;2020-12-24 06:00;DK2;86,510002;11,630000
2020-12-24 04:00;2020-12-24 05:00;DK2;80,849998;10,870000
2020-12-24 03:00;2020-12-24 04:00;DK2;70,220001;9,440000
2020-12-24 02:00;2020-12-24 03:00;DK2;75,650002;10,170000
2020-12-24 01:00;2020-12-24 02:00;DK2;80,849998;10,870000
2020-12-24 00:00;2020-12-24 01:00;DK2;93,199997;12,530000
2020-12-23 23:00;2020-12-24 00:00;DK2;97,660004;13,130000
2020-12-23 22:00;2020-12-23 23:00;DK2;192,309998;25,850000
2020-12-23 21:00;2020-12-23 22:00;DK2;226,080002;30,389999
2020-12-23 20:00;2020-12-23 21:00;DK2;246,610001;33,150002
2020-12-23 19:00;2020-12-23 20:00;DK2;299,429993;40,250000
2020-12-23 18:00;2020-12-23 19:00;DK2;333,429993;44,820000
2020-12-23 17:00;2020-12-23 18:00;DK2;380,369995;51,130001
2020-12-23 16:00;2020-12-23 17:00;DK2;387,440002;52,080002
2020-12-23 15:00;2020-12-23 16:00;DK2;347,790009;46,750000
2020-12-23 14:00;2020-12-23 15:00;DK2;349,049988;46,919998
2020-12-23 13:00;2020-12-23 14:00;DK2;371,739990;49,970001
2020-12-23 12:00;2020-12-23 13:00;DK2;405,519989;54,509998
2020-12-23 11:00;2020-12-23 12:00;DK2;416,600006;56,000000
2020-12-23 10:00;2020-12-23 11:00;DK2;416,079987;55,930000
2020-12-23 09:00;2020-12-23 10:00;DK2;401,720001;54,000000
2020-12-23 08:00;2020-12-23 09:00;DK2;395,320007;53,139999
2020-12-23 07:00;2020-12-23 08:00;DK2;393,839996;52,939999
2020-12-23 06:00;2020-12-23 07:00;DK2;347,559998;46,720001
2020-12-23 05:00;2020-12-23 06:00;DK2;298,170013;40,080002
2020-12-23 04:00;2020-12-23 05:00;DK2;117,760002;15,830000
2020-12-23 03:00;2020-12-23 04:00;DK2;101,250000;13,610000
2020-12-23 02:00;2020-12-23 03:00;DK2;96,260002;12,940000
2020-12-23 01:00;2020-12-23 02:00;DK2;96,040001;12,910000
2020-12-23 00:00;2020-12-23 01:00;DK2;97,599998;13,120000
2020-12-22 23:00;2020-12-23 00:00;DK2;102,809998;13,820000
2020-12-22 22:00;2020-12-22 23:00;DK2;103,050003;13,850000
2020-12-22 21:00;2020-12-22 22:00;DK2;115,699997;15,550000
2020-12-22 20:00;2020-12-22 21:00;DK2;177,899994;23,910000
2020-12-22 19:00;2020-12-22 20:00;DK2;238,089996;32,000000
2020-12-22 18:00;2020-12-22 19:00;DK2;253,050003;34,009998
2020-12-22 17:00;2020-12-22 18:00;DK2;393,230011;52,849998
2020-12-22 16:00;2020-12-22 17:00;DK2;320,760010;43,110001
2020-12-22 15:00;2020-12-22 16:00;DK2;167,190002;22,469999
2020-12-22 14:00;2020-12-22 15:00;DK2;150,000000;20,160000
2020-12-22 13:00;2020-12-22 14:00;DK2;145,460007;19,549999
2020-12-22 12:00;2020-12-22 13:00;DK2;142,039993;19,090000
2020-12-22 11:00;2020-12-22 12:00;DK2;144,720001;19,450001
2020-12-22 10:00;2020-12-22 11:00;DK2;145,830002;19,600000
2020-12-22 09:00;2020-12-22 10:00;DK2;149,779999;20,129999
2020-12-22 08:00;2020-12-22 09:00;DK2;177,529999;23,860001
2020-12-22 07:00;2020-12-22 08:00;DK2;217,779999;29,270000
2020-12-22 06:00;2020-12-22 07:00;DK2;118,820000;15,970000
2020-12-22 05:00;2020-12-22 06:00;DK2;94,419998;12,690000
2020-12-22 04:00;2020-12-22 05:00;DK2;70,239998;9,440000
2020-12-22 03:00;2020-12-22 04:00;DK2;45,160000;6,070000
2020-12-22 02:00;2020-12-22 03:00;DK2;42,930000;5,770000
2020-12-22 01:00;2020-12-22 02:00;DK2;45,680000;6,140000
2020-12-22 00:00;2020-12-22 01:00;DK2;55,209999;7,420000
2020-12-21 23:00;2020-12-22 00:00;DK2;54,540001;7,330000
2020-12-21 22:00;2020-12-21 23:00;DK2;73,220001;9,840000
2020-12-21 21:00;2020-12-21 22:00;DK2;98,959999;13,300000
2020-12-21 20:00;2020-12-21 21:00;DK2;109,300003;14,690000
2020-12-21 19:00;2020-12-21 20:00;DK2;144,789993;19,459999
2020-12-21 18:00;2020-12-21 19:00;DK2;199,179993;26,770000
2020-12-21 17:00;2020-12-21 18:00;DK2;272,619995;36,639999
2020-12-21 16:00;2020-12-21 17:00;DK2;326,200012;43,840000
2020-12-21 15:00;2020-12-21 16:00;DK2;324,630005;43,630001
2020-12-21 14:00;2020-12-21 15:00;DK2;330,290009;44,389999
2020-12-21 13:00;2020-12-21 14:00;DK2;356,179993;47,869999
2020-12-21 12:00;2020-12-21 13:00;DK2;379,549988;51,009998
2020-12-21 11:00;2020-12-21 12:00;DK2;211,690002;28,450001
2020-12-21 10:00;2020-12-21 11:00;DK2;178,800003;24,030001
2020-12-21 09:00;2020-12-21 10:00;DK2;268,380005;36,070000
2020-12-21 08:00;2020-12-21 09:00;DK2;318,459991;42,799999
2020-12-21 07:00;2020-12-21 08:00;DK2;318,980011;42,869999
2020-12-21 06:00;2020-12-21 07:00;DK2;318,829987;42,849998
2020-12-21 05:00;2020-12-21 06:00;DK2;137,279999;18,450001
2020-12-21 04:00;2020-12-21 05:00;DK2;110,339996;14,830000
2020-12-21 03:00;2020-12-21 04:00;DK2;95,610001;12,850000
2020-12-21 02:00;2020-12-21 03:00;DK2;87,800003;11,800000
2020-12-21 01:00;2020-12-21 02:00;DK2;86,089996;11,570000
2020-12-21 00:00;2020-12-21 01:00;DK2;83,860001;11,270000
2020-12-20 23:00;2020-12-21 00:00;DK2;89,059998;11,970000
2020-12-20 22:00;2020-12-20 23:00;DK2;96,650002;12,990000
2020-12-20 21:00;2020-12-20 22:00;DK2;108,709999;14,610000
2020-12-20 20:00;2020-12-20 21:00;DK2;118,830002;15,970000
2020-12-20 19:00;2020-12-20 20:00;DK2;120,540001;16,200001
2020-12-20 18:00;2020-12-20 19:00;DK2;149,179993;20,049999
2020-12-20 17:00;2020-12-20 18:00;DK2;177,899994;23,910000
2020-12-20 16:00;2020-12-20 17:00;DK2;365,260010;49,090000
2020-12-20 15:00;2020-12-20 16:00;DK2;326,200012;43,840000
2020-12-20 14:00;2020-12-20 15:00;DK2;177,089996;23,799999
2020-12-20 13:00;2020-12-20 14:00;DK2;172,619995;23,200001
2020-12-20 12:00;2020-12-20 13:00;DK2;177,759995;23,889999
2020-12-20 11:00;2020-12-20 12:00;DK2;177,089996;23,799999
2020-12-20 10:00;2020-12-20 11:00;DK2;153,130005;20,580000
2020-12-20 09:00;2020-12-20 10:00;DK2;127,459999;17,129999
2020-12-20 08:00;2020-12-20 09:00;DK2;109,300003;14,690000
2020-12-20 07:00;2020-12-20 08:00;DK2;98,589996;13,250000
2020-12-20 06:00;2020-12-20 07:00;DK2;94,349998;12,680000
2020-12-20 05:00;2020-12-20 06:00;DK2;91,669998;12,320000
2020-12-20 04:00;2020-12-20 05:00;DK2;89,360001;12,010000
2020-12-20 03:00;2020-12-20 04:00;DK2;87,870003;11,810000
2020-12-20 02:00;2020-12-20 03:00;DK2;86,980003;11,690000
2020-12-20 01:00;2020-12-20 02:00;DK2;87,870003;11,810000
2020-12-20 00:00;2020-12-20 01:00;DK2;89,809998;12,070000
2020-12-19 23:00;2020-12-20 00:00;DK2;96,879997;13,020000
2020-12-19 22:00;2020-12-19 23:00;DK2;103,559998;13,920000
2020-12-19 21:00;2020-12-19 22:00;DK2;117,320000;15,770000
2020-12-19 20:00;2020-12-19 21:00;DK2;120,959999;16,260000
2020-12-19 19:00;2020-12-19 20:00;DK2;123,419998;16,590000
2020-12-19 18:00;2020-12-19 19:00;DK2;135,619995;18,230000
2020-12-19 17:00;2020-12-19 18:00;DK2;146,559998;19,700001
2020-12-19 16:00;2020-12-19 17:00;DK2;153,770004;20,670000
2020-12-19 15:00;2020-12-19 16:00;DK2;148,860001;20,010000
2020-12-19 14:00;2020-12-19 15:00;DK2;142,460007;19,150000
2020-12-19 13:00;2020-12-19 14:00;DK2;139,410004;18,740000
2020-12-19 12:00;2020-12-19 13:00;DK2;139,190002;18,709999
2020-12-19 11:00;2020-12-19 12:00;DK2;139,490005;18,750000
2020-12-19 10:00;2020-12-19 11:00;DK2;138,889999;18,670000
2020-12-19 09:00;2020-12-19 10:00;DK2;136,509995;18,350000
2020-12-19 08:00;2020-12-19 09:00;DK2;128,479996;17,270000
2020-12-19 07:00;2020-12-19 08:00;DK2;124,239998;16,700001
2020-12-19 06:00;2020-12-19 07:00;DK2;121,489998;16,330000
2020-12-19 05:00;2020-12-19 06:00;DK2;119,099998;16,010000
2020-12-19 04:00;2020-12-19 05:00;DK2;118,139999;15,880000
2020-12-19 03:00;2020-12-19 04:00;DK2;117,620003;15,810000
2020-12-19 02:00;2020-12-19 03:00;DK2;116,279999;15,630000
2020-12-19 01:00;2020-12-19 02:00;DK2;118,440002;15,920000
2020-12-19 00:00;2020-12-19 01:00;DK2;122,529999;16,469999
2020-12-18 23:00;2020-12-19 00:00;DK2;124,910004;16,790001
2020-12-18 22:00;2020-12-18 23:00;DK2;120,980003;16,260000
2020-12-18 21:00;2020-12-18 22:00;DK2;133,630005;17,959999
2020-12-18 20:00;2020-12-18 21:00;DK2;141,369995;19,000000
2020-12-18 19:00;2020-12-18 20:00;DK2;147,839996;19,870001
2020-12-18 18:00;2020-12-18 19:00;DK2;155,869995;20,950001
2020-12-18 17:00;2020-12-18 18:00;DK2;209,820007;28,200001
2020-12-18 16:00;2020-12-18 17:00;DK2;370,149994;49,750000
2020-12-18 15:00;2020-12-18 16:00;DK2;356,170013;47,869999
2020-12-18 14:00;2020-12-18 15:00;DK2;350,660004;47,130001
2020-12-18 13:00;2020-12-18 14:00;DK2;338,010010;45,430000
2020-12-18 12:00;2020-12-18 13:00;DK2;287,790009;38,680000
2020-12-18 11:00;2020-12-18 12:00;DK2;295,899994;39,770000
2020-12-18 10:00;2020-12-18 11:00;DK2;338,980011;45,560001
2020-12-18 09:00;2020-12-18 10:00;DK2;338,529999;45,500000
2020-12-18 08:00;2020-12-18 09:00;DK2;374,920013;50,389999
2020-12-18 07:00;2020-12-18 08:00;DK2;415,619995;55,860001
2020-12-18 06:00;2020-12-18 07:00;DK2;368,519989;49,529999
2020-12-18 05:00;2020-12-18 06:00;DK2;249,619995;33,549999
2020-12-18 04:00;2020-12-18 05:00;DK2;146,350006;19,670000
2020-12-18 03:00;2020-12-18 04:00;DK2;138,320007;18,590000
2020-12-18 02:00;2020-12-18 03:00;DK2;126,190002;16,959999
2020-12-18 01:00;2020-12-18 02:00;DK2;126,339996;16,980000
2020-12-18 00:00;2020-12-18 01:00;DK2;131,020004;17,610001
2020-12-17 23:00;2020-12-18 00:00;DK2;135,410004;18,200001
2020-12-17 22:00;2020-12-17 23:00;DK2;148,380005;19,940001
2020-12-17 21:00;2020-12-17 22:00;DK2;177,770004;23,889999
2020-12-17 20:00;2020-12-17 21:00;DK2;327,119995;43,959999
2020-12-17 19:00;2020-12-17 20:00;DK2;333,369995;44,799999
2020-12-17 18:00;2020-12-17 19:00;DK2;391,489990;52,610001
2020-12-17 17:00;2020-12-17 18:00;DK2;397,140015;53,369999
2020-12-17 16:00;2020-12-17 17:00;DK2;476,019989;63,970001
2020-12-17 15:00;2020-12-17 16:00;DK2;409,119995;54,980000
2020-12-17 14:00;2020-12-17 15:00;DK2;394,980011;53,080002
2020-12-17 13:00;2020-12-17 14:00;DK2;331,209991;44,509998
2020-12-17 12:00;2020-12-17 13:00;DK2;305,760010;41,090000
2020-12-17 11:00;2020-12-17 12:00;DK2;195,110001;26,219999
2020-12-17 10:00;2020-12-17 11:00;DK2;277,929993;37,349998
2020-12-17 09:00;2020-12-17 10:00;DK2;202,330002;27,190001
2020-12-17 08:00;2020-12-17 09:00;DK2;278,829987;37,470001
2020-12-17 07:00;2020-12-17 08:00;DK2;383,970001;51,599998
2020-12-17 06:00;2020-12-17 07:00;DK2;369,160004;49,610001
2020-12-17 05:00;2020-12-17 06:00;DK2;170,110001;22,860001
2020-12-17 04:00;2020-12-17 05:00;DK2;148,449997;19,950001
2020-12-17 03:00;2020-12-17 04:00;DK2;141,089996;18,959999
2020-12-17 02:00;2020-12-17 03:00;DK2;131,259995;17,639999
2020-12-17 01:00;2020-12-17 02:00;DK2;131,559998;17,680000
2020-12-17 00:00;2020-12-17 01:00;DK2;134,460007;18,070000
2020-12-16 23:00;2020-12-17 00:00;DK2;143,910004;19,340000
2020-12-16 22:00;2020-12-16 23:00;DK2;151,610001;20,370001
2020-12-16 21:00;2020-12-16 22:00;DK2;304,630005;40,930000
2020-12-16 20:00;2020-12-16 21:00;DK2;307,299988;41,290001
2020-12-16 19:00;2020-12-16 20:00;DK2;315,269989;42,360001
2020-12-16 18:00;2020-12-16 19:00;DK2;368,709991;49,540001
2020-12-16 17:00;2020-12-16 18:00;DK2;408,380005;54,869999
2020-12-16 16:00;2020-12-16 17:00;DK2;445,140015;59,810001
2020-12-16 15:00;2020-12-16 16:00;DK2;437,399994;58,770000
2020-12-16 14:00;2020-12-16 15:00;DK2;440,010010;59,119999
2020-12-16 13:00;2020-12-16 14:00;DK2;435,019989;58,450001
2020-12-16 12:00;2020-12-16 13:00;DK2;425,489990;57,169998
2020-12-16 11:00;2020-12-16 12:00;DK2;433,529999;58,250000
2020-12-16 10:00;2020-12-16 11:00;DK2;423,109985;56,849998
2020-12-16 09:00;2020-12-16 10:00;DK2;450,429993;60,520000
2020-12-16 08:00;2020-12-16 09:00;DK2;455,339996;61,180000
2020-12-16 07:00;2020-12-16 08:00;DK2;508,329987;68,300003
2020-12-16 06:00;2020-12-16 07:00;DK2;479,529999;64,430000
2020-12-16 05:00;2020-12-16 06:00;DK2;345,859985;46,470001
2020-12-16 04:00;2020-12-16 05:00;DK2;297,630005;39,990002
2020-12-16 03:00;2020-12-16 04:00;DK2;156,820007;21,070000
2020-12-16 02:00;2020-12-16 03:00;DK2;148,110001;19,900000
2020-12-16 01:00;2020-12-16 02:00;DK2;147,509995;19,820000
2020-12-16 00:00;2020-12-16 01:00;DK2;148,330002;19,930000
2020-12-15 23:00;2020-12-16 00:00;DK2;156,289993;21,000000
2020-12-15 22:00;2020-12-15 23:00;DK2;163,500000;21,969999
2020-12-15 21:00;2020-12-15 22:00;DK2;189,770004;25,500000
2020-12-15 20:00;2020-12-15 21:00;DK2;357,589996;48,049999
2020-12-15 19:00;2020-12-15 20:00;DK2;364,589996;48,990002
2020-12-15 18:00;2020-12-15 19:00;DK2;418,250000;56,200001
2020-12-15 17:00;2020-12-15 18:00;DK2;432,679993;58,139999
2020-12-15 16:00;2020-12-15 17:00;DK2;512,020020;68,800003
2020-12-15 15:00;2020-12-15 16:00;DK2;438,640015;58,939999
2020-12-15 14:00;2020-12-15 15:00;DK2;427,769989;57,480000
2020-12-15 13:00;2020-12-15 14:00;DK2;430,149994;57,799999
2020-12-15 12:00;2020-12-15 13:00;DK2;429,109985;57,660000
2020-12-15 11:00;2020-12-15 12:00;DK2;445,040009;59,799999
2020-12-15 10:00;2020-12-15 11:00;DK2;446,299988;59,970001
2020-12-15 09:00;2020-12-15 10:00;DK2;432,390015;58,099998
2020-12-15 08:00;2020-12-15 09:00;DK2;430,750000;57,880001
2020-12-15 07:00;2020-12-15 08:00;DK2;428,809998;57,619999
2020-12-15 06:00;2020-12-15 07:00;DK2;383,570007;51,540001
2020-12-15 05:00;2020-12-15 06:00;DK2;305,799988;41,090000
2020-12-15 04:00;2020-12-15 05:00;DK2;151,669998;20,379999
2020-12-15 03:00;2020-12-15 04:00;DK2;146,759995;19,719999
2020-12-15 02:00;2020-12-15 03:00;DK2;140,729996;18,910000
2020-12-15 01:00;2020-12-15 02:00;DK2;141,550003;19,020000
2020-12-15 00:00;2020-12-15 01:00;DK2;144,529999;19,420000
2020-12-14 23:00;2020-12-15 00:00;DK2;144,229996;19,379999
2020-12-14 22:00;2020-12-14 23:00;DK2;145,429993;19,540001
2020-12-14 21:00;2020-12-14 22:00;DK2;161,500000;21,700001
2020-12-14 20:00;2020-12-14 21:00;DK2;286,390015;38,480000
