,offshore_DK2,offshore_DK1,onshore_DK2,onshore_DK1,solar_DK2,realized
1980,0.08648648648648649,0.45164075993091535,0.14588859416445624,0.5021021021021022,176.0,0.062162162162162166
1981,0.11351351351351352,0.5069084628670121,0.1962864721485411,0.5417417417417417,167.0,0.0945945945945946
1982,0.12702702702702703,0.540587219343696,0.2506631299734748,0.5690690690690691,141.0,0.12162162162162163
1983,0.15675675675675677,0.5535405872193437,0.3129973474801061,0.587987987987988,102.0,0.08378378378378379
1984,0.25135135135135134,0.5587219343696027,0.35543766578249336,0.5864864864864865,56.0,0.07837837837837838
1985,0.3783783783783784,0.5889464594127807,0.376657824933687,0.5681681681681682,19.0,0.28378378378378377
1986,0.5,0.6200345423143351,0.40716180371352784,0.5453453453453454,1.0,0.6243243243243243
1987,0.5972972972972973,0.6381692573402418,0.4708222811671088,0.5537537537537538,0.0,0.6108108108108108
1988,0.6486486486486487,0.6442141623488774,0.5039787798408488,0.5774774774774775,0.0,0.6189189189189189
1989,0.6810810810810811,0.6424870466321243,0.5212201591511937,0.5831831831831832,0.0,0.4756756756756757
1990,0.7405405405405405,0.6243523316062176,0.5371352785145889,0.5504504504504505,0.0,0.4972972972972973
1991,0.8027027027027027,0.5932642487046632,0.5663129973474801,0.5261261261261261,0.0,0.6297297297297297
1992,0.7135135135135136,0.6424870466321243,0.5039787798408488,0.3291291291291291,0.0,0.6918918918918919
1993,0.7810810810810811,0.5664939550949913,0.4946949602122016,0.3144144144144144,0.0,0.7864864864864864
1994,0.8513513513513513,0.5207253886010362,0.4920424403183024,0.315015015015015,0.0,0.8594594594594595
1995,0.8486486486486486,0.533678756476684,0.48010610079575594,0.30180180180180183,0.0,0.9162162162162162
1996,0.8081081081081081,0.48877374784110533,0.4389920424403183,0.32312312312312313,0.0,0.9378378378378378
1997,0.7621621621621621,0.5241796200345423,0.3779840848806366,0.3354354354354354,0.0,0.8810810810810811
1998,0.7513513513513513,0.5587219343696027,0.35013262599469497,0.3429429429429429,4.0,0.8162162162162162
1999,0.6459459459459459,0.48013816925734026,0.3076923076923077,0.3801801801801802,38.0,0.7837837837837838
2000,0.5864864864864865,0.45682210708117443,0.3090185676392573,0.42042042042042044,74.0,0.6243243243243243
2001,0.5135135135135135,0.48013816925734026,0.3209549071618037,0.47357357357357355,109.0,0.42162162162162165
2002,0.4297297297297297,0.5103626943005182,0.32891246684350134,0.4933933933933934,152.0,0.3567567567567568
2003,0.3891891891891892,0.5509499136442142,0.3594164456233422,0.512912912912913,173.0,0.35945945945945945
2004,0.4,0.581174438687392,0.3978779840848806,0.5177177177177177,187.0,0.5621621621621622
2005,0.44594594594594594,0.5993091537132987,0.4376657824933687,0.4912912912912913,188.0,0.5324324324324324
2006,0.5081081081081081,0.5984455958549223,0.4588859416445623,0.43423423423423424,165.0,0.7027027027027027
2007,0.5405405405405406,0.5751295336787565,0.45490716180371354,0.3741741741741742,120.0,0.5918918918918918
2008,0.5216216216216216,0.5189982728842832,0.4230769230769231,0.3105105105105105,70.0,0.46216216216216216
2009,0.4648648648648649,0.44991364421416236,0.3740053050397878,0.23543543543543544,24.0,0.5108108108108108
2010,0.3918918918918919,0.39810017271157166,0.33156498673740054,0.16936936936936936,2.0,0.37567567567567567
2011,0.34864864864864864,0.4075993091537133,0.2838196286472148,0.16606606606606605,0.0,0.3324324324324324
2012,0.3216216216216216,0.43523316062176165,0.22413793103448276,0.22792792792792793,0.0,0.3
2013,0.2864864864864865,0.46632124352331605,0.16710875331564987,0.3237237237237237,0.0,0.17027027027027028
2014,0.2594594594594595,0.5181347150259067,0.14588859416445624,0.41411411411411414,0.0,0.1810810810810811
2015,0.2756756756756757,0.5863557858376511,0.15649867374005305,0.4942942942942943,0.0,0.13243243243243244
2016,0.2918918918918919,0.6597582037996546,0.3050397877984085,0.5678678678678679,0.0,0.2864864864864865
2017,0.4756756756756757,0.6683937823834197,0.38726790450928383,0.5978978978978979,0.0,0.6270270270270271
2018,0.745945945945946,0.6683937823834197,0.48408488063660476,0.6399399399399399,0.0,0.8054054054054054
2019,0.8783783783783784,0.6640759930915371,0.5822281167108754,0.6543543543543544,0.0,0.9594594594594594
2020,0.9351351351351351,0.6683937823834197,0.6220159151193634,0.6768768768768769,0.0,0.9621621621621622
2021,0.9351351351351351,0.6614853195164075,0.6339522546419099,0.6990990990990991,0.0,0.9162162162162162
2022,0.9243243243243243,0.653713298791019,0.649867374005305,0.7111111111111111,6.0,0.9594594594594594
2023,0.9162162162162162,0.6234887737478411,0.6578249336870027,0.6363363363363364,43.0,0.9783783783783784
2024,0.9243243243243243,0.5967184801381693,0.656498673740053,0.6747747747747748,89.0,0.9621621621621622
2025,0.9054054054054054,0.5621761658031088,0.6259946949602122,0.6132132132132132,136.0,0.9162162162162162
2026,0.8432432432432433,0.49222797927461137,0.5862068965517241,0.5405405405405406,181.0,0.8378378378378378
2027,0.7243243243243244,0.4110535405872193,0.5291777188328912,0.45435435435435434,206.0,0.8243243243243243
2028,0.5783783783783784,0.33074265975820377,0.45490716180371354,0.3768768768768769,212.0,0.7810810810810811
2029,0.44324324324324327,0.2849740932642487,0.3793103448275862,0.3249249249249249,202.0,0.7243243243243244
2030,0.34594594594594597,0.2504317789291883,0.2957559681697613,0.284984984984985,165.0,0.6378378378378379
2031,0.26756756756756755,0.22884283246977546,0.22015915119363394,0.25885885885885884,118.0,0.44594594594594594
2032,0.1864864864864865,0.22107081174438686,0.15251989389920426,0.24024024024024024,67.0,0.2756756756756757
2033,0.11081081081081082,0.22711571675302245,0.10212201591511937,0.22762762762762762,24.0,0.0972972972972973
2034,0.07297297297297298,0.23488773747841105,0.07161803713527852,0.2138138138138138,2.0,0.043243243243243246
2035,0.07567567567567568,0.25820379965457685,0.07427055702917772,0.22402402402402402,0.0,0.008108108108108109
2036,0.13513513513513514,0.29533678756476683,0.11803713527851459,0.26456456456456456,0.0,0.051351351351351354
2037,0.23513513513513515,0.3454231433506045,0.17639257294429708,0.3192192192192192,0.0,0.1972972972972973
2038,0.3108108108108108,0.41450777202072536,0.21220159151193635,0.3675675675675676,0.0,0.20270270270270271
2039,0.3324324324324324,0.4948186528497409,0.2427055702917772,0.4114114114114114,0.0,0.22162162162162163
2040,0.23513513513513515,0.4844559585492228,0.15384615384615385,0.424024024024024,0.0,0.3
2041,0.26216216216216215,0.575993091537133,0.17771883289124668,0.4561561561561562,0.0,0.4297297297297297
2042,0.3972972972972973,0.6260794473229706,0.1989389920424403,0.4741741741741742,0.0,0.3945945945945946
2043,0.4486486486486487,0.6502590673575129,0.22148541114058357,0.4657657657657658,0.0,0.4027027027027027
2044,0.4297297297297297,0.6588946459412781,0.26525198938992045,0.4690690690690691,0.0,0.4297297297297297
2045,0.4594594594594595,0.6519861830742659,0.3129973474801061,0.46756756756756757,0.0,0.4810810810810811
2046,0.5243243243243243,0.6606217616580311,0.34615384615384615,0.4891891891891892,3.0,0.6783783783783783
2047,0.6027027027027027,0.6545768566493955,0.38992042440318303,0.5087087087087087,29.0,0.6675675675675675
2048,0.6432432432432432,0.6027633851468048,0.38726790450928383,0.5,52.0,0.7810810810810811
2049,0.6756756756756757,0.531951640759931,0.3806366047745358,0.45795795795795796,80.0,0.7702702702702703
2050,0.7216216216216216,0.5094991364421416,0.3726790450928382,0.43453453453453456,120.0,0.7702702702702703
2051,0.7567567567567568,0.4697754749568221,0.3806366047745358,0.4306306306306306,132.0,0.845945945945946
2052,0.7837837837837838,0.4481865284974093,0.3952254641909814,0.43213213213213214,141.0,0.8324324324324325
2053,0.8,0.4326424870466321,0.4124668435013263,0.42462462462462464,154.0,0.8567567567567568
2054,0.8108108108108109,0.43005181347150256,0.41379310344827586,0.40540540540540543,134.0,0.8486486486486486
2055,0.8216216216216217,0.43523316062176165,0.3925729442970822,0.38198198198198197,101.0,0.8810810810810811
2056,0.827027027027027,0.4438687392055268,0.376657824933687,0.3651651651651652,60.0,0.9054054054054054
2057,0.8135135135135135,0.4464594127806563,0.36074270557029176,0.3567567567567568,22.0,0.7783783783783784
2058,0.7864864864864864,0.4378238341968912,0.3448275862068966,0.34804804804804806,2.0,0.7837837837837838
2059,0.7486486486486487,0.41796200345423146,0.34748010610079577,0.34054054054054056,0.0,0.7486486486486487
2060,0.6972972972972973,0.3963730569948187,0.3222811671087533,0.3213213213213213,0.0,0.7918918918918919
2061,0.6324324324324324,0.3791018998272884,0.28249336870026526,0.312012012012012,0.0,0.7810810810810811
2062,0.5675675675675675,0.37737478411053543,0.2519893899204244,0.3045045045045045,0.0,0.6837837837837838
2063,0.5054054054054054,0.3860103626943005,0.22679045092838196,0.3015015015015015,0.0,0.5972972972972973
2064,0.5594594594594594,0.5120898100172712,0.1830238726790451,0.33183183183183185,0.0,0.44594594594594594
2065,0.527027027027027,0.5509499136442142,0.1989389920424403,0.32312312312312313,0.0,0.5324324324324324
2066,0.5135135135135135,0.43523316062176165,0.21220159151193635,0.2987987987987988,0.0,0.6648648648648648
2067,0.5432432432432432,0.31865284974093266,0.1909814323607427,0.28348348348348346,0.0,0.6918918918918919
2068,0.5513513513513514,0.3436960276338515,0.2002652519893899,0.28258258258258256,0.0,0.6243243243243243
2069,0.4945945945945946,0.3221070811744387,0.1830238726790451,0.28348348348348346,0.0,0.4540540540540541
2070,0.40540540540540543,0.3281519861830743,0.15915119363395225,0.25435435435435433,6.0,0.42702702702702705
2071,0.35405405405405405,0.24093264248704663,0.15915119363395225,0.26786786786786787,36.0,0.2702702702702703
2072,0.2918918918918919,0.23575129533678757,0.15119363395225463,0.2807807807807808,66.0,0.14054054054054055
2073,0.25675675675675674,0.2374784110535406,0.13925729442970822,0.290990990990991,101.0,0.07837837837837838
2074,0.24054054054054055,0.2711571675302245,0.1273209549071618,0.2978978978978979,142.0,0.13513513513513514
2075,0.23513513513513515,0.2772020725388601,0.1246684350132626,0.3027027027027027,168.0,0.21891891891891893
2076,0.21891891891891893,0.28756476683937826,0.1220159151193634,0.309009009009009,183.0,0.2
2077,0.1783783783783784,0.31519861830742657,0.11671087533156499,0.31351351351351353,191.0,0.1783783783783784
2078,0.14324324324324325,0.35146804835924006,0.10875331564986737,0.3087087087087087,166.0,0.14864864864864866
2079,0.12702702702702703,0.37823834196891193,0.09946949602122016,0.2987987987987988,123.0,0.12162162162162163
2080,0.11891891891891893,0.38946459412780654,0.09549071618037135,0.2807807807807808,72.0,0.10540540540540541
2081,0.12972972972972974,0.4058721934369603,0.10344827586206896,0.26246246246246246,27.0,0.10270270270270271
2082,0.15945945945945947,0.4075993091537133,0.1259946949602122,0.25135135135135134,3.0,0.10270270270270271
2083,0.20810810810810812,0.41968911917098445,0.17108753315649866,0.25375375375375375,0.0,0.14054054054054055
2084,0.26216216216216215,0.4430051813471503,0.21220159151193635,0.26636636636636635,0.0,0.25135135135135134
2085,0.327027027027027,0.47236614853195164,0.22944297082228116,0.2855855855855856,0.0,0.24594594594594596
2086,0.36486486486486486,0.49827288428324695,0.23474801061007958,0.3075075075075075,0.0,0.4594594594594595
2087,0.35135135135135137,0.5138169257340242,0.2427055702917772,0.33693693693693694,0.0,0.43783783783783786
2088,0.3945945945945946,0.48877374784110533,0.2493368700265252,0.3984984984984985,0.0,0.4486486486486487
2089,0.28378378378378377,0.5138169257340242,0.23474801061007958,0.4294294294294294,0.0,0.2594594594594595
2090,0.24324324324324326,0.5846286701208981,0.23076923076923078,0.4486486486486487,0.0,0.24864864864864866
