Forward price,Forward bid,Power sold,Power bought,hydrogen produced,Objective values,lambda_DW,lambda_UP,E_real,E_forecast
0.0,0.0,0.0,0.2387267904509276,10.0,351.99999999999994,0.0,0.0,9.761273209549072,E_forecast[21]
0.0,0.0,0.0,4.164456233421751,10.0,351.99999999999994,0.0,0.0,5.835543766578249,E_forecast[22]
0.0,0.0,0.0,0.2917771883289113,10.0,351.99999999999994,0.0,0.0,9.708222811671089,E_forecast[23]
43.0,6.202959190099943,0.0,0.6326674129116139,0.0,239.52254641909815,43.0,0.0,5.570291777188329,E_forecast[24]
0.0,0.0,0.0,4.482758620689655,10.0,351.99999999999994,0.0,0.0,5.517241379310345,E_forecast[25]
0.0,0.0,0.0,4.482758620689655,10.0,351.99999999999994,0.0,0.0,5.517241379310345,E_forecast[26]
0.0,0.0,0.0,4.535809018567639,10.0,351.99999999999994,0.0,0.0,5.464190981432361,E_forecast[27]
0.0,0.0,0.0,5.384615384615384,10.0,351.99999999999994,0.0,0.0,4.615384615384616,E_forecast[28]
0.0,0.0,0.0,5.092838196286472,10.0,351.99999999999994,0.0,0.0,4.907161803713528,E_forecast[29]
0.0,0.0,0.0,4.482758620689655,10.0,351.99999999999994,0.0,0.0,5.517241379310345,E_forecast[30]
0.0,0.0,0.0,0.42440318302387325,10.0,351.99999999999994,0.0,0.0,9.575596816976127,E_forecast[31]
37.43,9.73999972949273,0.0,0.1644029125166,0.0,358.41458885941654,37.43,37.43,9.575596816976127,E_forecast[32]
45.44,9.526158450598178,0.04943836637795229,0.0,0.0,435.1151193633953,48.06,45.44,9.575596816976127,E_forecast[33]
44.94,9.408222752260322,0.1143236668378247,0.0,0.0,427.9432360742707,50.74,44.94,9.522546419098143,E_forecast[34]
44.99,9.48715659815942,0.0,0.07071097481724031,0.0,423.42527035273486,48.11,44.99,9.416445623342176,E_forecast[35]
45.44,9.758310548475006,0.0,0.23576412937685906,0.0,431.94534878722624,48.66,45.44,9.522546419098143,E_forecast[36]
44.44,9.893260521999661,0.0,0.31766370502353425,0.0,423.7923721687896,49.94,44.44,9.575596816976127,E_forecast[37]
44.44,9.832975806134776,0.0,0.28390418809764384,0.0,423.56013289513476,47.26,44.44,9.549071618037136,E_forecast[38]
45.0,9.58378276226022,0.0,0.06123634316207393,0.0,428.1514573444655,50.93,45.0,9.522546419098143,E_forecast[39]
48.2,8.925818734858199,0.0,0.03987709029586206,0.0,428.13570103046794,52.38,48.2,8.885941644562333,E_forecast[40]
47.82,8.102551132161956,0.0,0.5163442356102319,0.0,358.54355450345565,56.01,47.82,7.586206896551724,E_forecast[41]
48.43,7.573386892975275,0.0,0.04023039430153208,0.0,364.48800627132033,56.95,48.43,7.53315649867374,E_forecast[42]
49.0,6.980424892201737,1.2954371767637844,0.0,0.0,405.5172413793105,55.39,49.0,8.275862068965518,E_forecast[43]
49.0,6.056648439065287,2.1396380330832505,0.0,0.0,401.61803713527837,54.9,49.0,8.196286472148541,E_forecast[44]
48.93,5.128887368113401,0.2557280165019833,0.0,0.0,263.46923076923076,53.86,48.93,5.384615384615384,E_forecast[45]
48.93,4.646808132248856,0.0,0.5354022967050893,0.0,199.14726685161128,52.71,48.93,4.111405835543767,E_forecast[46]
48.43,4.6703544402749895,0.0,0.8242005941211432,0.0,183.25265659474738,52.09,48.43,3.8461538461538463,E_forecast[47]
46.1,5.028680114446679,0.0,0.6254970905740009,0.0,200.07192095845562,50.76,46.1,4.403183023872678,E_forecast[48]
51.98,4.893872385318243,0.8620957844430297,0.0,0.0,291.3760166992927,51.98,42.91,5.755968169761273,E_forecast[49]
51.98,5.419889724866907,1.5562375960880033,0.0,0.0,352.09893199368133,51.98,45.22,6.976127320954907,E_forecast[50]
51.98,5.586960915492182,0.19553245320808355,0.0,0.0,299.8564012017661,51.98,48.31,5.7824933687002655,E_forecast[51]
48.4,5.564445475428582,0.6159258773565606,0.0,0.0,299.12997347480086,48.4,48.4,6.180371352785146,E_forecast[52]
48.79,5.549161447701466,0.0,0.40327285353701026,0.0,251.06790450928378,48.79,48.79,5.145888594164456,E_forecast[53]
45.92,5.20857082490281,0.0,0.22183342437230638,0.0,228.9909814323607,45.92,45.92,4.986737400530504,E_forecast[54]
51.07,4.466043925760187,0.0,0.08938610082650023,0.0,223.51591511936337,51.07,51.07,4.3766578249336865,E_forecast[55]
51.0,4.142696374831104,1.2949694076622649,0.0,0.0,277.3209549071618,53.91,51.0,5.437665782493369,E_forecast[56]
51.0,4.08541950645633,0.23818792059937266,0.0,0.0,220.50397877984085,61.76,51.0,4.323607427055703,E_forecast[57]
50.47,3.9997401490388222,0.0,0.5779894859088488,0.0,167.17017648288115,60.03,50.47,3.4217506631299734,E_forecast[58]
49.5,3.696311146911022,0.0,0.6724384678659296,0.0,143.83820732697717,58.19,49.5,3.0238726790450925,E_forecast[59]
51.0,3.1190639603807075,0.0,0.4134936686035191,0.0,133.65480617035777,61.47,51.0,2.7055702917771884,E_forecast[60]
62.0,2.6293329638756684,0.0,0.34816585512235276,0.0,141.43236074270555,62.0,62.0,2.2811671087533156,E_forecast[61]
52.99,2.1478033881721337,0.1864141184591679,0.0,0.0,123.69018567639267,63.12,52.99,2.3342175066313,E_forecast[62]
50.97,1.6737126419361177,0.15652608485433328,0.0,0.0,93.28726790450929,63.67,50.97,1.830238726790451,E_forecast[63]
50.47,1.2603537038130923,0.7290362166113125,0.0,0.0,100.4045092838197,66.13,50.47,1.989389920424403,E_forecast[64]
50.6,0.9081652161428544,1.3199514947324755,0.0,0.0,112.74270557029169,68.41,50.6,2.2281167108753315,E_forecast[65]
51.48,0.6141883618435997,0.7651219829839866,0.0,0.0,71.00689655172414,69.55,51.48,1.3793103448275863,E_forecast[66]
65.67,0.43124149100254605,1.3194216389709288,0.0,0.0,114.9660477453581,65.67,65.67,1.750663129973475,E_forecast[67]
61.51,0.36191712420081235,0.5134144407859251,0.0,0.0,53.841644562334224,61.51,61.51,0.8753315649867375,E_forecast[68]
57.6,0.43399704061072075,0.3352337286200485,0.0,0.0,44.30769230769231,57.6,57.6,0.7692307692307693,E_forecast[69]
54.44,0.5901909253400534,0.25861544070769166,0.0,0.0,46.20901856763924,54.44,54.44,0.8488063660477453,E_forecast[70]
48.0,0.8839253062439106,0.0,0.6717237147319743,0.0,7.438326399319166,52.09,48.0,0.21220159151193632,E_forecast[71]
45.42,1.4015360418720504,0.0,0.31400288537337673,0.0,47.96390281086717,49.98,45.42,1.0875331564986737,E_forecast[72]
46.78,2.7082811170951193,0.0,0.2149124168298675,0.0,115.9757084304042,49.87,46.78,2.493368700265252,E_forecast[73]
47.97,3.6564918281393535,0.7732163946723176,0.0,0.0,212.49310344827586,47.97,47.97,4.429708222811671,E_forecast[74]
47.07,5.114490758665075,1.171981389876043,0.0,0.0,295.9042440318304,47.07,47.07,6.286472148541114,E_forecast[75]
48.29,7.326218956648204,1.5597226879141326,0.0,0.0,426.99649638723116,48.29,46.94,8.885941644562333,E_forecast[76]
48.43,8.787782993548285,0.0,0.5384461235217604,0.0,399.5153846153846,48.43,47.0,8.249336870026525,E_forecast[77]
46.91,9.131708236585643,0.0,0.4844933824742377,0.0,405.640848806366,46.91,46.91,8.647214854111406,E_forecast[78]
52.5,9.268106572078377,0.0,0.010812142370157929,0.0,486.0079575596815,52.5,50.87,9.257294429708223,E_forecast[79]
53.99,9.296058762267347,0.0,0.30401632194904415,0.0,485.48037135278514,53.99,53.99,8.992042440318302,E_forecast[80]
54.44,8.926173399151681,0.0,0.6768365291251559,0.0,449.093899204244,54.44,54.44,8.249336870026525,E_forecast[81]
48.79,8.855349979335543,0.0,0.02245873265118981,0.0,430.83571135673964,54.18,48.79,8.83289124668435,E_forecast[82]
48.79,8.582246091687207,0.2771703539361319,0.0,0.0,432.25092838196264,53.9,48.79,8.859416445623342,E_forecast[83]
48.29,7.985782173741415,0.6349074814309974,0.0,0.0,416.2931034482758,53.01,48.29,8.620689655172413,E_forecast[84]
46.78,7.3586855594495395,0.598874122248076,0.0,0.0,372.25464190981444,51.74,46.78,7.957559681697612,E_forecast[85]
45.78,6.950333241606325,0.0,2.122747034709773,0.0,208.65250880971325,51.6,45.78,4.827586206896552,E_forecast[86]
45.0,6.434385695815517,0.0,3.4900886135874005,0.0,110.12190068717001,51.41,45.0,2.9442970822281165,E_forecast[87]
45.0,6.523381138302426,0.0,2.252824109124707,0.0,177.10367302295305,51.69,45.0,4.270557029177719,E_forecast[88]
46.78,7.1058058044442145,0.0,1.2702620378659653,0.0,265.60651496052924,52.59,46.78,5.835543766578249,E_forecast[89]
46.78,7.739609070476849,0.6954041921226182,0.0,0.0,394.5899204244031,53.34,46.78,8.43501326259947,E_forecast[90]
46.28,8.237688672973327,0.5686773747720295,0.0,0.0,407.55862068965513,52.81,46.28,8.806366047745357,E_forecast[91]
46.28,8.29494577847996,0.11354228518051811,0.0,0.0,389.14482758620693,51.79,46.28,8.408488063660478,E_forecast[92]
44.5,8.184753992759886,0.17068367302261223,0.0,0.0,371.81697612732114,51.04,44.5,8.355437665782494,E_forecast[93]
44.27,8.176368897518271,0.36474516083717035,0.0,0.0,378.1151193633954,45.43,44.27,8.541114058355438,E_forecast[94]
43.96,8.033074666048643,0.9854929732086556,0.0,0.0,396.4562334217508,43.96,43.96,9.018567639257295,E_forecast[95]
31.41,0.0,0.0,1.591511936339522,10.0,302.01061007957554,31.41,31.41,8.408488063660478,E_forecast[96]
26.9,0.0,0.0,1.4058355437665782,10.0,314.183023872679,26.9,26.9,8.594164456233422,E_forecast[97]
25.12,0.0,0.0,1.8302387267904514,10.0,306.0244031830238,25.12,25.12,8.169761273209549,E_forecast[98]
24.12,0.0,0.0,3.0769230769230766,10.0,277.78461538461534,24.12,24.12,6.923076923076923,E_forecast[99]
22.04,0.0,0.0,2.7851458885941653,10.0,290.6153846153845,22.04,22.04,7.214854111405835,E_forecast[100]
18.37,0.0,0.0,2.838196286472149,10.0,299.86233421750654,18.37,18.37,7.161803713527851,E_forecast[101]
22.09,0.0,0.0,2.8912466843501328,10.0,288.1323607427055,22.09,22.09,7.108753315649867,E_forecast[102]
23.35,0.0,0.0,3.023872679045093,10.0,281.392572944297,23.35,23.35,6.976127320954907,E_forecast[103]
45.6,5.489910259075629,0.10690671705169308,0.0,0.0,255.21485411140588,48.22,45.6,5.596816976127322,E_forecast[104]
45.6,4.638914323239171,0.0,0.6070840845123806,0.0,181.18635975493228,49.99,45.6,4.031830238726791,E_forecast[105]
46.11,3.680334526636751,0.0,1.425692616822427,0.0,97.37483857181886,50.73,46.11,2.2546419098143238,E_forecast[106]
46.11,3.5364829971637866,0.0,1.175740291593495,0.0,103.18677794836552,50.93,46.11,2.3607427055702916,E_forecast[107]
46.11,3.1402724083196247,0.0,1.2569832836511898,0.0,80.6666736157342,51.02,46.11,1.883289124668435,E_forecast[108]
51.36,2.552082465015908,0.0,0.8544697329204191,0.0,87.1893899204243,51.36,51.36,1.6976127320954906,E_forecast[109]
47.12,2.0768536485168996,0.07168746554145411,0.0,0.0,101.23925729442962,51.74,47.12,2.1485411140583555,E_forecast[110]
47.12,1.6281412975934735,0.4673494185868978,0.0,0.0,98.73952254641908,51.92,47.12,2.0954907161803713,E_forecast[111]
47.12,1.3165553596463746,0.6993597597170207,0.0,0.0,94.98992042440318,53.22,47.12,2.0159151193633953,E_forecast[112]
48.0,1.1184272997066298,0.5526602334498689,0.0,0.0,80.21220159151194,55.26,48.0,1.6710875331564987,E_forecast[113]
50.0,0.9487195911027702,0.16533876433489736,0.0,0.0,55.70291777188338,55.87,50.0,1.1140583554376657,E_forecast[114]
60.16,0.8061443630583228,0.0,0.0899639917055376,0.0,43.08541114058356,60.16,60.16,0.7161803713527852,E_forecast[115]
58.01,0.6920387049830119,0.0,0.18805992514216308,0.0,29.235809018567636,58.01,58.01,0.5039787798408488,E_forecast[116]
47.63,0.6322147863100628,0.0,0.2873872001031662,0.0,14.952715466506275,52.75,47.63,0.3448275862068966,E_forecast[117]
46.62,0.573280106802646,0.0,0.44065411210768574,0.0,3.856370160750462,51.9,46.62,0.13262599469496023,E_forecast[118]
45.1,0.4862077861880857,0.0,0.40663218937110956,0.0,1.1368673145378345,51.13,45.1,0.07957559681697612,E_forecast[119]
44.59,0.34533418998349635,0.0,0.34533418998349635,0.0,-1.9407781477072472,50.21,44.59,0.0,E_forecast[120]
43.76,0.09100588389223455,0.0,0.06448068495324251,0.0,0.7396838328256181,50.29,43.76,0.02652519893899204,E_forecast[121]
43.25,0.03882422161188928,0.0,0.012299022672897241,0.0,1.0761265030620597,49.03,43.25,0.02652519893899204,E_forecast[122]
42.4,0.015962293575220554,0.0,0.015962293575220554,0.0,-0.10231830181716384,48.81,42.4,0.0,E_forecast[123]
41.0,0.033647416114477774,0.0,0.033647416114477774,0.0,-0.2577392074368996,48.66,41.0,0.0,E_forecast[124]
41.0,0.014577338019839514,0.0,0.014577338019839514,0.0,-0.0994174452953055,47.82,41.0,0.0,E_forecast[125]
41.0,0.06091816038853606,0.0,0.06091816038853606,0.0,-0.4702881981994982,48.72,41.0,0.0,E_forecast[126]
41.0,0.02435028834538286,0.0,0.02435028834538286,0.0,-0.20405541633430835,49.38,41.0,0.0,E_forecast[127]
43.25,0.04070336874763722,0.0,0.04070336874763722,0.0,-0.26050155998487834,49.65,43.25,0.0,E_forecast[128]
43.76,0.04773362707634843,0.0,0.04773362707634843,0.0,-0.3188606288700071,50.44,43.76,0.0,E_forecast[129]
44.9,0.1278129407143984,0.0,0.1278129407143984,0.0,-1.086409996072386,53.4,44.9,0.0,E_forecast[130]
48.0,0.23990195902325215,0.0,0.2133767600842601,0.0,0.3450206427050855,52.35,48.0,0.02652519893899204,E_forecast[131]
97.65,0.32726612278281636,0.0,0.30074092384382434,0.0,2.590185676392572,97.65,52.77,0.02652519893899204,E_forecast[132]
93.74,0.38540963383483073,0.0,0.38540963383483073,0.0,0.0,93.74,52.86,0.0,E_forecast[133]
73.66,0.43747140074532714,0.0,0.3048454060503669,0.0,9.769230769230774,73.66,52.44,0.13262599469496023,E_forecast[134]
46.38,0.4619885882897137,0.0,0.4089381904117296,0.0,0.3585351548646116,51.52,46.38,0.05305039787798408,E_forecast[135]
47.0,0.48743232865900504,0.0,0.48743232865900504,0.0,-2.227565741971656,51.57,47.0,0.0,E_forecast[136]
48.85,0.48556635163088113,0.0,0.4590411526918891,0.0,-0.7928812765783348,53.4,48.85,0.02652519893899204,E_forecast[137]
61.91,0.48247765671907206,0.0,0.34985166202411183,0.0,8.210875331564988,61.91,61.91,0.13262599469496023,E_forecast[138]
61.36,0.507753758697928,0.02275022008191261,0.0,0.0,32.551724137931025,61.36,61.36,0.5305039787798409,E_forecast[139]
93.74,0.5900310655799449,0.2853004994067926,0.0,0.0,72.01956233771988,93.74,58.57,0.8753315649867375,E_forecast[140]
93.61,0.7585022419228722,0.22293011881983338,0.0,0.0,82.58461453909041,93.61,51.95,0.9814323607427056,E_forecast[141]
71.29,1.175037739781744,0.0,0.3262313737339987,0.0,60.51140583554377,71.29,51.57,0.8488063660477453,E_forecast[142]
47.32,1.5896103116396132,0.0,0.6612283487748917,0.0,41.68947038041174,50.71,47.32,0.9283819628647215,E_forecast[143]
47.32,1.8358797237224458,0.0,0.6687709704067959,0.0,53.281462683012776,50.23,47.32,1.16710875331565,E_forecast[144]
48.62,1.2464616467233978,0.10632349916519468,0.0,0.0,65.77241379310335,48.62,48.62,1.3527851458885942,E_forecast[145]
47.98,1.4985399926230727,0.0,1.047611610660208,0.0,21.635543766578245,47.98,47.98,0.45092838196286467,E_forecast[146]
44.0,1.2829616542271551,0.0,0.8055080733252984,0.0,17.914806558112545,47.84,44.0,0.47745358090185674,E_forecast[147]
44.0,1.064485752327461,0.686177377646014,0.0,0.0,77.0291777188329,46.96,44.0,1.750663129973475,E_forecast[148]
44.0,1.3626007935548576,0.4676379332355933,0.0,0.0,80.53050397877985,48.09,44.0,1.830238726790451,E_forecast[149]
45.5,1.7940286692526732,0.0,0.1494663350351666,0.0,74.17441832279287,49.87,45.5,1.6445623342175066,E_forecast[150]
53.51,2.1913504905799357,0.0,0.7855149468133575,0.0,75.2262599469496,53.51,53.51,1.4058355437665782,E_forecast[151]
49.86,2.4287962737173223,0.0,1.1821119235846964,0.0,41.933746685078575,66.97,49.86,1.246684350132626,E_forecast[152]
133.92,2.406051681112982,0.0,0.8145397447734597,0.0,213.13527851458883,133.92,72.85,1.5915119363395225,E_forecast[153]
93.74,2.504416684224203,0.0,0.9924803447016568,0.0,141.7289124668435,93.74,73.13,1.5119363395225462,E_forecast[154]
93.74,2.9870254388664157,0.0,1.1037363141979808,0.0,176.5395225464191,93.74,72.32,1.883289124668435,E_forecast[155]
69.52,3.583622255579334,0.0,1.0372031574360978,0.0,177.02705570291778,69.52,69.52,2.546419098143236,E_forecast[156]
67.13,3.800148987514836,0.0,1.4924566798225265,0.0,154.91538461538477,67.13,67.13,2.307692307692308,E_forecast[157]
65.15,3.4657940748436213,0.0,0.30929540110356823,0.0,205.6458885941645,65.15,65.15,3.156498673740053,E_forecast[158]
49.4,3.245084750055903,0.0,1.3617956253874681,0.0,77.26488941663379,60.98,49.4,1.883289124668435,E_forecast[159]
49.86,3.8503458760343974,0.0,1.3569771757691456,0.0,119.71921076936805,53.25,49.86,2.493368700265252,E_forecast[160]
53.26,5.67607937253378,0.0,0.29146398791839623,0.0,286.78461538461534,53.26,53.26,5.384615384615384,E_forecast[161]
53.0,8.16162682277263,0.2999116387658347,0.0,0.0,448.4615384615386,53.0,53.0,8.461538461538462,E_forecast[162]
51.32,9.503579794920654,0.31074381250640215,0.0,0.0,503.67108753315654,51.32,51.32,9.814323607427056,E_forecast[163]
50.89,9.747807353732835,0.0930414526332175,0.0,0.0,500.8007957559684,50.89,50.89,9.840848806366049,E_forecast[164]
50.6,9.874615013122495,0.0,0.03376620675644304,0.0,497.9469496021223,50.6,50.6,9.840848806366049,E_forecast[165]
50.03,9.905042337053667,0.0,0.06419353068761424,0.0,492.3376657824936,50.03,50.03,9.840848806366049,E_forecast[166]
21.15,0.0,0.0,0.26525198938992034,10.0,346.3899204244031,21.15,21.15,9.73474801061008,E_forecast[167]
14.38,0.0,0.0,0.4509283819628642,10.0,345.51564986737395,14.38,14.38,9.549071618037136,E_forecast[168]
17.94,0.0,0.0,0.18567639257294388,10.0,348.6689655172413,17.94,17.94,9.814323607427056,E_forecast[169]
0.0,0.0,0.0,0.2387267904509276,10.0,347.00822281167103,20.91,0.0,9.761273209549072,E_forecast[170]
7.78,0.0,0.0,0.37135278514588776,10.0,349.11087533156496,7.78,7.78,9.628647214854112,E_forecast[171]
14.33,0.0,0.0,0.21220159151193663,10.0,348.9591511936339,14.33,14.33,9.787798408488063,E_forecast[172]
18.56,0.0,0.0,0.318302387267904,10.0,346.09230769230766,18.56,18.56,9.681697612732096,E_forecast[173]
50.83,9.788067611842788,0.0,0.07984480017169915,0.0,493.46896551724143,50.83,18.57,9.708222811671089,E_forecast[174]
35.81,9.87240562147662,0.0,0.0846072129885531,0.0,350.5010610079577,35.81,35.81,9.787798408488063,E_forecast[175]
43.87,9.921830149802336,0.0,0.21360733813124355,0.0,425.8997347480108,43.87,43.87,9.708222811671089,E_forecast[176]
46.93,9.9427769706605,0.0,0.36718015368437307,0.0,449.38275862068963,46.93,46.93,9.575596816976127,E_forecast[177]
53.57,9.99765882020746,0.0,0.5016376000483103,0.0,508.70185676392566,53.57,43.88,9.49602122015915,E_forecast[178]
53.96,9.997990196701714,0.0,0.36934298184760195,0.0,519.5618037135279,53.96,43.85,9.628647214854112,E_forecast[179]
53.96,10.015740249061901,0.0,0.334042636329805,0.0,522.4244031830239,53.96,46.74,9.681697612732096,E_forecast[180]
43.94,9.99421307498325,0.0,0.2329398654341812,0.0,428.9103448275861,43.94,43.94,9.761273209549072,E_forecast[181]
43.21,9.965709106064217,0.0,0.15138549863716122,0.0,424.0769230769231,43.21,43.21,9.814323607427056,E_forecast[182]
43.81,9.966156442324923,0.0,0.2844588295928272,0.0,424.15517241379314,43.81,43.81,9.681697612732096,E_forecast[183]
3.35,0.0,0.0,0.0,9.814323607427056,345.46419098143235,45.6,3.35,9.814323607427056,E_forecast[184]
6.7,0.0,0.0,0.0,9.787798408488063,344.5305039787798,35.21,6.7,9.787798408488063,E_forecast[185]
52.94,10.05998335236471,0.0,0.325235341754631,0.0,515.3575596816976,52.94,45.64,9.73474801061008,E_forecast[186]
52.94,10.064631605488888,0.0,0.38293399275679185,0.0,512.5490716180371,52.94,45.63,9.681697612732096,E_forecast[187]
37.94,10.07764207454014,0.0,0.26331846711308415,0.0,372.35543766578246,37.94,37.94,9.814323607427056,E_forecast[188]
51.81,10.081175804706234,0.0,0.24032699834018165,0.0,509.8543766578252,51.81,39.53,9.840848806366049,E_forecast[189]
51.8,10.108921795028667,0.0,0.29459818760161127,0.0,508.3819628647215,51.8,35.97,9.814323607427056,E_forecast[190]
51.8,10.080296050261808,0.0,0.5842748301026575,0.0,491.89389920424395,51.8,29.72,9.49602122015915,E_forecast[191]
50.39,10.053546539991796,0.0,0.7697269113445806,0.0,467.8116710875332,50.39,22.55,9.283819628647215,E_forecast[192]
20.04,0.0,0.0,0.7161803713527845,10.0,337.64774535809016,20.04,20.04,9.283819628647215,E_forecast[193]
7.24,0.0,0.0,0.7161803713527846,10.0,346.8148541114058,7.24,7.24,9.283819628647215,E_forecast[194]
3.43,0.0,0.0,0.7161803713527846,10.0,349.5435013262599,3.43,3.43,9.283819628647215,E_forecast[195]
10.04,0.0,0.0,0.7161803713527846,10.0,344.809549071618,10.04,10.04,9.283819628647215,E_forecast[196]
14.2,0.0,0.0,0.8222811671087538,10.0,340.32360742705566,14.2,14.2,9.177718832891246,E_forecast[197]
25.41,0.0,0.0,0.8488063660477448,10.0,330.4318302387268,25.41,25.41,9.151193633952255,E_forecast[198]
36.98,9.516081429259241,0.0,0.31183739742899874,0.0,340.3729442970823,36.98,36.98,9.204244031830239,E_forecast[199]
43.89,9.537782008840098,0.0,0.38658837488784314,0.0,401.6458885941645,43.89,43.89,9.151193633952255,E_forecast[200]
50.98,9.534824350011402,0.0,0.27752992030318246,0.0,471.93687002652496,50.98,50.98,9.257294429708223,E_forecast[201]
47.07,9.533543198744244,0.0,0.3823495647919888,0.0,429.51169525585453,50.3,47.07,9.151193633952255,E_forecast[202]
47.07,9.50704090067669,0.0,0.24974647096847136,0.0,434.9566448875249,50.21,47.07,9.257294429708223,E_forecast[203]
45.8,9.48046685258746,0.0,0.27622282075722104,0.0,421.5543766578249,45.8,45.8,9.204244031830239,E_forecast[204]
43.64,9.400562487146713,0.0,0.355469648950427,0.0,394.72785145888594,43.64,43.64,9.045092838196286,E_forecast[205]
43.49,9.291808558034678,0.0,0.6445937039232721,0.0,376.06737400530506,43.49,43.49,8.647214854111406,E_forecast[206]
93.76,9.101245459769336,0.0,0.29487941202397927,0.0,825.6848806366047,93.76,45.05,8.806366047745357,E_forecast[207]
47.58,8.90768081051729,0.03131123192302887,0.0,0.0,425.31724137931036,49.95,47.58,8.938992042440319,E_forecast[208]
53.82,8.630471024722276,0.2554706198400609,0.0,0.0,478.24137931034494,53.82,53.82,8.885941644562333,E_forecast[209]
55.94,8.240690070399243,0.565675977346114,0.0,0.0,492.62811671087525,55.94,55.94,8.806366047745357,E_forecast[210]
54.19,7.822634088322453,0.10840039443616421,0.0,0.0,429.7827586206895,54.19,54.19,7.931034482758621,E_forecast[211]
49.63,7.229618159703317,0.0,1.7123767803929715,0.0,266.0122515365805,54.19,49.63,5.517241379310345,E_forecast[212]
48.09,6.372547302893197,0.0,2.4733430588613663,0.0,175.4180845376587,52.98,48.09,3.8992042440318304,E_forecast[213]
48.09,5.453623320514556,0.0,1.925771861628614,0.0,162.74085567457826,51.68,48.09,3.5278514588859418,E_forecast[214]
54.0,4.920462215725434,0.0,1.5782871494124362,0.0,180.47745358090185,54.0,50.96,3.3421750663129974,E_forecast[215]
52.8,4.641212556996504,0.0,1.6173398779514119,0.0,159.66047745358088,52.8,49.96,3.0238726790450925,E_forecast[216]
52.5,3.0505142872390723,0.0,1.0876495657536611,0.0,103.0503978779841,52.5,50.51,1.9628647214854111,E_forecast[217]
53.5,1.9087562878806066,0.0,0.6885971366869725,0.0,65.27851458885942,53.5,49.98,1.220159151193634,E_forecast[218]
53.5,1.6567066279655365,0.0,0.19782068632097416,0.0,78.05039787798408,53.5,49.55,1.4588859416445623,E_forecast[219]
51.48,1.4554745573327552,0.0,0.47404219659004965,0.0,50.524137931034474,51.48,49.98,0.9814323607427056,E_forecast[220]
51.44,0.96083996962375,0.0,0.24465959827096473,0.0,36.840318302387274,51.44,49.94,0.7161803713527852,E_forecast[221]
53.0,0.6865099853402237,0.0,0.04990521080441468,0.0,33.740053050397876,53.0,49.8,0.636604774535809,E_forecast[222]
59.0,0.5718007872810896,0.1443795840716956,0.0,0.0,41.96155135414878,59.0,56.97,0.7161803713527852,E_forecast[223]
90.0,0.42861146676653483,0.23451850670826446,0.0,0.0,55.60107559600813,90.0,72.6,0.6631299734748011,E_forecast[224]
90.0,0.2889436612457084,0.3741863122290909,0.0,0.0,56.37763247574907,90.0,81.17,0.6631299734748011,E_forecast[225]
81.79,0.2039346741199206,0.5918212940498406,0.0,0.0,65.08488063660478,81.79,81.79,0.7957559681697612,E_forecast[226]
