Forward price,Forward bid,Power sold,Power bought,hydrogen produced,Objective values
46.91,9.12484344015399,0.0,0.4776285860425844,0.0,405.640848806366
52.5,9.260442647932814,0.0,0.0031482182245952117,0.0,486.0079575596815
53.99,9.288231072414794,0.0,0.29618863209649504,0.0,485.48037135278497
54.44,8.920512785924858,0.0,0.671175915898333,0.0,449.093899204244
48.79,8.850104304878789,0.0,0.01721305819443586,0.0,430.8639855420616
48.79,8.578600472572825,0.28081597305051353,0.0,0.0,432.2509283819627
48.29,7.9856311049487445,0.6350585502236683,0.0,0.0,416.2931034482758
46.78,7.362208511178956,0.5953511705186596,0.0,0.0,372.2546419098145
45.78,6.956248639350924,0.0,2.128662432454372,0.0,208.61808119483968
45.0,6.443323916245415,0.0,3.4990268340172985,0.0,110.06460669421438
45.0,6.531797954096073,0.0,2.2612409249183543,0.0,177.04736452529355
