Forward price,Forward bid,Power sold,Power bought,hydrogen produced,Objective values
10.04,0.0,0.0,0.7161803713527846,10.0,344.809549071618
14.2,0.0,0.0,0.8222811671087538,10.0,340.32360742705566
25.41,0.0,0.0,0.8488063660477448,10.0,330.4318302387268
36.98,9.51608142925924,0.0,0.31183739742899697,0.0,340.37294429708237
43.89,9.537782008840098,0.0,0.38658837488784314,0.0,401.6458885941645
50.98,9.534824350011402,0.0,0.27752992030318246,0.0,471.93687002652496
47.07,9.533543198744244,0.0,0.3823495647919888,0.0,429.51169525585453
47.07,9.50704090067669,0.0,0.24974647096847136,0.0,434.9566448875249
45.8,9.48046685258746,0.0,0.2762228207572175,0.0,421.55437665782506
43.64,9.400562487146713,0.0,0.355469648950427,0.0,394.72785145888594
43.49,9.291808558034678,0.0,0.6445937039232721,0.0,376.06737400530506
93.76,9.101245459769336,0.0,0.29487941202397927,0.0,825.6848806366047
47.58,8.90768081051729,0.03131123192302887,0.0,0.0,425.31724137931036
53.82,8.630471024722276,0.2554706198400609,0.0,0.0,478.24137931034494
55.94,8.240690070399243,0.565675977346114,0.0,0.0,492.62811671087525
54.19,7.822634088322453,0.10840039443616421,0.0,0.0,429.7827586206895
49.63,7.229618159703317,0.0,1.7123767803929715,0.0,266.0122515365805
48.09,6.372547302893197,0.0,2.4733430588613663,0.0,175.4180845376587
48.09,5.453623320514556,0.0,1.925771861628614,0.0,162.74085567457826
54.0,4.920462215725434,0.0,1.5782871494124362,0.0,180.47745358090185
52.8,4.641212556996504,0.0,1.6173398779514119,0.0,159.66047745358088
52.5,3.0505142872390723,0.0,1.0876495657536611,0.0,103.0503978779841
53.5,1.9087562878806066,0.0,0.6885971366869725,0.0,65.27851458885942
53.5,1.6567066279655365,0.0,0.19782068632097416,0.0,78.05039787798408
51.48,1.4554745573327552,0.0,0.47404219659004965,0.0,50.524137931034474
51.44,0.96083996962375,0.0,0.24465959827096473,0.0,36.840318302387274
53.0,0.6865099853402237,0.0,0.04990521080441468,0.0,33.740053050397876
59.0,0.5718007872810896,0.1443795840716956,0.0,0.0,41.96155135414878
90.0,0.42861146676653483,0.23451850670826446,0.0,0.0,55.60107559600813
90.0,0.2889436612457084,0.3741863122290909,0.0,0.0,56.37763247574907
81.79,0.2039346741199206,0.5918212940498406,0.0,0.0,65.08488063660478
71.45,0.1185853505748223,0.30581783244905036,0.0,0.0,30.323607427055702
71.56,0.11923320382639588,0.0,0.11923320382639588,0.0,-1.0063282402947813
76.39,0.07250676666963349,0.0,0.07250676666963349,0.0,0.0
75.0,0.08932078912708541,0.0,0.08932078912708541,0.0,0.0
76.06,0.16716806755462738,0.0,0.16716806755462738,0.0,0.0
75.4,0.3545824541087113,0.0,0.3545824541087113,0.0,0.0
76.78,0.5706244753062364,0.0,0.4910488784892603,0.0,6.109814323607424
83.45,0.8425431594728273,0.0,0.39161477750996265,0.0,37.629973474801055
85.15,1.1100285573471034,0.0,0.1285961966043978,0.0,83.56896551724138
78.16,1.4315739595151415,0.0,0.025738415748563392,0.0,109.88010610079574
49.11,1.9198656805867556,0.3347762292275682,0.0,0.0,110.72546419098144
48.64,2.627964291936782,0.5285343818032713,0.0,0.0,153.5320954907162
44.5,3.6002150175294254,0.7499176084652692,0.0,0.0,193.58090185676392
42.97,4.843187258264862,1.2841336966422956,0.0,0.0,263.2909814323606
42.0,6.64852770377275,0.9907295906569614,0.0,0.0,320.8488063660479
46.58,7.340649094531668,0.3251333988370364,0.0,0.0,357.07214854111425
42.52,7.550205908832223,0.0,0.38840219530436837,0.0,303.26923883032435
42.52,6.948261055213965,0.0,0.07823453001503022,0.0,292.01260530773936
44.05,6.657042421242264,0.0,0.025742686494257146,0.0,292.05237683222725
44.05,6.676202367019346,0.6712777390814528,0.0,0.0,323.6564986737402
46.61,7.393625548564181,0.5639341331334347,0.0,0.0,370.9018567639258
60.53,8.02274312304702,0.33269454273547794,0.0,0.0,505.75464190981455
60.02,8.462764015374418,0.5558036238828805,0.0,0.0,541.2944297082231
51.22,8.873298838358483,0.06569320408183543,0.0,0.0,457.8551724137931
51.22,9.089567341741251,0.0,0.25667609505689803,0.0,449.7615253103831
49.69,9.169703444391695,0.0,0.1511358051343965,0.0,446.48373436067885
50.2,9.169540853273983,0.0,0.1774984129556838,0.0,451.1005581860835
46.3,9.198507627926592,0.0,0.3921415801812351,0.0,405.9701108997944
45.46,9.228567223421338,0.0,0.6344027671879164,0.0,390.69071618037134
42.2,9.1109742506077,0.0,1.4451917572389963,0.0,323.4960212201593
45.93,8.916667346562168,0.0,2.4179936065091177,0.0,298.4840848806366
51.51,8.607953522913013,0.0,2.9315609499687163,0.0,292.39098143236066
50.44,8.118175149943761,0.0,3.1314377494132577,0.0,251.5310344827586
49.64,7.364789410681573,0.0,3.147282779381838,0.0,209.35702917771889
48.93,6.447761176135426,0.0,2.2567797437746835,0.0,205.0647214854111
48.34,5.5071248041238565,0.0,1.448769366458074,0.0,196.18090185676394
47.54,4.7342346287652735,0.0,1.4451099603302602,0.0,156.36498673740053
45.03,4.296074677233058,0.0,0.980424809859053,0.0,149.30371352785144
47.24,3.736560085372659,0.5605221427440519,0.0,0.0,202.99416445623345
51.2,4.537214665802583,0.39647233684993655,0.0,0.0,250.49554170376737
51.2,5.623841468957482,0.0,0.584053670548994,0.0,258.0371352785146
49.22,6.107499371249747,0.0,0.45763199724444187,0.0,278.08647214854113
42.03,6.360458393490335,0.0,0.3392382343391409,0.0,253.07188328912466
50.6,6.823953716480669,0.0,3.322627456533719,0.0,177.16710875331566
50.6,5.5714003068796645,0.0,0.10720932544730388,0.0,276.48806366047745
50.6,6.262915944681309,0.4479593868836815,0.0,0.0,337.6843827584082
50.6,6.675541248235989,0.6454136589258113,0.0,0.0,368.77515106235853
50.6,7.343969435728408,0.587065047030209,0.0,0.0,400.9052699451352
53.3,7.741869513549642,0.5605177543548647,0.0,0.0,440.8356881162456
53.0,7.850636495593517,0.398700374433008,0.0,0.0,436.1463371079254
50.32,8.196716721961751,0.10567054594275582,0.0,0.0,417.7761273209548
46.66,8.528236532712304,0.8616838916908822,0.0,0.0,438.1336870026526
46.66,8.769457062646184,0.700038958573975,0.0,0.0,441.8466843501326
46.66,8.928859663168058,0.5936867559300882,0.0,0.0,444.3220159151195
46.66,9.047078460951898,0.5550435549632251,0.0,0.0,448.03501326259965
50.76,9.077814723671166,0.5773576901219375,0.0,0.0,490.0965517241379
48.0,9.081329581147509,0.5738428326455942,0.0,0.0,463.44827586206895
46.5,9.079773445956304,0.548873768897808,0.0,0.0,447.7320954907162
46.5,9.048402427935226,0.36804319540695296,0.0,0.0,437.86472148541134
46.5,8.92043724363037,0.6286343744067615,0.0,0.0,444.0318302387267
45.12,8.853784514997425,0.695287103039707,0.0,0.0,430.8541114058354
44.4,8.847511378875602,0.5954594434055611,0.0,0.0,419.2679045092836
44.01,9.582085219217767,0.0,0.4043663863265241,0.0,403.9114058355435
44.02,9.429518330033968,0.0,0.14569870138675256,0.0,408.6737400530505
37.03,9.375205338672174,0.0,0.3301125004758916,0.0,334.93978779840836
26.54,0.0,0.0,1.777188328912466,10.0,304.8334217506631
23.25,0.0,0.0,2.6259946949602124,10.0,290.945623342175
0.0,0.0,0.0,1.8037135278514587,10.0,315.90769230769223
40.06,8.877416607212163,0.5390290161300124,0.0,0.0,377.2228116710876
43.36,9.294008776478252,0.01633605110795422,0.0,0.0,403.69655172413786
26.23,0.0,0.0,0.9814323607427049,10.0,326.2570291777188
43.36,10.003595038512508,0.0,1.6216321737910224,0.0,354.65266343237624
43.36,10.18363310608627,0.0,0.44888509547619115,0.0,419.3559858066935
43.7,10.283094078151313,0.0,0.46877047072425704,0.0,426.00300324960824
44.89,10.346573100939985,0.0,0.5587746924519212,0.0,436.5915725886186
43.36,10.352578180143821,0.0,0.5913049705947486,0.0,419.7009765424793
43.36,10.414822995398724,0.0,0.6004993879716682,0.0,422.3243899046293
43.36,10.419198942608697,0.0,0.6314005341206332,0.0,420.7052458674367
45.0,10.422033083884736,0.0,0.634234675396673,0.0,437.17193511016205
46.93,10.424412647501565,0.0,0.6366142390135021,0.0,457.20235546725945
46.93,10.42988431683755,0.0,0.589035510471497,0.0,460.2759807351141
46.93,10.461991599950505,0.0,0.6476679925234485,0.0,459.4851713092619
40.01,10.467127332903166,0.0,0.6262785265371136,0.0,393.73236074270574
40.22,10.467216866514478,0.0,0.626368060148426,0.0,395.7989389920426
3.04,0.0,0.0,0.15915119363395114,10.0,351.51618037135273
0.0,0.0,0.0,0.15915119363395114,10.0,351.99999999999994
0.0,0.0,0.0,0.21220159151193663,10.0,351.99999999999994
0.0,0.0,0.0,3.527851458885941,10.0,351.99999999999994
0.0,0.0,0.0,4.1909814323607435,10.0,351.99999999999994
0.0,0.0,0.0,4.111405835543767,10.0,351.99999999999994
0.0,0.0,0.0,0.3448275862068968,10.0,351.99999999999994
1.59,0.0,0.0,0.31830238726790405,10.0,351.493899204244
52.03,10.104214023271853,0.0,0.2633652169058003,0.0,512.0193633952257
55.09,10.109810313093094,0.0,0.29548670566603796,0.0,540.6710875331567
55.09,10.021449083758812,0.0,0.2601758742097431,0.0,537.7485411140582
54.26,9.989225948686707,0.0,0.1749023412596511,0.0,532.525198938992
54.07,10.011667957526464,0.0,0.2769199469163883,0.0,526.3578249336869
54.07,10.01010596382758,0.0,0.27535795321750456,0.0,526.3578249336867
46.42,10.013617746638285,0.0,0.2788697360282093,0.0,450.9193246685019
43.87,9.992741687865509,0.0,0.257993677255433,0.0,425.50253347806864
43.36,10.027568211294001,0.0,0.29282020068392534,0.0,420.14263479948426
43.87,10.031555074817849,0.0,0.3233322631467601,0.0,423.85950816755457
46.93,10.007047951567577,0.0,0.27229994095750065,0.0,455.7625243741009
48.0,10.00775052389071,0.0,0.24647731434164125,0.0,467.74006278674494
50.93,9.978622143470313,0.0,0.2173489339212438,0.0,497.1416445623341
50.52,9.980320835554018,0.0,0.219047626004949,0.0,493.13952254641896
51.89,9.983487915773411,0.0,0.5935674913702282,0.0,487.24297082228117
51.0,9.957067977316326,0.0,1.044601133815,0.0,454.53580901856765
49.4,9.928242295879876,0.0,1.4401786354024217,0.0,419.3103448275863
49.4,9.9388765709975,0.0,0.655056942350285,0.0,458.62068965517244
50.53,9.501067018704502,0.10105499721062117,0.0,0.0,483.8956582000626
50.53,9.718525641636553,0.0,0.010302829965461058,0.0,490.5564986737403
50.53,9.390731579795542,0.29096603293655043,0.0,0.0,485.29686790769733
50.0,8.683778219870408,0.49394061302083436,0.0,0.0,454.26265750668716
49.0,9.40573663178923,0.19638538412589313,0.0,0.0,469.58293132829056
48.46,9.623591129048643,0.0,0.12756990888949282,0.0,460.17718832891245
50.91,9.82500588010494,0.0,0.32898465994578885,0.0,483.4424403183023
53.73,9.668307958782293,0.0,0.11923634074516089,0.0,513.0716180371351
57.02,9.347309398970147,0.0,0.8061953406147087,0.0,487.01432360742706
52.06,8.771824177405497,0.0,0.09808412435510228,0.0,450.9350154958793
52.06,8.478215228700066,0.8321295988861408,0.0,0.0,484.6965517241379
59.0,9.058397030076991,0.35804859326518823,0.0,0.0,554.1380974041278
49.51,9.760222107096235,0.0,0.3968268816320446,0.0,461.8316910647347
49.51,9.966725139301671,0.0,0.3911283223255442,0.0,472.60151078365095
50.53,10.03972878376885,0.0,0.3580311710367532,0.0,488.46431491217567
50.53,10.05937867382153,0.0,0.3776810610894348,0.0,488.42305014306504
50.53,10.067566801819737,0.0,0.3858691890876411,0.0,487.91194251223664
50.53,10.069885117807827,0.0,0.33513710719774714,0.0,490.56632266055226
50.02,10.013563938191307,0.0,0.25229072864223845,0.0,487.18665034491494
50.02,9.931590952751721,0.0,0.24989334001962862,0.0,483.4538665667945
49.51,9.714088722121646,0.0,0.4037438945354399,0.0,459.74797816913207
48.48,9.246437457087021,0.4087349567060823,0.0,0.0,468.0827586206896
48.48,8.551436895953376,1.1833111146567001,0.0,0.0,471.9405835543765
44.5,8.450598758422654,1.0188972627975055,0.0,0.0,421.39257294429706
44.5,9.016072278307943,0.0,1.2441889891832751,0.0,339.652745199915
46.09,9.330831578112154,0.0,1.161070304902605,0.0,373.15397179191257
46.09,9.619625756290327,0.00902145856378489,0.0,0.0,443.78435013262606
46.09,9.834783982826876,0.0,0.3387627626677254,0.0,436.6654926320121
46.09,9.814441245845972,0.0,0.5040964182597651,0.0,427.5863809561212
46.09,9.810837340333826,0.0,0.4209169159306434,0.0,430.6894752885674
48.4,9.74440042228452,0.0,0.16880360530839053,0.0,462.71277400618163
62.99,9.595697286821576,0.0,1.001532830588154,0.0,541.3464190981432
62.99,9.312135218303643,0.0,1.885079515385871,0.0,467.8302387267904
49.68,9.079306942746529,0.0,2.076654422852629,0.0,333.99895909944485
49.5,9.062312612322772,0.0,2.775840463781658,0.0,294.3587781422683
49.0,9.101490925668653,0.0,2.3110399972866906,0.0,319.05073870677893
49.0,9.054073792666639,0.0,2.3166732621626602,0.0,318.20175869455727
48.14,9.059176940064948,0.0,0.43848728489253475,0.0,412.79879382983944
7.47,0.0,0.0,0.0,8.779840848806366,309.05039787798404
0.0,0.0,0.0,0.0,9.442970822281167,332.392572944297
54.83,9.653269558327516,0.0,0.10419794029038343,0.0,523.5755968169759
49.17,9.796958962148553,0.0,0.08873615047746063,0.0,476.9238326815567
49.17,9.862483119991142,0.0,0.10120991044207274,0.0,479.6075690269805
49.17,9.931167438789426,0.0,0.11684383136237032,0.0,482.22092872141485
51.35,9.941536786523317,0.0,0.10068798015726443,0.0,505.3275862068968
