Forward price,Forward bid,Power sold,Power bought,hydrogen produced
50.0,0.9242254468890659,0.18983290854860158,0.0,0.0
60.16,0.785331241382546,0.0,0.06915087002976072,0.0
58.01,0.6741715754325242,0.0,0.17019279559167533,0.0
47.63,0.6158921971117994,0.0,0.27106461090490286,0.0
46.62,0.5584790994844039,0.0,0.42585310478944366,0.0
45.1,0.4736548213875236,0.0,0.39407922457054745,0.0
44.59,0.33641831480741163,0.0,0.33641831480741163,0.0
43.76,0.08865628421572638,0.0,0.062131085276734346,0.0
43.25,0.03782185369194252,0.0,0.01129665475295048,0.0
42.4,0.015550177366722678,0.0,0.015550177366722678,0.0
41.0,0.032778703514405344,0.0,0.032778703514405344,0.0
41.0,0.01420097874249518,0.0,0.01420097874249518,0.0
41.0,0.059345368786271446,0.0,0.059345368786271446,0.0
41.0,0.023721609987762127,0.0,0.023721609987762127,0.0
43.25,0.03965248480528147,0.0,0.03965248480528147,0.0
43.76,0.046501235170018945,0.0,0.046501235170018945,0.0
44.9,0.12451305249495402,0.0,0.12451305249495402,0.0
48.0,0.23370814450042213,0.0,0.20718294556143008,0.0
97.65,0.31881673090466994,0.0,0.2922915319656779,0.0
93.74,0.37545908654874793,0.0,0.37545908654874793,0.0
73.66,0.42617671717420813,0.0,0.2935507224792479,0.0
46.38,0.45006091733954345,0.0,0.39701051946155935,0.0
47.0,0.4748477484895185,0.0,0.4748477484895185,0.0
48.85,0.4730299474565516,0.0,0.44650474851755956,0.0
61.91,0.4700209968014349,0.0,0.33739500210647466,0.0
61.36,0.49464451766692863,0.03585946111291227,0.0,0.0
93.74,0.5747975802103831,0.3005339847763544,0.0,0.0
93.61,0.7389191496432228,0.24251321109948276,0.0,0.0
71.29,1.1447004893184074,0.0,0.2958941232706621,0.0
47.32,1.548569582026732,0.0,0.6201876191620105,0.0
47.32,1.7884807840003274,0.0,0.6213720306846775,0.0
48.62,1.2142803661658776,0.1385047797227148,0.0,0.0
47.98,1.459850526279654,0.0,1.0089221443167893,0.0
44.0,1.2498380125589519,0.0,0.7723844316570951,0.0
44.0,1.0370027449399624,0.7136603850335126,0.0,0.0
44.0,1.3274210200411207,0.5028177067493302,0.0,0.0
45.5,1.747710244546047,0.0,0.10314791032854043,0.0
53.51,2.134773968452206,0.0,0.7289384246856279,0.0
49.86,2.3660893508793657,0.0,1.1194050007467398,0.0
133.92,2.343931980607691,0.0,0.7524200442681686,0.0
93.74,2.4397573855126735,0.0,0.9278210459901273,0.0
93.74,2.909906095537001,0.0,1.026616970868566,0.0
69.52,3.4910999116130106,0.0,0.9446808134697746,0.0
67.13,3.702036333147117,0.0,1.3943440254548092,0.0
65.15,3.3763138314921113,0.0,0.21981515775205818,0.0
49.4,3.1613028037368975,0.0,1.2780136790684626,0.0
49.86,3.750937233012066,0.0,1.2575685327468142,0.0
53.26,5.529533746172605,0.0,0.14491836155722115,0.0
53.0,7.9509090656078865,0.5106293959305788,0.0,0.0
51.32,9.258215351911048,0.5561082555160084,0.0,0.0
50.89,9.496137417400853,0.3447113889651998,0.0,0.0
50.6,9.619671143032193,0.2211776633338598,0.0,0.0
50.03,9.649312891048838,0.19153591531721403,0.0,0.0
21.15,0.0,0.0,0.26525198938992034,10.0
14.38,0.0,0.0,0.4509283819628642,10.0
17.94,0.0,0.0,0.18567639257294388,10.0
-13.12,0.0,0.0,0.2387267904509276,10.0
7.78,0.0,0.0,0.37135278514588776,10.0
14.33,0.0,0.0,0.21220159151193663,10.0
18.56,0.0,0.0,0.318302387267904,10.0
50.83,9.535358231846446,0.17286457982464576,0.0,0.0
35.81,9.617518793696927,0.17027961479113965,0.0,0.0
43.87,9.6656672742464,0.04255553742469153,0.0,0.0
46.93,9.686073287835768,0.0,0.11047647085963774,0.0
53.57,9.73953819190155,0.0,0.24351697174239995,0.0
53.96,9.739861012881914,0.0,0.1112137980278014,0.0
53.96,9.757152792485442,0.0,0.07545517975334981,0.0
43.94,9.736181409297314,0.025091800251754396,0.0,0.0
43.21,9.7084133589067,0.10591024852035602,0.0,0.0
43.81,9.70884914579182,0.0,0.02715153305972784,0.0
3.35,0.0,0.0,0.18567639257294388,10.0
6.7,0.0,0.0,0.21220159151193663,10.0
52.94,9.800253622599287,0.0,0.06550561198921123,0.0
52.94,9.804781866625484,0.0,0.12308425389339207,0.0
37.94,9.81745642999057,0.0,0.0031328225635132156,0.0
51.81,9.820898925932019,0.019949880434033673,0.0,0.0
51.8,9.847928567298782,0.0,0.033604959871725626,0.0
51.8,9.820041885082247,0.0,0.324020664923097,0.0
50.39,9.793982996538976,0.0,0.5101633678917601,0.0
20.04,0.0,0.0,0.7161803713527845,10.0
7.24,0.0,0.0,0.7161803713527846,10.0
3.43,0.0,0.0,0.7161803713527846,10.0
10.04,0.0,0.0,0.7161803713527846,10.0
14.2,0.0,0.0,0.8222811671087538,10.0
25.41,0.0,0.0,0.8488063660477448,10.0
36.98,9.270394217712685,0.0,0.06615018588244224,0.0
43.89,9.291534529401156,0.0,0.14034089544889738,0.0
50.98,9.288653231725494,0.0,0.03135880201727481,0.0
47.07,9.287405157359236,0.0,0.13621152340697762,0.0
47.07,9.26158709846725,0.0,0.00429266875903167,0.0
45.8,9.23569914200335,0.0,0.031455110173107315,0.0
43.64,9.157857756044384,0.0,0.11276491784810183,0.0
43.49,9.05191164754495,0.0,0.4046967934335406,0.0
93.76,8.866268527800655,0.0,0.05990248005529786,0.0
47.58,8.677701351435138,0.2612906910051809,0.0,0.0
53.82,8.407648597638188,0.47829304692414887,0.0,0.0
55.94,8.027931049822705,0.7784349979226519,0.0,0.0
54.19,7.62066848195431,0.3103660008043079,0.0,0.0
49.63,7.042963102218998,0.0,1.5257217229086528,0.0
48.09,6.208020192765449,0.0,2.308815948733619,0.0
48.09,5.312821088376996,0.0,1.7849696294910542,0.0
54.0,4.7934251942068125,0.0,1.451250127893815,0.0
52.8,4.521385233134261,0.0,1.4975125540891683,0.0
52.5,2.9717557820091485,0.0,1.0088910605237373,0.0
53.5,1.8594758132043987,0.0,0.6393166620107646,0.0
53.5,1.6139335984573986,0.0,0.15504765681283628,0.0
51.48,1.417896959019173,0.0,0.43646459827646744,0.0
51.44,0.9360329001767084,0.0,0.21985252882392314,0.0
53.0,0.6687855968667809,0.0,0.03218082233097186,0.0
59.0,0.5570379731930064,0.15914239815977882,0.0,0.0
90.0,0.4175455299216726,0.24558444355312672,0.0,0.0
90.0,0.2814836827920523,0.38164629068274697,0.0,0.0
81.79,0.19866946681850733,0.5970865013512539,0.0,0.0
71.45,0.11552370126784839,0.30887948175602425,0.0,0.0
71.56,0.1161548281746493,0.0,0.1161548281746493,0.0
76.39,0.07063477918678723,0.0,0.07063477918678723,0.0
75.0,0.08701469540805765,0.0,0.08701469540805765,0.0
76.06,0.1628521044470776,0.0,0.1628521044470776,0.0
75.4,0.3454278062569763,0.0,0.3454278062569763,0.0
76.78,0.5558920313669543,0.0,0.4763164345499782,0.0
83.45,0.8207902897651311,0.0,0.36986190780226647,0.0
85.15,1.0813697209322404,0.0,0.09993736018953481,0.0
78.16,1.394613429400876,0.011222114365702085,0.0,0.0
49.11,1.8702983824174704,0.3843435273968534,0.0,0.0
48.64,2.5601152278309773,0.5963834459090758,0.0,0.0
44.5,3.5072642798544442,0.8428683461402504,0.0,0.0
42.97,4.71814532989062,1.4091756250165375,0.0,0.0
42.0,6.476875302038615,1.1623819923910963,0.0,0.0
46.58,7.151127428456809,0.5146550649118948,0.0,0.0
42.52,7.3552738824374355,0.0,0.19347016890958102,0.0
42.52,6.768870105646826,0.10115641955210908,0.0,0.0
44.05,6.485170185618755,0.14612954912925158,0.0,0.0
44.05,6.503835457859641,0.8436446482411579,0.0,0.0
46.61,7.202736130714012,0.7548235509836037,0.0,0.0
60.53,7.815611080145916,0.5398265856365816,0.0,0.0
60.02,8.244271465854933,0.7742961734023659,0.0,0.0
51.22,8.644207056723184,0.2947849857171345,0.0,0.0
51.22,8.854891916677042,0.0,0.022000669992689126,0.0
49.69,8.932959056829555,0.08560858242774394,0.0,0.0
50.2,8.932800663506766,0.059241776811532525,0.0,0.0
46.3,8.961019570862863,0.0,0.15465352311750635,0.0
45.46,8.99030308449532,0.0,0.39613862826189816,0.0
42.2,8.87574613967312,0.0,1.2099636463044163,0.0
45.93,8.68645587212803,0.0,2.1877821320749806,0.0
51.51,8.385712455107074,0.0,2.7093198821627773,0.0
50.44,7.908579232731073,0.0,2.9218418322005695,0.0
49.64,7.1746444873337705,0.0,2.957137856034035,0.0
48.93,6.281292186156831,0.0,2.0903107537960883,0.0
48.34,5.364941264941029,0.0,1.3065858272752466,0.0
47.54,4.612005651071561,0.0,1.3228809826365477,0.0
45.03,4.185158160188571,0.0,0.869508292814566,0.0
47.24,3.640089176104407,0.6569930520123037,0.0,0.0
51.2,4.420072370655584,0.5136146319969361,0.0,0.0
51.2,5.478644526396683,0.0,0.43885672798819453,0.0
49.22,5.949815297064446,0.0,0.29994792305914064,0.0
42.03,6.196243396122856,0.0,0.17502323697166222,0.0
50.6,6.647772147124827,0.0,3.146445887177877,0.0
50.6,5.427557295869046,0.0366336855633147,0.0,0.0
50.6,6.101219308724823,0.6096560228401673,0.0,0.0
50.6,6.503191407911979,0.8177634992498213,0.0,0.0
50.6,7.154362044728215,0.7766724380304026,0.0,0.0
53.3,7.541989095640129,0.7603981722643782,0.0,0.0
53.0,7.647947920069408,0.6013889499571174,0.0,0.0
50.32,7.985093010014115,0.3172942578903921,0.0,0.0
46.66,8.308053606714093,1.0818668176890929,0.0,0.0
46.66,8.54304627911987,0.9264497421002886,0.0,0.0
46.66,8.698333406195387,0.8242130129027601,0.0,0.0
46.66,8.813500018371546,0.7886219975435775,0.0,0.0
50.76,8.843442728961506,0.8117296848315974,0.0,0.0
48.0,8.846866839470334,0.8083055743227696,0.0,0.0
46.5,8.845350880744489,0.7832963341096235,0.0,0.0
46.5,8.81478980303322,0.6016558203089595,0.0,0.0
46.5,8.690128437589165,0.8589431804479677,0.0,0.0
45.12,8.625196556256816,0.9238750617803166,0.0,0.0
44.4,8.619085380636578,0.8238854416445847,0.0,0.0
44.01,9.334693914738951,0.0,0.15697508184770825,0.0
44.02,9.186066013872617,0.09775361477459832,0.0,0.0
37.03,9.13315528115033,0.0,0.08806244295404753,0.0
26.54,0.0,0.0,1.777188328912466,10.0
23.25,0.0,0.0,2.6259946949602124,10.0
0.0,0.0,0.0,1.8037135278514587,10.0
40.06,8.648218512578707,0.7682271107634726,0.0,0.0
43.36,9.054055060512635,0.25628976707357154,0.0,0.0
26.23,0.0,0.0,0.9814323607427049,10.0
43.36,9.74532114828536,0.0,1.3633582835638778,0.0
43.36,9.920710973709953,0.0,0.18596296309987714,0.0
43.7,10.017604051724694,0.0,0.20328044429763814,0.0
44.89,10.079444166290838,0.0,0.2916457578027707,0.0
43.36,10.085294205715364,0.0,0.3240209961662952,0.0
43.36,10.145931977650294,0.0,0.33160837022323797,0.0
43.36,10.1501949461856,0.0,0.3623965376975331,0.0
45.0,10.152955915298033,0.0,0.3651575068099664,0.0
46.93,10.155274043086042,0.0,0.36747563459797483,0.0
46.93,10.160604444275926,0.0,0.31975563790987316,0.0
46.93,10.191882778107919,0.0,0.377559170680863,0.0
40.01,10.196885916156074,0.0,0.35603710979002123,0.0
40.22,10.196973138179,0.0,0.3561243318129481,0.0
3.04,0.0,0.0,0.15915119363395114,10.0
-7.28,0.0,0.0,0.15915119363395114,10.0
-3.14,0.0,0.0,0.21220159151193663,10.0
-12.27,0.0,0.0,3.527851458885941,10.0
-15.03,0.0,0.0,4.1909814323607435,10.0
-11.09,0.0,0.0,4.111405835543767,10.0
-4.94,0.0,0.0,0.3448275862068968,10.0
1.59,0.0,0.0,0.31830238726790405,10.0
52.03,9.843342341298392,0.0,0.002493534932339614,0.0
55.09,9.84879414550847,0.0,0.03447053808141476,0.0
55.09,9.762714235875512,0.0,0.0014410263264430512,0.0
54.26,9.731323041162684,0.08300056626437247,0.0,0.0
54.07,9.75318563980988,0.0,0.01843762919980385,0.0
54.07,9.751663973831937,0.0,0.01691596322186051,0.0
46.42,9.755085089057173,0.0,0.020337078447094592,0.0
43.87,9.73474801061008,0.0,0.0,0.0
43.36,9.768675379119331,0.0,0.03392736850925537,0.0
43.87,9.772559309372875,0.0,0.06433649770178285,0.0
46.93,9.748684913660629,0.0,0.01393690305055273,0.0
48.0,9.749369346896128,0.0119038626529413,0.0,0.0
50.93,9.720993006127298,0.04028020342177108,0.0,0.0
50.52,9.722647841196494,0.038625368352574796,0.0,0.0
51.89,9.725733153398911,0.0,0.3358127289957249,0.0
51.0,9.699995327748132,0.0,0.7875284842468027,0.0
49.4,9.6719138708484,0.0,1.1838502103709487,0.0
49.4,9.682273589109835,0.0,0.3984539604626196,0.0
50.53,9.255767450820901,0.3463545650942219,0.0,0.0
50.53,9.467611703689801,0.24061110798129096,0.0,0.0
50.53,9.148280664114196,0.5334169486178961,0.0,0.0
50.0,8.459579501901395,0.7181393309898478,0.0,0.0
49.0,9.162898314065265,0.4392237018498584,0.0,0.0
48.46,9.375128220535661,0.12089299962348932,0.0,0.0
50.91,9.571342823934623,0.0,0.07532160377547292,0.0
53.73,9.41869054636052,0.13038107167661295,0.0,0.0
57.02,9.105979561813147,0.0,0.564865503457705,0.0
52.06,8.545352279456305,0.12838777359409012,0.0,0.0
52.06,8.259323758096812,1.0510210694893942,0.0,0.0
59.0,8.82452636346433,0.5919192598778498,0.0,0.0
49.51,9.508231645329644,0.0,0.1448364198654577,0.0
49.51,9.709403160088995,0.0,0.1338063431128642,0.0
50.53,9.780521988629028,0.0,0.09882437589693538,0.0
50.53,9.799664555711628,0.0,0.11796694297953537,0.0
50.53,9.807641281742477,0.0,0.12594366901038434,0.0
50.53,9.809899743199598,0.0,0.07515173258952147,0.0
50.02,9.755032669842453,0.006240539706615422,0.0,0.0
50.02,9.675176071737772,0.006521540994320673,0.0,0.0
49.51,9.463289337039074,0.0,0.1529445094528672,0.0
48.48,9.0077119425505,0.6474604712426029,0.0,0.0
48.48,8.330654980487289,1.4040930301227876,0.0,0.0
44.5,8.23242029281265,1.2370757284075093,0.0,0.0
44.5,8.783294356678482,0.0,1.0114110675538104,0.0
46.09,9.089927167102362,0.0,0.9201658938928164,0.0
46.09,9.371265226196758,0.25738198865735384,0.0,0.0
46.09,9.58086847455116,0.0,0.08484725439200957,0.0
46.09,9.561050948536684,0.0,0.2507061209504773,0.0
46.09,9.557540089043798,0.0,0.16761966464061118,0.0
48.4,9.492818446474283,0.08277837050184722,0.0,0.0
62.99,9.347954544520604,0.0,0.7537900882871824,0.0
62.99,9.071713511917762,0.0,1.6446578089999901,0.0
49.68,8.844896421764647,0.0,1.842243901870747,0.0
49.5,8.828340852787496,0.0,2.5418687042463786,0.0
49.0,8.866507656235042,0.0,2.0760567278530795,0.0
49.0,8.820314743861381,0.0,2.0829142133574026,0.0
48.14,8.825286137652522,0.0,0.20459648248010964,0.0
7.47,0.0,0.0,1.2201591511936343,10.0
0.0,0.0,0.0,0.5570291777188334,10.0
54.83,9.404040408942508,0.14503120909462372,0.0,0.0
49.17,9.544020024315854,0.1642027873552383,0.0,0.0
49.17,9.607852472419621,0.15342073712944782,0.0,0.0
49.17,9.674763492104404,0.13956011532265222,0.0,0.0
51.35,9.684865122905729,0.15598368346032387,0.0,0.0
50.09,9.72599691449645,0.114851891869602,0.0,0.0
46.4,9.759284375873838,0.08156443049221453,0.0,0.0
43.21,9.768400650928745,0.0724481554373071,0.0,0.0
51.0,9.759862945287821,0.08098586107823104,0.0,0.0
51.0,9.651215804402085,0.13658260408598188,0.0,0.0
51.8,9.423105281261181,0.3381679282878878,0.0,0.0
53.41,8.692791747645561,0.00747350434383165,0.0,0.0
53.74,8.50268020774237,0.2771606410639951,0.0,0.0
54.0,8.90259604288248,0.0,0.8389355654288995,0.0
55.46,8.851561546241232,0.5118336792229545,0.0,0.0
60.6,9.34998537357241,0.4378130349156564,0.0,0.0
62.65,9.483415241800287,0.25133276880978883,0.0,0.0
59.0,9.565830181806371,0.14239262986472134,0.0,0.0
61.1,9.568760742606113,0.08641167118699045,0.0,0.0
61.1,9.595829253778762,0.1654439557703071,0.0,0.0
59.0,9.6186733662304,0.11607464437967607,0.0,0.0
49.82,9.559256193812649,0.14896661785844323,0.0,0.0
49.82,9.376854174381089,0.19874264259504137,0.0,0.0
49.82,8.813443506169515,0.7356281118676176,0.0,0.0
65.74,7.783260182420039,0.0,0.3296792805632718,0.0
65.74,6.776701008440119,0.0,2.3735179845674406,0.0
63.17,6.299954096417222,0.0,0.8357631149848617,0.0
59.57,6.198142614832218,0.0,1.582757999447602,0.0
57.55,6.066908149769008,0.4052403913450515,0.0,0.0
49.3,6.620763780357027,1.6285730896694979,0.0,0.0
49.3,7.503228323743945,1.8601669017202411,0.0,0.0
49.3,7.661572879802854,1.2243687647594825,0.0,0.0
54.3,7.763832108203356,1.2282103321149425,0.0,0.0
53.79,7.431864233600064,0.0,0.03133372962128078,0.0
50.12,6.039131637531084,0.0,0.2831634677698114,0.0
50.15,4.172081795424831,0.0,1.5460871004646193,0.0
50.65,2.5220093162180732,0.0,0.8243965841225827,0.0
53.03,1.9218460642741046,1.2346526094659485,0.0,0.0
55.94,2.0524760740693364,0.0,0.40791373985182977,0.0
71.91,2.058130790810274,0.0,1.4480512152134568,0.0
75.02,2.5578808584268726,0.0,1.9212760838910636,0.0
55.33,3.629349611428482,0.0,1.4277580994921428,0.0
54.5,4.643774421217312,0.0,0.5058433867345533,0.0
54.5,5.342142998822263,2.1114379030345045,0.0,0.0
53.28,5.515146195195959,1.858859109843829,0.0,0.0
53.28,5.1606971452020485,1.6297537831799138,0.0,0.0
65.83,4.534584039593802,1.19485893122848,0.0,0.0
80.38,3.876914401734607,1.879053768026666,0.0,0.0
80.38,3.31969575968384,1.0304368663108545,0.0,0.0
73.24,2.8602557492714036,0.004465736139737331,0.0,0.0
73.7,2.610602975991207,0.0,0.48858706087184345,0.0
57.89,2.6512634507911863,0.0,0.5027223367328308,0.0
52.5,2.9047581666579143,0.0,0.6501162568435905,0.0
51.74,3.2156466505231878,0.0,0.5366015576849912,0.0
51.74,3.4274894571393077,0.0,0.2179403855212709,0.0
51.9,3.3517242750901266,0.0,0.08912480559410518,0.0
53.76,3.1200651200785354,0.0,0.46754522617933114,0.0
53.18,2.6017397573061154,0.024254937654096587,0.0,0.0
53.41,1.9912446286804584,0.5021240715847952,0.0,0.0
48.81,1.8891760469985763,0.0,0.11198771808610952,0.0
48.29,1.603658600566434,0.0,0.4896002451287682,0.0
48.2,1.0920967883411115,0.0,0.24329042229336617,0.0
46.0,0.811222172890303,0.0,0.1480921994155019,0.0
48.4,0.7900174381392157,0.0,0.339089056176351,0.0
51.38,0.7862642618687069,0.0,0.255760283088866,0.0
52.0,0.9817442120930979,0.0,0.398189835435273,0.0
53.95,0.9922247651565254,0.0,0.48824598531567653,0.0
48.5,0.9712815997256028,0.0,0.28162642731180965,0.0
48.2,0.973636729840744,0.00779563090196156,0.0,0.0
47.27,0.8395276721501876,0.0,0.2824984944313548,0.0
45.5,0.6225336499363928,0.0,0.4103320584244565,0.0
46.75,0.4559535480851732,0.0,0.4029031502071891,0.0
49.32,0.3997339442010929,0.0,0.34668354632310877,0.0
107.17,0.40216659471554983,0.0,0.3756413957765578,0.0
52.4,0.43491033825254727,0.0,0.38185994037456317,0.0
49.84,0.5213783614982256,0.0,0.3091767699862893,0.0
47.78,0.576186093097136,0.0,0.2313585068902394,0.0
46.3,0.5745040524523015,0.0,0.3623024609403652,0.0
45.0,0.6250192437432973,0.0,0.2536664585974087,0.0
45.0,0.6497849518004233,0.0,0.3580077634715108,0.0
46.5,0.5129114645735229,0.0,0.35376027093957063,0.0
46.5,0.38359458401279956,0.0,0.2774937882568314,0.0
46.5,0.29060081849960556,0.0,0.2375504206216215,0.0
45.67,0.2142874468926244,0.0,0.1347118500756483,0.0
45.67,0.16500955226658326,0.0,0.0589087565106151,0.0
46.18,0.10211108612106137,0.003989709634906788,0.0,0.0
45.16,0.09752833581570411,0.0,0.07100313687671207,0.0
47.21,0.08663301613052463,0.0,0.06010781719153259,0.0
48.9,0.11767664001347324,0.0,0.0911514410744812,0.0
55.68,0.1408331516292088,0.0,0.08778275375122474,0.0
56.2,0.16506869350950715,0.0,0.11201829563152307,0.0
56.2,0.21581219978811905,0.0,0.189287000849127,0.0
56.2,0.265555157403239,0.0,0.23902995846424693,0.0
56.2,0.34247672834622733,0.0,0.3159515294072353,0.0
49.5,0.3942492110458212,0.0,0.3146736142288451,0.0
49.5,0.4738504126191423,0.0,0.28817402004619797,0.0
50.29,0.5808102382394811,0.0,0.2625078509715766,0.0
86.0,0.6894555290483774,0.0,0.450728738597449,0.0
86.0,0.7999940881850756,0.0,0.42864130303918696,0.0
71.84,0.940229374152391,0.0,0.6484521858234786,0.0
64.0,1.0312682606755603,0.0,0.6333902765906797,0.0
57.37,1.126784857711233,0.0,0.46365488423643186,0.0
57.01,1.1976328977639745,0.0,0.34882653171622924,0.0
49.26,1.2491203855099686,0.315866351890562,0.0,0.0
49.26,1.625567202662836,0.39034791670055924,0.0,0.0
47.21,1.8733937077739558,0.06294581477246353,0.0,0.0
47.21,1.8710422715398025,0.3040240414575448,0.0,0.0
47.21,2.5098773906429828,0.5139952884021097,0.0,0.0
