Forward price,Forward bid,Power sold,Power bought,hydrogen produced,Objective values
28.32,0.0,0.0,2.9708222811671092,10.0,267.8663129973474
10.07,0.0,0.0,0.9814323607427049,10.0,342.1169761273209
0.0,0.0,0.0,2.7851458885941653,10.0,351.99999999999994
0.0,0.0,0.0,4.323607427055704,10.0,351.99999999999994
0.0,0.0,0.0,4.482758620689655,10.0,351.99999999999994
0.0,0.0,0.0,4.482758620689655,10.0,351.99999999999994
0.0,0.0,0.0,4.482758620689655,10.0,351.99999999999994
0.0,0.0,0.0,4.429708222811671,10.0,351.99999999999994
0.0,0.0,0.0,0.21220159151193663,10.0,351.99999999999994
0.0,0.0,0.0,0.21220159151193663,10.0,351.99999999999994
0.0,0.0,0.0,0.7161803713527846,10.0,351.99999999999994
0.45,0.0,0.0,0.9549071618037139,10.0,351.5702917771883
0.12,0.0,0.0,1.3262599469496017,10.0,351.840848806366
0.0,0.0,0.0,1.3527851458885944,10.0,351.99999999999994
0.0,0.0,0.0,1.8832891246684351,10.0,351.99999999999994
0.0,0.0,0.0,1.3262599469496017,10.0,351.99999999999994
1.97,0.0,0.0,1.4058355437665782,10.0,349.2305039787798
54.28,9.686314001483465,0.0,3.1080646646134404,0.0,357.067374005305
54.28,9.723815927244036,0.0,0.0686435134509118,0.0,524.0827586206908
51.0,9.631171078003069,0.0,0.0,0.13010213154600336,495.76932000857585
0.0,0.0,0.0,0.2387267904509276,10.0,351.99999999999994
0.0,0.0,0.0,4.164456233421751,10.0,351.99999999999994
0.0,0.0,0.0,0.2917771883289113,10.0,351.99999999999994
43.0,6.032579280294263,0.0,0.4622875031059248,0.0,239.52254641909852
0.0,0.0,0.0,4.482758620689655,10.0,351.99999999999994
0.0,0.0,0.0,4.482758620689655,10.0,351.99999999999994
0.0,0.0,0.0,4.535809018567639,10.0,351.99999999999994
0.0,0.0,0.0,5.384615384615384,10.0,351.99999999999994
0.0,0.0,0.0,5.092838196286472,10.0,351.99999999999994
0.0,0.0,0.0,4.482758620689655,10.0,351.99999999999994
0.0,0.0,0.0,0.42440318302387325,10.0,351.99999999999994
37.43,9.462396696121388,0.1132001208547529,0.0,0.0,358.414588859417
45.44,9.255037878938822,0.32055893803731195,0.0,0.0,435.11511936339554
44.94,9.140677325927925,0.3818690931702238,0.0,0.0,427.94323607427077
44.99,9.217218342732165,0.19922728061001943,0.0,0.0,423.6458885941649
45.44,9.480152434327954,0.04239398477020197,0.0,0.0,432.70450928382013
44.44,9.611011485646527,0.0,0.03541466867039311,0.0,425.3447418687322
44.44,9.552554262417452,0.0,0.003482644380294886,0.0,424.3509216484188
45.0,9.310915346418302,0.21163107267984682,0.0,0.0,428.51458885941673
48.2,8.672897078027567,0.21304456653477288,0.0,0.0,428.3023872679048
47.82,7.874586306588526,0.0,0.28837941003679646,0.0,360.41058642490236
48.43,7.361463343144357,0.17169315552938264,0.0,0.0,364.8307692307692
49.0,6.7864766064851505,1.4893854624803802,0.0,0.0,405.517241379311
49.0,5.890703846175671,2.305582625972871,0.0,0.0,401.6180371352786
48.93,4.991067259193414,0.39354812542197615,0.0,0.0,263.46923076923105
48.93,4.523601947285879,0.0,0.4121961117420909,0.0,199.61298623077244
48.43,4.546434464031737,0.0,0.7002806178778691,0.0,183.7062037077988
46.1,4.893897724383013,0.0,0.4907147005103276,0.0,200.70000689615267
51.98,4.763176605412692,0.9927915643485807,0.0,0.0,290.1906059755493
51.98,5.273248065470309,1.702879255484608,0.0,0.0,351.1076343761606
51.98,5.435254599720524,0.34723876897974115,0.0,0.0,299.2996390228841
48.4,5.413421700833704,0.766949651951446,0.0,0.0,299.12997347480126
48.79,5.398600998639703,0.0,0.25271240447522914,0.0,251.06790450928472
45.92,5.068335162912874,0.0,0.08159776238234784,0.0,228.99098143236174
51.07,4.348317492197488,0.02834033273620662,0.0,0.0,223.5159151193638
51.0,4.0347720156358875,1.4028937668574888,0.0,0.0,277.3209549071622
51.0,3.9792314589224596,0.34437596813325666,0.0,0.0,220.50397877984153
50.47,3.8961494164706956,0.0,0.4743987533407008,0.0,168.16050388623376
49.5,3.6019186706326405,0.0,0.578045991587528,0.0,144.65847794583746
51.0,3.042170363665605,0.0,0.3366000718884088,0.0,134.45988212796536
62.0,2.567285249351446,0.0,0.2861181405981306,0.0,141.43236074270558
52.99,2.100352935008406,0.2338645716229008,0.0,0.0,123.69018567639293
50.97,1.6406339467714446,0.18960478001901393,0.0,0.0,93.28726790450966
50.47,1.2398057206958821,0.7495841997285349,0.0,0.0,100.40450928382032
50.6,0.8982936019593044,1.3298231089160346,0.0,0.0,112.74270557029217
51.48,0.6132284681288755,0.7660818766987187,0.0,0.0,71.00689655172455
65.67,0.4358275147630888,1.3148356152103933,0.0,0.0,114.96604774535857
61.51,0.3686046718384226,0.5067268931483149,0.0,0.0,53.841644562334224
57.6,0.4384995316458564,0.33073123758492795,0.0,0.0,44.30769230769318
54.44,0.5899584985770989,0.2588478674706529,0.0,0.0,46.20901856763961
48.0,0.874788509438158,0.0,0.6625869179262001,0.0,7.475695898255822
45.42,1.3767082064007639,0.0,0.28917504990208265,0.0,48.0771177406166
46.78,2.6438401397587654,0.0,0.15047143949351408,0.0,116.1748310503735
47.97,3.5633064490625443,0.8664017737491272,0.0,0.0,212.49310344827586
47.07,4.977107073760198,1.3093650747809242,0.0,0.0,295.9042440318306
48.29,7.121788144851558,1.7641534997107913,0.0,0.0,426.7205147913063
48.43,8.539045802002152,0.0,0.28970893197562836,0.0,399.5153846153845
46.91,8.872545171086175,0.0,0.22533031697476608,0.0,405.64084880636614
52.5,9.004808678205356,0.25248575150287617,0.0,0.0,485.5964057847325
53.99,9.031913515611913,0.0,0.039871075293591574,0.0,485.4803713527862
54.44,8.673240990899645,0.0,0.4239041208730985,0.0,449.09389920424513
48.79,8.60456453779472,0.22832670888963413,0.0,0.0,430.95676392572966
48.79,8.339739619970294,0.5196768256530631,0.0,0.0,432.25092838196355
48.29,7.7613571245199715,0.8593325306524418,0.0,0.0,416.2931034482758
46.78,7.153270543337122,0.804289138360496,0.0,0.0,372.2546419098146
45.78,6.757297165047126,0.0,1.9297109581505563,0.0,209.7759787752887
45.0,6.2569902393848125,0.0,3.3126931571566907,0.0,111.2590055628911
45.0,6.343287841906282,0.0,2.072730812728544,0.0,178.30849717584425
46.78,6.908056676499097,0.0,1.0725129099208477,0.0,266.7554373938904
46.78,7.522646601561147,0.9123666610383303,0.0,0.0,394.58992042440354
46.28,8.005627239211385,0.8007388085339784,0.0,0.0,407.5586206896554
46.28,8.061148632155389,0.3473394315050965,0.0,0.0,389.14482758620727
44.5,7.954297240000104,0.4011404257823996,0.0,0.0,371.8169761273214
44.27,7.9461663335621475,0.5949477247933004,0.0,0.0,378.1151193633957
43.96,7.80721597514571,1.2113516641116004,0.0,0.0,396.4562334217514
31.41,0.0,0.0,1.591511936339522,10.0,302.01061007957554
26.9,0.0,0.0,1.4058355437665782,10.0,314.183023872679
25.12,0.0,0.0,1.8302387267904514,10.0,306.0244031830238
24.12,0.0,0.0,3.0769230769230766,10.0,277.78461538461534
22.04,0.0,0.0,2.7851458885941653,10.0,290.6153846153845
18.37,0.0,0.0,2.838196286472149,10.0,299.86233421750654
22.09,0.0,0.0,2.8912466843501328,10.0,288.1323607427055
23.35,0.0,0.0,3.023872679045093,10.0,281.392572944297
45.6,5.341145971931912,0.2556710041954099,0.0,0.0,255.21485411140588
45.6,4.515947434051695,0.0,0.48411719532490416,0.0,181.72618439846534
46.11,3.5864263713919406,0.0,1.3317844615775982,0.0,97.80869424905084
46.11,3.446935609104994,0.0,1.0861929035346976,0.0,103.61839635880912
46.11,3.062735891058754,0.0,1.1794467663903134,0.0,81.04737791548534
51.36,2.492376549996809,0.0,0.7947638179012966,0.0,87.18938992042551
47.12,2.031553991369581,0.11698712268878181,0.0,0.0,101.23925729443003
47.12,1.596444068609662,0.49904664757072426,0.0,0.0,98.73952254641978
47.12,1.2943036592488877,0.721611460114508,0.0,0.0,94.98992042440321
48.0,1.1021817248302224,0.5689058083262906,0.0,0.0,80.21220159151262
50.0,0.9376185969590463,0.1764397584786188,0.0,6.661338147750939e-16,55.70291777188328
60.16,0.7993654458384434,0.0,0.0831850744856375,0.0,43.085411140584796
58.01,0.6887188278671648,0.0,0.18474004802630795,0.0,29.235809018568105
47.63,0.6307084330576309,0.0,0.2858808468507128,0.0,14.960427995159861
46.62,0.5735603206966022,0.0,0.44093432600163496,0.0,3.8548906313907416
45.1,0.48912754183691476,0.0,0.409551945019917,0.0,1.1192611879765018
44.59,0.35252443867439176,0.0,0.35252443867439176,0.0,-1.9811873453500795
43.76,0.10590593265088621,0.0,0.07938073371188636,0.0,0.6423865144320149
43.25,0.055306124115285016,0.0,0.028780925176270955,0.0,0.980861106593512
42.4,0.03313724081687219,0.0,0.03313724081687219,0.0,-0.2124097136361507
41.0,0.05028625016823085,0.0,0.05028625016823085,0.0,-0.3851926762886482
41.0,0.03179426930408091,0.0,0.03179426930408091,0.0,-0.21683691665383176
41.0,0.07673029925730113,0.0,0.07673029925730113,0.0,-0.5923579102663648
41.0,0.04127095888602028,0.0,0.04127095888602028,0.0,-0.34585063546485006
43.25,0.057128306106502436,0.0,0.057128306106502436,0.0,-0.3656211590816154
43.76,0.06394544664674484,0.0,0.06394544664674484,0.0,-0.42715558360025563
44.9,0.1415972070674556,0.0,0.1415972070674556,0.0,-1.2035762600733726
48.0,0.2502883184180398,0.0,0.22376311947902572,0.0,0.2998399793389126
97.65,0.3350040933842955,0.0,0.3084788944452814,0.0,2.5901856763947215
93.74,0.3913850210560419,0.0,0.3913850210560419,0.0,0.0
73.66,0.4418685687733106,0.0,0.30924257407835115,0.0,9.769230769230713
46.38,0.46564253344527806,0.0,0.41259213556727303,0.0,0.3397538767660926
47.0,0.49031496308538536,0.0,0.49031496308538536,0.0,-2.2407393813002123
48.85,0.4885055519583954,0.0,0.46198035301938134,0.0,-0.8062546380673474
