Forward price,Forward bid,Power sold,Power bought,hydrogen produced,Objective values,lambda_DW,lambda_UP,E_real,E_forecast
48.43,4.780671766023202,0.0,0.9345179198693558,0.0,182.84889518250895,52.09,48.43,3.8461538461538463,4.416549373125312
46.1,5.143813836927317,0.0,0.7406308130546391,0.0,199.53539781169584,50.76,46.1,4.403183023872678,4.774244621159884
51.98,5.007194103935131,0.7487740658261419,0.0,0.0,292.40384468714785,51.98,42.91,5.755968169761273,4.639674068215165
51.98,5.540281850038553,1.4358454709163577,0.0,0.0,352.91278275984166,51.98,45.22,6.976127320954907,5.16476595055177
51.98,5.709598710440268,0.07289465825999741,0.0,0.0,300.3064819092256,51.98,48.31,5.7824933687002655,5.331543201744507
48.4,5.686780631465286,0.4935907213198565,0.0,0.0,299.12997347480086,48.4,48.4,6.180371352785146,5.309067374588739
48.79,5.67129116509252,0.0,0.5254025709280645,0.0,251.06790450928378,48.79,48.79,5.145888594164456,5.293810237065854
45.92,5.326122529382748,0.0,0.3393851288522445,0.0,228.9909814323607,45.92,45.92,4.986737400530504,4.953818837951534
51.07,4.573615033290059,0.0,0.19695720835637243,0.0,223.51591511936337,51.07,51.07,4.3766578249336865,4.212598315656772
51.0,4.245921240380596,1.1917445421127724,0.0,0.0,277.3209549071618,53.91,51.0,5.437665782493369,3.8898196515314316
51.0,4.187874491024446,0.1357329360312569,0.0,0.0,220.50397877984085,61.76,51.0,4.323607427055703,3.8326435541520913
50.47,4.101043483566634,0.0,0.6792928204366602,0.0,166.20171660479528,60.03,50.47,3.4217506631299734,3.747114938113784
49.5,3.793535972530005,0.0,0.7696632934849124,0.0,142.9933235923482,58.19,49.5,3.0238726790450925,3.4442197787650226
51.0,3.2085297788634213,0.0,0.5029594870862328,0.0,132.71809905084376,61.47,51.0,2.7055702917771884,2.867988181516183
62.0,2.71221611485406,0.0,0.43104900610074415,0.0,141.43236074270558,62.0,62.0,2.2811671087533156,2.37911880125192
52.99,2.2242141101783455,0.11000339645295608,0.0,0.0,123.69018567639267,63.12,52.99,2.3342175066313,1.8984364124852975
50.97,1.7437509232113582,0.0864878035790928,0.0,0.0,93.28726790450929,63.67,50.97,1.830238726790451,1.4251797655598697
50.47,1.3248358645466027,0.664554055877802,0.0,0.0,100.4045092838197,66.13,50.47,1.989389920424403,1.012548077247247
50.6,0.9679134724885925,1.2602032383867372,0.0,0.0,112.74270557029169,68.41,50.6,2.2281167108753315,0.6609792181546499
51.48,0.669985159327986,0.7093251854996003,0.0,0.0,71.00689655172414,69.55,51.48,1.3793103448275863,0.3675195768435134
65.67,0.48457922743035803,1.266083902543117,0.0,0.0,114.9660477453581,65.67,65.67,1.750663129973475,0.18489457657271308
61.51,0.4143230444686096,0.4610085205181279,0.0,0.0,53.841644562334224,61.51,61.51,0.8753315649867375,0.11569217672986931
57.6,0.48737181546777597,0.2818589537629933,0.0,0.0,44.30769230769231,57.6,57.6,0.7692307692307693,0.1876452781596034
54.44,0.6456651638143172,0.20314120223342635,0.0,0.0,46.20901856763915,54.44,54.44,0.8488063660477453,0.34356436062248136
48.0,0.9433477443989724,0.0,0.7311461528870361,0.0,7.195288627264965,52.09,48.0,0.21220159151193632,0.6367819551377556
45.42,1.4679158901024874,0.0,0.3803827336038137,0.0,47.66121070293636,49.98,45.42,1.0875331564986737,1.1534820238499763
46.78,2.792225441342985,0.0,0.2988567410777332,0.0,115.71632046847827,49.87,46.78,2.493368700265252,2.4579280557464003
47.97,3.7531814265875156,0.6765267962241555,0.0,0.0,212.49310344827586,47.97,47.97,4.429708222811671,3.404470516763285
47.07,5.230777895863696,1.055694252677422,0.0,0.0,295.9042440318304,47.07,47.07,6.286472148541114,4.8599042930174985
48.29,7.472234804998779,1.4137068395635575,0.0,0.0,427.1936177825044,48.29,46.94,8.885941644562333,7.067741250811292
48.43,8.953444300650396,0.0,0.7041074306238713,0.0,399.5153846153846,48.43,47.0,8.249336870026525,8.526733861111639
46.91,9.30199237854488,0.0,0.6547775244334737,0.0,405.640848806366,46.91,46.91,8.647214854111406,8.870054013645989
52.5,9.44022409786894,0.0,0.1829296681607211,0.0,486.00795755968153,52.5,50.87,9.257294429708223,9.006212374495675
53.99,9.468552004472318,0.0,0.47650956415401957,0.0,485.48037135278497,53.99,53.99,8.992042440318302,9.034115386541535
54.44,9.093694866285272,0.0,0.8443579962587471,0.0,449.093899204244,54.44,54.44,8.249336870026525,8.664880787290848
48.79,9.021919480946233,0.0,0.18902823426187965,0.0,429.9379017430581,54.18,48.79,8.83289124668435,8.594181971817045
48.79,8.745144696214894,0.11427174940844508,0.0,0.0,432.2509283819627,53.9,48.79,8.859416445623342,8.321558573961465
48.29,8.140663471465606,0.4800261837068067,0.0,0.0,416.2931034482758,53.01,48.29,8.620689655172413,7.726144054567953
46.78,7.50513780421521,0.4524218774824052,0.0,0.0,372.2546419098145,51.74,46.78,7.957559681697612,7.100150732963829
45.78,7.091296661788368,0.0,2.2637104548918163,0.0,207.83210170425374,51.6,45.78,4.827586206896552,6.692516856451719
45.0,6.568414061512854,0.0,3.6241169792847376,0.0,109.26277886305007,51.41,45.0,2.9442970822281165,6.17747705141658
45.0,6.658605726847555,0.0,2.388048697669836,0.0,176.19902052558618,51.69,45.0,4.270557029177719,6.266315918315771
46.78,7.24885899267139,0.0,1.4133152260931405,0.0,264.7753759369293,52.59,46.78,5.835543766578249,6.847715886092625
46.78,7.891181458414111,0.5438318041853565,0.0,0.0,394.5899204244031,53.34,46.78,8.43501326259947,7.480404059980046
46.28,8.395955945321251,0.41041010242410536,0.0,0.0,407.5586206896551,52.81,46.28,8.806366047745357,7.977607357979212
46.28,8.453982666168754,0.0,0.04549460250827586,0.0,388.89415232638635,51.79,46.28,8.408488063660478,8.034763727260536
44.5,8.342309749190338,0.013127916592159394,0.0,0.0,371.8169761273212,51.04,44.5,8.355437665782494,7.924765809261424
44.27,8.333811946575977,0.20730211177946423,0.0,0.0,378.1151193633955,45.43,44.27,8.541114058355438,7.916395466474303
43.96,8.188591640817029,0.8299759984402701,0.0,0.0,396.4562334217509,43.96,43.96,9.018567639257295,7.773353342055127
31.41,0.0,0.0,1.591511936339522,10.0,302.01061007957554,31.41,31.41,8.408488063660478,7.4118108350151415
26.9,0.0,0.0,1.4058355437665782,10.0,314.183023872679,26.9,26.9,8.594164456233422,7.740838091267643
25.12,0.0,0.0,1.8302387267904514,10.0,306.0244031830238,25.12,25.12,8.169761273209549,7.574669630531776
24.12,0.0,0.0,3.0769230769230766,10.0,277.78461538461534,24.12,24.12,6.923076923076923,7.375833874916812
22.04,0.0,0.0,2.7851458885941653,10.0,290.6153846153845,22.04,22.04,7.214854111405835,7.056711882700703
18.37,0.0,0.0,2.838196286472149,10.0,299.86233421750654,18.37,18.37,7.161803713527851,6.500458501904871
22.09,0.0,0.0,2.8912466843501328,10.0,288.1323607427055,22.09,22.09,7.108753315649867,6.140117905988114
23.35,0.0,0.0,3.023872679045093,10.0,281.392572944297,23.35,23.35,6.976127320954907,5.560497219263682
45.6,5.6112435578680175,0.0,0.014426581740695887,0.0,255.17705646724525,48.22,45.6,5.596816976127322,5.234663292988084
45.6,4.748809049972372,0.0,0.716978811245581,0.0,180.70392190457355,49.99,45.6,4.031830238726791,4.385164570773766
46.11,3.777344604200456,0.0,1.5227026943861324,0.0,96.92665201347454,50.73,46.11,2.2546419098143238,3.4282712672190105
46.11,3.6315595095758755,0.0,1.2708168040055838,0.0,102.72850915853923,50.93,46.11,2.3607427055702916,3.284672825287858
46.11,3.2300232979170134,0.0,1.3467341732485785,0.0,80.22599674781101,51.02,46.11,1.883289124668435,2.8891593160252453
51.36,2.6339272615667344,0.0,0.9363145294712455,0.0,87.18938992042433,51.36,51.36,1.6976127320954906,2.3020042143211588
47.12,2.152310707085425,0.0,0.0037695930270711386,0.0,101.22184177464455,51.74,47.12,2.1485411140583555,1.8276114994152748
47.12,1.697567036453238,0.3979236797271333,0.0,0.0,98.7395225464191,51.92,47.12,2.0954907161803713,1.379688597907449
47.12,1.381792949005361,0.6341221703580342,0.0,0.0,94.98992042440318,53.22,47.12,2.0159151193633953,1.0686508537778714
48.0,1.1810017716579635,0.4900857614985353,0.0,0.0,80.21220159151194,55.26,48.0,1.6710875331564987,0.8708713736817872
50.0,1.0090129547995068,0.1050454006381607,0.0,0.0,55.70291777188337,55.87,50.0,1.1140583554376657,0.7014622431115041
60.16,0.8645213168743959,0.0,0.1483409455216107,0.0,43.08541114058356,60.16,60.16,0.7161803713527852,0.5591378571270695
58.01,0.7488819196385418,0.0,0.24490313979769296,0.0,29.235809018567643,58.01,58.01,0.5039787798408488,0.44523295270807967
47.63,0.6882538840764432,0.0,0.3434262978695466,0.0,14.665795285942409,52.75,47.63,0.3448275862068966,0.3855142862251763
46.62,0.6285270402942722,0.0,0.495901045599312,0.0,3.5646663519146777,51.9,46.62,0.13262599469496023,0.32668329441033134
45.1,0.5402843462716046,0.0,0.4607087494546285,0.0,0.8107856572342129,51.13,45.1,0.07957559681697612,0.23976416590756094
44.59,0.3975172124911403,0.0,0.3975172124911403,0.0,-2.2340467342002093,50.21,44.59,0.0,0.09913841796916795
43.76,0.1397703793148381,0.0,0.11324518037584606,0.0,0.42125167771601646,50.29,43.76,0.02652519893899204,-0.15474243145592184
43.25,0.08688732272809668,0.0,0.060362123789104646,0.0,0.7983217786103807,49.03,43.25,0.02652519893899204,-0.20683228707503412
42.4,0.06371809849852386,0.0,0.06371809849852386,0.0,-0.4084330113755379,48.81,42.4,0.0,-0.22965399260458685
41.0,0.08164093374594111,0.0,0.08164093374594111,0.0,-0.6253695524939085,48.66,41.0,0.0,-0.21199998467500042
41.0,0.06231452720921052,0.0,0.06231452720921052,0.0,-0.42498507556681586,47.82,41.0,0.0,-0.23103651151575344
41.0,0.109278234851061,0.0,0.109278234851061,0.0,-0.8436279730501903,48.72,41.0,0.0,-0.18477721963103427
41.0,0.07221883961513761,0.0,0.07221883961513761,0.0,-0.6051938759748534,49.38,41.0,0.0,-0.22128075539025233
43.25,0.08879172822174847,0.0,0.08879172822174847,0.0,-0.5682670606191897,49.65,43.25,0.0,-0.2049564460475426
43.76,0.09591648302582606,0.0,0.09591648302582606,0.0,-0.6407221066125182,50.44,43.76,0.0,-0.19793855651883813
44.9,0.17707217430673614,0.0,0.17707217430673614,0.0,-1.5051134816072578,53.4,44.9,0.0,-0.11800013173134721
48.0,0.29066782532554436,0.0,0.26414262638655234,0.0,0.12418912429011364,52.35,48.0,0.02652519893899204,-0.006108319070648793
97.65,0.3792062852720489,0.0,0.3526810863330569,0.0,2.590185676392565,97.65,52.77,0.02652519893899204,0.08110213911811381
93.74,0.4381313261915226,0.0,0.4381313261915226,0.0,0.0,93.74,52.86,0.0,0.13914335443272202
73.66,0.4908928758474549,0.0,0.35826688115249467,0.0,9.76923076923077,73.66,52.44,0.13262599469496023,0.1911135256218659
46.38,0.5157396085807258,0.0,0.46268921070274166,0.0,0.0822549105688104,51.52,46.38,0.05305039787798408,0.2155875784512412
47.0,0.541525348300911,0.0,0.541525348300911,0.0,-2.4747708417351646,51.57,47.0,0.0,0.24098655395965035
48.85,0.539634289939495,0.0,0.513109091000503,0.0,-1.0388903958825253,53.4,48.85,0.02652519893899204,0.23912385986873858
61.91,0.5365040786610034,0.0,0.40387808396604313,0.0,8.210875331564985,61.91,61.91,0.13262599469496023,0.23604059910285408
61.36,0.5621199266970204,0.0,0.03161594791717948,0.0,32.55172413793104,61.36,61.36,0.5305039787798409,0.2612722311581726
93.74,0.6455031553161144,0.22982840967062312,0.0,0.0,73.97051573374095,93.74,58.57,0.8753315649867375,0.3434047821142571
93.61,0.8162388191957544,0.1651935415469512,0.0,0.0,84.98992034827867,93.61,51.95,0.9814323607427056,0.511579555936871
71.29,1.2383731349887983,0.0,0.389566768941053,0.0,60.51140583554377,71.29,51.57,0.8488063660477453,0.9273822152529998
47.32,1.65851814031816,0.0,0.7301361774534384,0.0,41.45587284119147,50.71,47.32,0.9283819628647215,1.3412254020740995
47.32,1.9080977567127375,0.0,0.7409890033970876,0.0,53.071308207011036,50.23,47.32,1.16710875331565,1.5870615360377784
48.62,1.3107570788376761,0.04202806705091633,0.0,0.0,65.77241379310337,48.62,48.62,1.3527851458885942,0.9986804613754696
47.98,1.5662237092199325,0.0,1.1152953272570678,0.0,21.635543766578245,47.98,47.98,0.45092838196286467,1.2503153091132453
44.0,1.3477476973401596,0.0,0.8702941164383029,0.0,17.66602815255861,47.84,44.0,0.47745358090185674,1.0351162519938795
44.0,1.1263351746625774,0.6243279553108976,0.0,0.0,77.0291777188329,46.96,44.0,1.750663129973475,0.817024729246492
44.0,1.4284572977541847,0.40178142903626624,0.0,0.0,80.53050397877985,48.09,44.0,1.830238726790451,1.114615276898897
45.5,1.8656841657111838,0.0,0.22112183149367715,0.0,73.86128380326919,49.87,45.5,1.6445623342175066,1.5452841129053771
53.51,2.26834654636729,0.0,0.8625110026007117,0.0,75.2262599469496,53.51,53.51,1.4058355437665782,1.941906899586041
49.86,2.50898393193918,0.0,1.2622995818065539,0.0,40.5617358529026,66.97,49.86,1.246684350132626,2.1789349286002153
133.92,2.485933620293766,0.0,0.8944216839542434,0.0,213.13527851458886,133.92,72.85,1.5915119363395225,2.1562303520669786
93.74,2.5856207862130662,0.0,1.07368444669052,0.0,141.72891246684347,93.74,73.13,1.5119363395225462,2.254422295100709
93.74,3.0747164754972687,0.0,1.1914273508288338,0.0,176.53952254641905,93.74,72.32,1.883289124668435,2.736181964134888
69.52,3.679332385358434,0.0,1.1329132872151981,0.0,177.02705570291778,69.52,69.52,2.546419098143236,3.331729148477906
67.13,3.898769538509462,0.0,1.5910772308171524,0.0,154.91538461538474,67.13,67.13,2.307692307692308,3.5478749305651673
65.15,3.5599204295667057,0.0,0.40342175582665263,0.0,205.6458885941645,65.15,65.15,3.156498673740053,3.214108270679658
49.4,3.3362444636830615,0.0,1.4529553390146266,0.0,76.2092599328313,60.98,49.4,1.883289124668435,2.993787254453344
49.86,3.949641143208384,0.0,1.4562724429431322,0.0,119.38259981364823,53.25,49.86,2.493368700265252,3.5979835043676824
53.26,5.799915043816812,0.0,0.41529965920142775,0.0,286.78461538461534,53.26,53.26,5.384615384615384,5.420504866770718
53.0,8.318871717788491,0.1426667437499738,0.0,0.0,448.4615384615387,53.0,53.0,8.461538461538462,7.901679328439049
51.32,9.678862409184692,0.13546119824236413,0.0,0.0,503.67108753315654,51.32,51.32,9.814323607427056,9.241271313670966
50.89,9.926372726953373,0.0,0.08552392058732039,0.0,500.8007957559684,50.89,50.89,9.840848806366049,9.48506918673195
50.6,10.054884858113702,0.0,0.21403605174764984,0.0,497.9469496021223,50.6,50.6,9.840848806366049,9.611653744991472
50.03,10.085721167708257,0.0,0.244872361342205,0.0,492.3376657824936,50.03,50.03,9.840848806366049,9.642027536112488
21.15,0.0,0.0,0.26525198938992034,10.0,346.3899204244031,21.15,21.15,9.73474801061008,9.657590506531662
14.38,0.0,0.0,0.4509283819628642,10.0,345.51564986737395,14.38,14.38,9.549071618037136,9.590429243960227
17.94,0.0,0.0,0.18567639257294388,10.0,348.6689655172413,17.94,17.94,9.814323607427056,9.635018213296718
0.0,0.0,0.0,0.2387267904509276,10.0,347.00822281167103,20.91,0.0,9.761273209549072,9.708287294820252
7.78,0.0,0.0,0.37135278514588776,10.0,349.11087533156496,7.78,7.78,9.628647214854112,9.600677027392349
14.33,0.0,0.0,0.21220159151193663,10.0,348.9591511936339,14.33,14.33,9.787798408488063,9.688692511276182
18.56,0.0,0.0,0.318302387267904,10.0,346.09230769230766,18.56,18.56,9.681697612732096,9.827442627123725
50.83,9.967174139073729,0.0,0.2589513274026398,0.0,493.46896551724143,50.83,18.57,9.708222811671089,9.525258612298135
35.81,10.052645769163194,0.0,0.2648473606751267,0.0,350.50106100795773,35.81,35.81,9.787798408488063,9.609448240474935
43.87,10.102734632070236,0.0,0.3945118203991438,0.0,425.89973474801076,43.87,43.87,9.708222811671089,9.658785812948148
46.93,10.123963007410282,0.0,0.5483661904341517,0.0,449.3827586206898,46.93,46.93,9.575596816976127,9.679695780674342
53.57,10.17958254554581,0.0,0.683561325386659,0.0,508.70185676392566,53.57,43.88,9.49602122015915,9.734481072941426
53.96,10.179918376202238,0.0,0.5512711613481258,0.0,519.561803713528,53.96,43.85,9.628647214854112,9.734811866423023
53.96,10.19790701401792,0.0,0.5162094012858276,0.0,522.4244031830236,53.96,46.74,9.681697612732096,9.752530689938196
43.94,10.176090484700824,0.0,0.414817275151755,0.0,428.9103448275861,43.94,43.94,9.761273209549072,9.731041390045448
43.21,10.147203382691817,0.0,0.332879775264761,0.0,424.0769230769231,43.21,43.21,9.814323607427056,9.702587570050463
43.81,10.14765673177566,0.0,0.4659591190435677,0.0,424.155172413793,43.81,43.81,9.681697612732096,9.7030341192828
3.35,0.0,0.0,0.0,9.814323607427056,345.46419098143235,45.6,3.35,9.814323607427056,9.732187945646494
6.7,0.0,0.0,0.0,9.787798408488063,344.5305039787798,35.21,6.7,9.787798408488063,9.763808796403893
52.94,10.242744806324447,0.0,0.5079967957143712,0.0,515.3575596816974,52.94,45.64,9.73474801061008,9.796695953413385
52.94,10.247455538452428,0.0,0.5657579257203356,0.0,512.5490716180369,52.94,45.63,9.681697612732096,9.801336028557383
37.94,10.260640886350334,0.0,0.44631727892327794,0.0,372.35543766578246,37.94,37.94,9.814323607427056,9.814323607427056
51.81,10.264222114777514,0.0,0.4233733084114615,0.0,509.8543766578252,51.81,39.53,9.840848806366049,9.817851120467171
51.8,10.29234104990061,0.0,0.47801744247355415,0.0,508.38196286472146,51.8,35.97,9.814323607427056,9.845548295427601
51.8,10.26333053520657,0.0,0.7673093150474202,0.0,491.89389920424395,51.8,29.72,9.49602122015915,9.81697291383312
50.39,10.236221474217352,0.0,0.9524018455701366,0.0,467.81167108753317,50.39,22.55,9.283819628647215,9.790270465751627
20.04,0.0,0.0,0.7161803713527845,10.0,337.64774535809016,20.04,20.04,9.283819628647215,9.400965105960042
7.24,0.0,0.0,0.7161803713527846,10.0,346.8148541114058,7.24,7.24,9.283819628647215,9.366990135657362
3.43,0.0,0.0,0.7161803713527846,10.0,349.5435013262599,3.43,3.43,9.283819628647215,9.332848371747088
10.04,0.0,0.0,0.7161803713527846,10.0,344.809549071618,10.04,10.04,9.283819628647215,9.470574387309329
14.2,0.0,0.0,0.8222811671087538,10.0,340.32360742705566,14.2,14.2,9.177718832891246,9.528491695699401
25.41,0.0,0.0,0.8488063660477448,10.0,330.4318302387268,25.41,25.41,9.151193633952255,9.22891075294927
36.98,9.691532082921844,0.0,0.48728805109160156,0.0,340.37294429708237,36.98,36.98,9.204244031830239,9.25375095305465
43.89,9.713524348552905,0.0,0.5623307146006464,0.0,401.64588859416466,43.89,43.89,9.151193633952255,9.2754133533658
50.98,9.710526934665205,0.0,0.4532325049569863,0.0,471.936870026525,50.98,50.98,9.257294429708223,9.27246089814255
47.07,9.7092285629385,0.0,0.5580349289862419,0.0,428.9442315295073,50.3,47.07,9.151193633952255,9.271182000889834
47.07,9.68237003702847,0.0,0.4250756073202506,0.0,434.4061113993803,50.21,47.07,9.257294429708223,9.244726330073966
45.8,9.655438796676421,0.0,0.4511947648461785,0.0,421.55437665782506,45.8,45.8,9.204244031830239,9.218199035470999
43.64,9.574460405140544,0.0,0.529367566944261,0.0,394.72785145888577,43.64,43.64,9.045092838196286,9.138435251082837
43.49,9.464244671568013,0.0,0.8170298174566071,0.0,376.06737400530506,43.49,43.49,8.647214854111406,9.029872659975215
93.76,9.271120139528975,0.0,0.46475409178361815,0.0,825.6848806366047,93.76,45.05,8.806366047745357,8.839644832014448
47.58,9.074953711472421,0.0,0.1359616690321026,0.0,424.99501222370424,49.95,47.58,8.938992042440319,8.646420733894812
53.82,8.794017839597792,0.09192380496454433,0.0,0.0,478.241379310345,53.82,53.82,8.885941644562333,8.369698661671631
55.94,8.398997685713905,0.4073683620314519,0.0,0.0,492.62811671087525,55.94,55.94,8.806366047745357,7.980603474847462
54.19,7.975322448274797,0.0,0.04428796551617964,0.0,429.78275862068944,54.19,54.19,7.931034482758621,7.563283006402201
49.63,7.374335558636806,0.0,1.8570941793264604,0.0,265.3523401974438,54.19,49.63,5.517241379310345,6.971310410058913
48.09,6.505744474358365,0.0,2.6065402303265346,0.0,174.76675036919403,52.98,48.09,3.8992042440318304,6.115747454882533
48.09,5.5744688722519244,0.0,2.0466174133659827,0.0,162.3070201438411,51.68,48.09,3.5278514588859418,5.198440196446028
54.0,5.034141338741504,0.0,1.6919662724285067,0.0,180.47745358090185,54.0,50.96,3.3421750663129974,4.666217117369215
52.8,4.751138175196203,0.0,1.727265496151111,0.0,159.66047745358088,52.8,49.96,3.0238726790450925,4.387458761095938
52.5,3.139058702524844,0.0,1.1761939810394328,0.0,103.05039787798407,52.5,50.51,1.9628647214854111,2.7995591123634727
53.5,1.9819538835167878,0.0,0.7617947323231538,0.0,65.27851458885942,53.5,49.98,1.220159151193634,1.6598098836205157
53.5,1.7265163246987711,0.0,0.26763038305420883,0.0,78.05039787798408,53.5,49.55,1.4588859416445623,1.4082036713981887
51.48,1.5225794144261975,0.0,0.5411470536834919,0.0,50.524137931034474,51.48,49.98,0.9814323607427056,1.207325641701063
51.44,1.0212962481092167,0.0,0.3051158767564315,0.0,36.840318302387274,51.44,49.94,0.7161803713527852,0.7135612974462417
53.0,0.7432788862941646,0.0,0.10667411175835562,0.0,33.740053050397876,53.0,49.8,0.636604774535809,0.43971396010864566
59.0,0.6270278366554911,0.08915253469729412,0.0,0.0,42.073662264378825,59.0,56.97,0.7161803713527852,0.3252065775537772
90.0,0.4819138520011458,0.1812161214736535,0.0,0.0,56.52853709909036,90.0,72.6,0.6631299734748011,0.18226917951286903
90.0,0.34036871641266353,0.32276125706213576,0.0,0.0,56.831715712873276,90.0,81.17,0.6631299734748011,0.04284710083067256
81.79,0.2542170899580978,0.5415388782116635,0.0,0.0,65.08488063660478,81.79,81.79,0.7957559681697612,-0.04201232434285532
71.45,0.16772055248815979,0.25668263053571283,0.0,0.0,30.3236074270557,81.15,71.45,0.42440318302387264,-0.12721148715924643
71.56,0.16837711379084128,0.0,0.16837711379084128,0.0,-1.4211028403947008,80.0,71.56,0.0,-0.12656477371889
