Forward price,Forward bid,Power sold,Power bought,Objective values
43.96,7.927142242812952,1.0914253964443432,0.0,396.45623342175065
31.41,7.569738604920254,0.8387494587402236,0.0,264.1106100795756
26.9,7.894999220368416,0.6991652358650056,0.0,231.18302387267903
25.12,7.730733024240445,0.43902824896910353,0.0,205.22440318302387
24.12,7.534173502147868,0.0,0.6110965790709448,166.98461538461538
22.04,7.218704757176787,0.0,0.003850645770952177,159.0153846153846
18.37,6.668819258195736,0.49298445533211327,0.0,131.5623342175066
22.09,6.312603772178685,0.7961495434711825,0.0,157.03236074270558
23.35,5.739618471697089,1.2365088492578167,0.0,162.89257294429706
45.6,5.417514629597879,0.17930234652944232,0.0,255.21485411140586
45.6,4.577740805517445,0.0,0.545910566790655,181.45491149773065
46.11,3.631801832627026,0.0,1.377159922812702,97.59905961814378
46.11,3.4898472780655037,0.0,1.129104572495212,103.41156211441924
46.11,3.0988615314558214,0.0,1.2155724067873865,80.87000102113547
51.36,2.5184280685294596,0.0,0.820815336433971,87.1893899204243
47.12,2.049466110265435,0.09907500379292222,0.0,101.23925729442978
47.12,1.6066709440620757,0.48881977211829564,0.0,98.7395225464191
47.12,1.2991939002588848,0.7167212191045105,0.0,94.98992042440318
48.0,1.1036785616460199,0.567408971510479,0.0,80.21220159151194
50.0,0.9362087942491757,0.17784956118849182,0.0,55.70291777188338
60.16,0.7955137104867133,0.0,0.07933333913392804,43.08541114058356
58.01,0.6829127675257668,0.0,0.17893398768491797,29.23580901856764
47.63,0.6238777488613367,0.0,0.27905016265444016,14.995401098243752
46.62,0.5657202429359389,0.0,0.43309424824097875,3.896286241966674
45.1,0.4797961479140574,0.0,0.40022055109708127,1.1755294933302238
44.59,0.3407802565156925,0.0,0.3407802565156925,-1.915185041618189
43.76,0.08980578626957013,0.0,0.06328058733057809,0.7475204703016165
43.25,0.03831224530809994,0.0,0.011787046369107906,1.0790857260979618
42.4,0.015751798278074935,0.0,0.015751798278074935,-0.10096902696246035
41.0,0.03320370651724333,0.0,0.03320370651724333,-0.2543403919220839
41.0,0.01438510617774122,0.0,0.01438510617774122,-0.09810642413219506
41.0,0.06011483057805983,0.0,0.06011483057805983,-0.4640864920626222
41.0,0.02402918028176476,0.0,0.02402918028176476,-0.20136453076118888
43.25,0.040166612067966734,0.0,0.040166612067966734,-0.2570663172349872
43.76,0.04710416214589061,0.0,0.04710416214589061,-0.3146558031345492
44.9,0.12612746720722678,0.0,0.12612746720722678,-1.0720834712614282
48.0,0.23673836389749897,0.0,0.21021316495850692,0.3587822815021138
97.65,0.3229504535191089,0.0,0.29642525458011687,2.590185676392572
93.74,0.3803272241538827,0.0,0.3803272241538827,0.0
73.66,0.4317024508097404,0.0,0.2990764561147802,9.76923076923077
46.38,0.4558963293852116,0.0,0.4028459315072275,0.3898493656337507
47.0,0.4810045423026182,0.0,0.4810045423026182,-2.198190758322962
48.85,0.4791631719757275,0.0,0.4526379730367355,-0.7637468091473849
61.91,0.4761152077866175,0.0,0.34348921309165725,8.210875331564985
61.36,0.5010579929666281,0.0294459858132128,0.0,32.55172413793104
93.74,0.5822503062617987,0.2930812587249387,0.0,71.74591303250067
93.61,0.7484998475898293,0.23293251315287622,0.0,82.16791479117585
71.29,1.1595424779619385,0.0,0.31073611191419337,60.511405835543755
47.32,1.5686480675036134,0.0,0.6402661046388919,41.76053238803277
47.32,1.8116699166450703,0.0,0.6445611633294204,53.35191322160795
48.62,1.2300245154633311,0.12276063042526304,0.0,65.77241379310345
47.98,1.4787786958178684,0.0,1.0278503138550037,21.635543766578245
44.0,1.266043196152172,0.0,0.7885896152503153,17.979773437120485
44.0,1.0504483432491531,0.7002147867243218,0.0,77.0291777188329
44.0,1.344632131496455,0.48560659529399586,0.0,80.53050397877985
45.5,1.7703707534248203,0.0,0.12580841920731367,74.27780341496059
53.51,2.1624530786578284,0.0,0.7566175348912503,75.2262599469496
49.86,2.396767656342694,0.0,1.1500833062100682,42.48175632835846
133.92,2.3743229974387425,0.0,0.78281106109922,213.13527851458883
93.74,2.471390857976996,0.0,0.9594545184544498,141.72891246684347
93.74,2.947635434894074,0.0,1.0643463102256392,176.5395225464191
69.52,3.536364909509924,0.0,0.989945811366688,177.02705570291778
67.13,3.7500362962180045,0.0,1.4423439885256963,154.91538461538462
65.15,3.420090532918911,0.0,0.2635918591788579,205.64588859416446
49.4,3.202291709349897,0.0,1.319002584681462,77.76043282800936
49.86,3.799571236696394,0.0,1.306202536431142,119.89133679672388
53.26,5.601228724754805,0.0,0.21661334013942038,286.7846153846154
53.0,8.053999177963624,0.40753928357483993,0.0,448.46153846153857
51.32,9.378255771562,0.4360678358650567,0.0,503.67108753315654
50.89,9.619262693419907,0.2215861129461434,0.0,500.8007957559683
50.6,9.744398135980717,0.09645067038533384,0.0,497.9469496021222
50.03,9.77442421377755,0.06642459258850117,0.0,492.33766578249356
21.15,9.789809022301915,0.0,0.055061011691835304,205.8899204244032
14.38,9.72341660895882,0.0,0.17434499092168387,137.31564986737402
17.94,9.767495132342475,0.0468284750845811,0.0,176.0689655172414
-13.12,9.839925443499974,0.0,0.07865223395090126,-130.744440030633
7.78,9.733547077735405,0.0,0.10489986288129316,74.910875331565
14.33,9.82055497727262,0.0,0.032756568784558134,140.25915119363393
18.56,9.957716708455893,0.0,0.2760190957237949,179.69230769230774
50.83,9.658992038164932,0.04923077350615657,0.0,491.8807807639328
35.81,9.74221787965608,0.04558052883198194,0.0,350.50106100795756
43.87,9.790990645080232,0.0,0.08276783340914307,425.89973474801064
46.93,9.811661239513917,0.0,0.23606442253778964,449.3827586206897
53.57,9.865819360282561,0.0,0.36979814012341095,508.7018567639257
53.96,9.866146366903946,0.0,0.2374991520498337,519.561803713528
53.96,9.883662348732331,0.0,0.20196473600023346,522.424403183024
43.94,9.862419054215414,0.0,0.10114584466634292,428.9103448275862
43.21,9.834290968084101,0.0,0.019967360657044964,424.07692307692315
43.81,9.834732405306633,0.0,0.15303479257453567,424.1551724137932
3.35,9.86355248426826,0.0,0.04922887684120347,30.798064038339792
6.7,9.894811345602388,0.0,0.10701293711432669,62.527310499740565
52.94,9.927322016757968,0.0,0.192574006147888,515.3575596816976
52.94,9.931908973213346,0.0,0.2502113604812486,512.5490716180371
37.94,9.944747872775787,0.0,0.13042426534873108,372.35543766578246
51.81,9.94823500352446,0.0,0.10738619715840869,509.85437665782507
51.8,9.975615106548178,0.0,0.16129149912112162,508.3819628647215
51.8,9.947366850431198,0.0,0.45134563027204777,491.89389920424395
50.39,9.920970086844253,0.0,0.6371504581970378,467.8116710875332
20.04,9.536121420003399,0.0,0.25230179135618414,186.04774535809017
7.24,9.50253538863218,0.0,0.21871575998496534,67.21485411140584
3.43,9.468784473074537,0.0,0.18496484442732208,31.843501326259947
10.04,9.604933827675785,0.0,0.3211141990285693,93.20954907161804
14.2,9.662188109848683,0.0,0.48446927695743625,130.32360742705572
25.41,9.366036712164265,0.0,0.2148430782120084,232.53183023872683
36.98,9.390592546432083,0.0,0.18634851460184448,340.3729442970822
43.89,9.412006959747075,0.0,0.2608133257948175,401.64588859416455
50.98,9.409088303663882,0.0,0.15179387395566124,471.93687002652507
47.07,9.407824046981165,0.0,0.2566304130289083,429.91776811604933
47.07,9.381671235601129,0.0,0.12437680589290777,435.35030563586224
45.8,9.355447620369342,0.0,0.15120358853910254,421.55437665782495
43.64,9.276596956457603,0.0,0.23150411826131623,394.72785145888594
43.49,9.169277169031805,0.0,0.5220623149203966,376.06737400530517
93.76,8.981227032691722,0.0,0.17486098494636515,825.6848806366047
47.58,8.790214926917791,0.14877711552252748,0.0,425.31724137931036
53.82,8.516660715803045,0.369280928759288,0.0,478.24137931034477
55.94,8.132019815909864,0.6743462318354929,0.0,492.62811671087525
54.19,7.719476751995873,0.21155773076274986,0.0,429.7827586206898
49.63,7.134280944183219,0.0,1.617039564872874,266.44698923935215
48.09,6.288512309314381,0.0,2.389308065282551,175.82901565625906
48.09,5.381706208104477,0.0,1.8538547492185349,162.99903810813043
54.0,4.855575916565982,0.0,1.5134008502529843,180.47745358090188
52.8,4.580008732389656,0.0,1.5561360533445638,159.66047745358082
52.5,3.0102870537081676,0.0,1.0474223322227565,103.05039787798407
53.5,1.8835854551238616,0.0,0.6634263039302275,65.27851458885942
53.5,1.6348595824708947,0.0,0.17597364082633238,78.05039787798408
51.48,1.4362811658574095,0.0,0.45484880511470394,50.524137931034474
51.44,0.9481693409348201,0.0,0.23198896958203485,36.84031830238727
53.0,0.6774569552930922,0.0,0.040852180757283196,33.740053050397876
59.0,0.5642604312501955,0.15191994010258963,0.0,41.946244431406065
90.0,0.42295935307548693,0.2401706203993123,0.0,55.502728817783904
90.0,0.28513335155896835,0.37799662191583094,0.0,56.34398744121515
81.79,0.2012453807784047,0.5945105873913565,0.0,65.08488063660478
71.45,0.11702156160622995,0.3073816214176427,0.0,30.3236074270557
71.56,0.11766087159539243,0.0,0.11766087159539243,-0.9930577562651113
76.39,0.07155061752206462,0.0,0.07155061752206462,0.0
75.0,0.08814291290522641,0.0,0.08814291290522641,0.0
76.06,0.16496361667873377,0.0,0.16496361667873377,0.0
75.4,0.3499065634737908,0.0,0.3499065634737908,0.0
76.78,0.5630996313405425,0.0,0.4835240345235664,6.109814323607431
83.45,0.8314325147603072,0.0,0.38050413279744255,37.62997347480105
85.15,1.0953905737817848,0.0,0.11395821303907915,83.5689655172414
78.16,1.4126957460194431,0.0,0.006860202252864989,109.88010610079574
49.11,1.8945483478982956,0.36009356191602815,0.0,110.72546419098144
48.64,2.5933092392707935,0.5631894344692596,0.0,153.5320954907162
44.5,3.5527388621554072,0.7973937638392857,0.0,193.58090185676383
42.97,4.779319986543788,1.3480009683633722,0.0,263.29098143236064
42.0,6.560853347453503,1.0784039469762048,0.0,320.84880636604777
46.58,7.2438477103750945,0.42193478299360443,0.0,357.07214854111396
42.52,7.450641091984275,0.0,0.28883737845642443,303.58983754057454
42.52,6.856634105203922,0.013392419995017946,0.0,292.11352785145897
44.05,6.569255781060086,0.062043953687922475,0.0,292.1087533156497
44.05,6.588163063993911,0.7593170421068836,0.0,323.65649867374
46.61,7.296125562143419,0.6614341195541948,0.0,370.90185676392576
60.53,7.916946942213078,0.43849072356941493,0.0,505.75464190981427
60.02,8.351165264374465,0.6674023748828426,0.0,541.2944297082237
51.22,8.756286350971246,0.18270569146907256,0.0,457.8551724137931
51.22,8.96970291439512,0.0,0.13681166771076825,451.0033207776889
49.69,9.048782259590253,0.0,0.03021462033295741,447.80298448686244
50.2,9.048621812567024,0.0,0.056579372248720006,451.30491136487854
46.3,9.077206601397288,0.0,0.27084055365193116,406.5159655191763
45.46,9.106869800004839,0.0,0.5127053437714172,390.6907161803714
42.2,8.990827529641194,0.0,1.3250450362724937,323.49602122015915
45.93,8.799082957212468,0.0,2.3004092171594177,298.4840848806366
51.51,8.494440153040292,0.0,2.818047580095996,292.3909814323607
50.44,8.0111205037919,0.0,3.0243831032613975,251.53103448275857
49.64,7.267669687371718,0.0,3.0501630560719835,209.35702917771886
48.93,6.362734334704484,0.0,2.171752902343742,205.06472148541113
48.34,5.43450216586707,0.0,1.3761467282012867,196.1809018567639
47.54,4.671804118999066,0.0,1.3826794505640538,156.36498673740044
45.03,4.239422197344603,0.0,0.9237723299705981,149.30371352785147
47.24,3.6872859430467817,0.6097962850699292,0.0,202.99416445623342
51.2,4.477382264851505,0.4563047378010152,0.0,250.17723333070762
51.2,5.549679684153225,0.0,0.5098918857447368,258.0371352785146
49.22,6.026959573575343,0.0,0.37709219957003803,278.08647214854113
42.03,6.276582816762547,0.0,0.2553626576113536,253.07188328912468
50.6,6.733966011487686,0.0,3.2326397515407357,177.16710875331572
50.6,5.497930065426757,0.0,0.03373908399439518,276.4880636604775
50.6,6.180326663475503,0.5305486680894854,0.0,337.3366818845317
50.6,6.587510663405974,0.7334442437558284,0.0,368.54803215349716
50.6,7.24712426612186,0.6839102166367628,0.0,400.8384467781069
53.3,7.639777222361189,0.6626100455433219,0.0,440.5294112426804
53.0,7.747109890589379,0.5022269794371459,0.0,435.8688858065143
50.32,8.08862634548315,0.21376092242136113,0.0,417.77612732095497
46.66,8.415774393445059,0.9741460309581241,0.0,438.1336870026525
46.66,8.65381394021466,0.8156820810054999,0.0,441.8466843501326
46.66,8.811114493333099,0.7114319257650461,0.0,444.3220159151194
46.66,8.927774335892213,0.6743476800229048,0.0,448.03501326259936
50.76,8.958105278491052,0.697067135302051,0.0,490.0965517241379
48.0,8.961573785424761,0.693598628368342,0.0,463.44827586206895
46.5,8.960038171040162,0.6686090438139498,0.0,447.7320954907162
46.5,8.929080843678827,0.4873647796633467,0.0,437.86472148541105
46.5,8.80280314052244,0.746268477514695,0.0,444.0318302387268
45.12,8.737029363642453,0.812042254394683,0.0,430.85411140583557
44.4,8.73083895157565,0.7121318707055143,0.0,419.2679045092837
44.01,9.455725942213572,0.0,0.27800710932232414,403.9114058355438
44.02,9.305170957680064,0.0,0.0213513290328482,408.67374005305044
37.03,9.251574193544748,0.0,0.2064813553484613,334.93978779840853
26.54,9.0431534868725,0.0,0.8203418157849665,218.23342175066313
23.25,8.868782430684625,0.0,1.4947771256448377,171.44562334217505
0.0,8.08339387229555,0.11289259985299083,0.0,0.0
40.06,8.760349818669875,0.6560958046722991,0.0,377.2228116710875
43.36,9.171448373121464,0.1388964544647422,0.0,403.6965517241379
26.23,9.705435634041983,0.0,0.6868679947846877,236.55702917771885
43.36,9.87167729747906,0.0,1.4897144327575749,355.36765758877755
43.36,10.049341197057926,0.0,0.31459318644784595,420.1765093708567
43.7,10.147490573970895,0.0,0.33316696654383904,426.8369648003178
44.89,10.210132496771307,0.0,0.4223340882832449,437.2710467973785
43.36,10.216058386795629,0.0,0.4547851772465563,420.52009530256845
43.36,10.277482377598135,0.0,0.46315877017107887,423.06190902221846
43.36,10.28180061904647,0.0,0.4940022105584063,421.5090260602757
45.0,10.284597386407086,0.0,0.4967989779190223,437.88247766612153
46.93,10.286945570639226,0.0,0.4991471621511625,457.6642448455169
46.93,10.292345084889394,0.0,0.4514962785233454,460.63908430745704
46.93,10.324028968190314,0.0,0.5097053607632578,459.7197077832542
40.01,10.329096976061436,0.0,0.48824816969538465,393.73236074270574
40.22,10.329185328990034,0.0,0.4883365226239836,395.7989389920425
3.04,10.304422479437712,0.0,0.46357367307166064,29.916180371352795
-7.28,10.192308083491737,0.0,0.3514592771256879,-71.64137931034483
-3.14,9.7914553120789,0.0,0.0036569035908393193,-30.733687002652513
-12.27,5.824553287322783,0.6475952537912759,0.0,-79.4132625994695
-15.03,5.69557017099959,0.11344839663966713,0.0,-87.30954907161802
-11.09,5.87524157717021,0.013352587286021424,0.0,-65.3045092838196
-4.94,9.79309352250602,0.0,0.1379211087129164,-47.69655172413793
1.59,9.737691693841835,0.0,0.05599408110973769,15.393899204244036
52.03,9.970969416334354,0.0,0.1301206099683032,512.0193633952256
55.09,9.976491907695289,0.0,0.1621683002682328,540.6710875331565
55.09,9.889295900835911,0.0,0.12802269128684074,537.7485411140583
54.26,9.857497693319486,0.0,0.04317408589242966,532.525198938992
54.07,9.879643758641038,0.0,0.14489574803095806,526.357824933687
54.07,9.878102363005096,0.0,0.1433543523950167,526.357824933687
46.42,9.881567835818887,0.0,0.14681982520880688,451.3775378590454
43.87,9.860967070328613,0.0,0.1262190597185331,426.29976991416703
43.36,9.89533433523244,0.0,0.16058632462235956,421.0259570915757
43.87,9.89926862385418,0.0,0.19104581218309136,424.6942356731353
46.93,9.875084676854641,0.0,0.14033666624456131,456.2903774729528
48.0,9.875777984333144,0.0,0.1145047747840735,468.16897354030715
50.93,9.847033720835736,0.0,0.08576051128666506,497.1416445623342
50.52,9.848710012210343,0.0,0.08743680266127285,493.1395225464191
51.89,9.851835328037374,0.0,0.46191490363419163,487.24297082228117
51.0,9.825763790188878,0.0,0.9132969466875522,454.53580901856765
49.4,9.797318233973831,0.0,1.3092545734963768,419.3103448275863
49.4,9.80781227455121,0.0,0.523992645903995,458.62068965517244
50.53,9.375776131409522,0.22634588450559612,0.0,482.28441738944895
50.53,9.590367120236534,0.11785569143455454,0.0,488.9265544612002
50.53,9.266895689609177,0.41480192312292097,0.0,483.62879846688713
50.0,8.569264947192881,0.608453885698367,0.0,453.1908132744257
49.0,9.281702869482347,0.32041914643277103,0.0,469.00121298307107
48.46,9.496684512228777,0.0,0.0006632920696265643,460.17718832891245
50.91,9.695443200252948,0.0,0.1994219800937975,483.4424403183023
53.73,9.54081165963903,0.00825995839811701,0.0,513.0716180371359
57.02,9.224046118528898,0.0,0.6829320601734626,487.014323607427
52.06,8.656149839752784,0.017590213297614454,0.0,451.5549071618037
52.06,8.366412722035241,0.9439321055509654,0.0,484.6965517241379
59.0,8.938943646669186,0.47750197667298805,0.0,553.6602838704963
49.51,9.631513733017119,0.0,0.2681185075529271,462.3992949944237
49.51,9.835293602857403,0.0,0.2596967858812764,473.1009506221391
50.53,9.907334545832944,0.0,0.22563693310084607,488.7423428118411
50.53,9.926725312130882,0.0,0.24502769939878458,488.70162220261545
50.53,9.934805463012395,0.0,0.2531078502802977,488.3606758374055
50.53,9.937093207290317,0.0,0.20234519668023765,491.0935065453068
50.02,9.881514736945691,0.0,0.12024152739662065,487.7478594502089
50.02,9.80062273199595,0.0,0.11892511926385295,483.88606169528884
49.51,9.585988710527081,0.0,0.2756438829408747,460.1309972037999
48.48,9.12450437830384,0.5306680354892634,0.0,468.0827586206896
48.48,8.43866881272317,1.2960791978869093,0.0,471.94058355437664
44.5,8.339160431071397,1.1303355901487624,0.0,421.39257294429706
44.5,8.897177032811728,0.0,1.1252937436870596,340.2448435224862
46.09,9.207785591243503,0.0,1.0380243180339548,373.513266073569
46.09,9.492771430973129,0.13587578388098365,0.0,443.78435013262606
46.09,9.705092358808539,0.0,0.20907113864938864,437.0506767553466
46.09,9.685017882177902,0.0,0.3746730545916961,427.97853374803543
46.09,9.681461501487806,0.0,0.2915410770846236,431.3324732076322
48.4,9.615900689290102,0.0,0.040303872313975475,463.28074282601676
62.99,9.469158507028416,0.0,0.874994050794994,541.3464190981432
62.99,9.189335780954638,0.0,1.7622800780368655,467.83023872679047
49.68,8.959577819623757,0.0,1.956925299729857,334.7999469331362
49.5,8.942807594001449,0.0,2.6563354454603347,295.08297855329556
49.0,8.981469261624047,0.0,2.191018333242085,319.761266957923
49.0,8.934677419934589,0.0,2.1972768894306105,318.81665001412733
48.14,8.93971327195815,0.0,0.31902361678573676,413.3985014437356
7.47,9.162542738792252,0.0,0.3827018899858867,47.95050805003389
0.0,9.384570293581579,0.058400528699587895,0.0,0.0
54.83,9.52597157107204,0.023100046965096155,0.0,523.5755968169761
49.17,9.667766137938008,0.040456673733080706,0.0,477.35331564986745
49.17,9.732426226528249,0.028846983020821778,0.0,479.96180371352784
49.17,9.800204802926386,0.014118804500670379,0.0,482.57029177718834
51.35,9.810437409726266,0.030411396639784986,0.0,505.32758620689674
50.09,9.852102509015703,0.0,0.011253702649652197,492.9281167108755
46.4,9.885821569862424,0.0,0.04497276349637325,456.61538461538476
43.21,9.895056044963631,0.0,0.0542072385975807,425.22307692307703
51.0,9.886407640907404,0.0,0.045558834541353115,501.8832891246686
51.0,9.776351799976348,0.01144660851171331,0.0,498.9440935531671
51.8,9.545283635229174,0.21598957431989696,0.0,502.3379513505202
53.41,8.805500982596584,0.0,0.10523573060719471,464.6811671087533
53.74,8.612924489334349,0.1669163594720171,0.0,470.701961788418
54.0,9.018025564053634,0.0,0.9543650866000526,435.43766578249335
55.46,8.96632936295201,0.3970658625121821,0.0,518.213880058211
60.6,9.47121566745861,0.3165827410294515,0.0,591.0321424991204
62.65,9.606375564289973,0.1283724463201068,0.0,608.825457631507
59.0,9.68985908215991,0.018363729511179372,0.0,572.7069164008766
61.1,9.692827640104332,0.0,0.03765522631122842,589.9310344827586
61.1,9.72024711691312,0.04102609263595091,0.0,596.1479440231673
59.0,9.743387422177413,0.0,0.00863941156733361,574.3501326259947
49.82,9.6831998569744,0.025022954696687805,0.0,483.6636604774536
49.82,9.498432844493374,0.07716397248275264,0.0,477.0562334217506
49.82,8.927717090962739,0.6213545270743968,0.0,475.7347480106101
65.74,7.884176588340257,0.0,0.43059568648349256,489.9984084880636
65.74,6.864566542128991,0.0,2.461383518256313,289.46525198938986
63.17,6.3816382120669575,0.0,0.9174472306345969,345.1729442970822
59.57,6.278506660413348,0.0,1.6631220450287323,274.9384615384616
57.55,6.145570631964533,0.3265779091495258,0.0,371.0025479499412
49.3,6.706607458905704,1.5427294111208214,0.0,406.6923076923076
49.3,7.600513884997736,1.7628813404664563,0.0,461.61538461538464
49.3,7.760911509195185,1.1250301353671484,0.0,438.076923076923
54.3,7.864496613072093,1.1275458272462116,0.0,484.72741061173076
53.79,7.528224500398794,0.0,0.12769399642001478,398.0745358090185
50.12,6.117433974271061,0.0,0.36146580450979027,288.4891246684349
50.15,4.226176286696036,0.0,1.600181591735824,131.69363395225466
50.65,2.5547092529958384,0.0,0.8570965209003496,85.9840848806365
53.03,1.9467643880860876,1.2097342856539655,0.0,167.38912466843502
55.94,2.0790881240044206,0.0,0.43452578978691386,91.99681697612732
71.91,2.0848161588250087,0.0,1.4747365832281916,43.870822281167136
75.02,2.5910458994192838,0.0,1.9544411248834748,47.758090185676394
55.33,3.676407131031972,0.0,1.474815619095633,94.1760136535855
