Forward price,Forward bid,Power sold,Power bought
49.0,4.2068475637141605,3.989438908434381,0.0
48.93,3.5624401096065683,1.8221752750088158,0.0
48.93,3.2275958670658986,0.8838099684778684,0.0
48.43,3.243950742134311,0.6022031040195355,0.0
46.1,3.492837813023643,0.9103452108490355,0.0
51.98,3.3992025999913142,2.3567655697699585,0.0
51.98,3.764565520691597,3.21156180026331,0.0
51.98,3.880610399029827,1.9018829696704387,0.0
48.4,3.8649715477525146,2.3153998050326314,0.0
48.79,3.8543555155600497,1.291533078604406,0.0
45.92,3.6177869172404256,1.368950483290078,0.0
51.07,3.1020400469907714,1.274617777942915,0.0
51.0,2.877448200436626,2.5602175820567425,0.0
51.0,2.837664637529881,1.4859427895258217,0.0
50.47,2.7781531767543797,0.6435974863755938,0.0
49.5,2.567396423872987,0.45647625517210555,0.0
51.0,2.166450101043214,0.5391201907339742,0.0
62.0,1.826291072456691,0.45487603629662465,0.0
52.99,1.4918286147484219,0.8423888918828779,0.0
50.97,1.1625330446244595,0.6677056821659916,0.0
50.47,0.8754207812534835,1.1139691391709194,0.0
50.6,0.630796498330374,1.5973202125449575,0.0
51.48,0.4266050505784502,0.9527052942491361,0.0
65.67,0.2995331880409591,1.4511299419325159,0.0
61.51,0.2513816325197822,0.6239499324669553,0.0
57.6,0.3014471471013979,0.46778362212937136,0.0
54.44,0.40993682915103824,0.43886953689670705,0.0
48.0,0.6139598589036421,0.0,0.40175826739170584
45.42,0.9734836919339089,0.11404946456476472,0.0
46.78,1.88112715042496,0.6122415498402918,0.0
47.97,2.5397385854085828,1.8899696374030883,0.0
47.07,3.552440463433811,2.734031685107303,0.0
48.29,5.0886701909626515,3.7972714535996817,0.0
48.43,6.103848332752608,2.145488537273917,0.0
46.91,6.342733102989461,2.304481751121944,0.0
52.5,6.437473124824182,2.819821304884041,0.0
53.99,6.456888252576767,2.5351541877415356,0.0
54.44,6.199972013450163,2.0493648565763625,0.0
48.79,6.1507792405651305,2.682112006119219,0.0
48.79,5.96108580929647,2.8983306363268726,0.0
48.29,5.5467918635113485,3.0738977916610644,0.0
46.78,5.111220954849807,2.8463387268478053,0.0
45.78,4.827586206896552,0.0,0.0
45.0,4.469217597945339,0.0,1.5249205157172225
45.0,4.5310323564168575,0.0,0.26047532723913847
46.78,4.935574870722632,0.8999688958556176,0.0
46.78,5.37580410846174,3.059209154137731,0.0
46.28,5.721761940318561,3.084604107426796,0.0
46.28,5.761531776264837,2.646956287395641,0.0
44.5,5.684994389298829,2.670443276483665,0.0
44.27,5.679170241200489,2.861943817154949,0.0
43.96,5.579640444380165,3.43892719487713,0.0
31.41,5.328076421448357,3.0804116422121206,0.0
26.9,5.557016085873321,3.037148370360101,0.0
25.12,5.441394808559785,2.7283664646497634,0.0
24.12,5.303043379305427,1.6200335437714966,0.0
22.04,5.080995872844398,2.1338582385614364,0.0
18.37,4.693950544791335,2.467853168736516,0.0
22.09,4.4432228207496385,2.6655304949002288,0.0
23.35,4.0399183437168205,2.936208977238086,0.0
45.6,3.8132006225485875,1.7836163535787342,0.0
45.6,3.2221129582368797,0.8097172804899109,0.0
46.11,2.556299328383063,0.0,0.3016574185687393
46.11,2.456382441611724,0.0,0.0956397360414325
46.11,2.181181137265578,0.0,0.2978920125971434
51.36,1.772634157053155,0.0,0.0750214249576644
47.12,1.4425481021980127,0.7059930118603428,0.0
47.12,1.130879944588721,0.9646107715916503,0.0
47.12,0.9144575193599855,1.1014576000034098,0.0
48.0,0.7768410546358814,0.8942464785206173,0.0
50.0,0.6589648946331323,0.45509346080453333,0.0
60.16,0.5599345056681525,0.15624586568463272,0.0
58.01,0.48067860787095357,0.023300171969895256,0.0
47.63,0.43912590606679036,0.0,0.09429831985989379
46.62,0.3981908550400688,0.0,0.26556486034510857
45.1,0.3377118651284748,0.0,0.25813626831149866
44.59,0.2398634014199903,0.0,0.2398634014199903
43.76,0.06321117773096051,0.0,0.03668597879196847
43.25,0.02696666047968287,0.0,0.00044146154069082955
42.4,0.011087144402353644,0.0,0.011087144402353644
41.0,0.023370937232129047,0.0,0.023370937232129047
41.0,0.010125177241369437,0.0,0.010125177241369437
41.0,0.04231274395315762,0.0,0.04231274395315762
41.0,0.01691330646513803,0.0,0.01691330646513803
43.25,0.028271884916830775,0.0,0.028271884916830775
43.76,0.03315498576377118,0.0,0.03315498576377118
44.9,0.0887767489998957,0.0,0.0887767489998957
48.0,0.16663192225880216,0.0,0.1401067233198101
97.65,0.22731362157905652,0.0,0.20078842264006447
93.74,0.26769914011721074,0.0,0.26769914011721074
73.66,0.30386038003290855,0.0,0.17123438533794832
46.38,0.32088961191385673,0.0,0.26783921403587263
47.0,0.3385624120212455,0.0,0.3385624120212455
48.85,0.3372663353224432,0.0,0.3107411363834512
61.91,0.3351209790589046,0.0,0.20249498436394434
61.36,0.3526773403203733,0.1778266384594676,0.0
93.74,0.40982579321274437,0.4655057717739931,0.0
93.61,0.5268430784134155,0.45458928232929013,0.0
71.29,0.8161617274975762,0.03264463855016908,0.0
47.32,1.1041169607341526,0.0,0.17573499786943092
47.32,1.2751716102917665,0.0,0.10806285697611662
48.62,0.8657715887816521,0.48701355710694216,0.0
47.98,1.0408610274344263,0.0,0.5899326454715617
44.0,0.8911238886860571,0.0,0.4136703077842004
44.0,0.7393741503804896,1.0112889795929854,0.0
44.0,0.9464399141459635,0.8837988126444875,0.0
45.5,1.246102561905296,0.39845977231221075,0.0
53.51,1.5220757099057802,0.0,0.11624016613920207
49.86,1.6870016131269145,0.0,0.44031726299428864
133.92,1.671203596295017,0.0,0.07969165995549443
93.74,1.73952629619355,0.0,0.2275899566710038
93.74,2.0747383336957705,0.0,0.19144920902733542
69.52,2.4891245887605753,0.057294509382660674,0.0
67.13,2.6395204659336007,0.0,0.33182815824129275
65.15,2.4072830884569183,0.7492155852831348,0.0
49.4,2.2539820516518994,0.0,0.3706929269834647
49.86,2.6743863922456677,0.0,0.18101769198041584
53.26,3.9425106013709867,1.4421047832443974,0.0
53.0,5.668930640561334,2.7926078209771275,0.0
51.32,6.601028920376818,3.2132946870502384,0.0
50.89,6.770665332514261,3.070183473851788,0.0
50.6,6.858743829777348,2.982104976588701,0.0
50.03,6.879878144380218,2.960970661985831,0.0
21.15,6.890706977425244,2.844041033184836,0.0
14.38,6.84397566072344,2.705095957313696,0.0
17.94,6.875001004317216,2.93932260310984,0.0
-13.12,6.925982187845216,2.8352910217038563,0.0
7.78,6.851106146284944,2.7775410685691684,0.0
14.33,6.912347988599374,2.875450419888689,0.0
18.56,7.008891373250414,2.672806239481682,0.0
50.83,6.798629440130601,2.9095933715404874,0.0
35.81,6.857209222980164,2.930589185507899,0.0
43.87,6.89153868071023,2.8166841309608586,0.0
46.93,6.906087995101066,2.669508821875061,0.0
53.57,6.944208017648451,2.551813202510699,0.0
53.96,6.944438186265888,2.6842090285882243,0.0
53.96,6.9567670782725,2.724930534459596,0.0
43.94,6.9418146601591575,2.819458549389915,0.0
43.21,6.922016276051244,2.892307331375812,0.0
43.81,6.9223269883994085,2.7593706243326874,0.0
3.35,6.942612442256416,2.87171116517064,0.0
6.7,6.96461447042783,2.8231839380602333,0.0
52.94,6.987497604109212,2.747250406500868,0.0
52.94,6.990726203643709,2.6909714090883874,0.0
37.94,6.99976305968409,2.814560547742966,0.0
51.81,7.002217530054894,2.8386312763111547,0.0
51.8,7.0214894347997525,2.7928341726273036,0.0
51.8,7.00160646720744,2.4944147529517107,0.0
50.39,6.983026700981598,2.3007929276656176,0.0
20.04,6.7121450741989,2.5716745544483155,0.0
7.24,6.6885050317643175,2.595314596882898,0.0
3.43,6.664748933070488,2.6190706955767276,0.0
10.04,6.7605797409632205,2.523239887683995,0.0
14.2,6.800879044121998,2.3768397887692485,0.0
25.41,6.592428348327073,2.5587652856251824,0.0
36.98,6.60971234826418,2.594531683566059,0.0
43.89,6.624785210963639,2.5264084229886166,0.0
50.98,6.622730870190357,2.634563559517866,0.0
47.07,6.621841003766506,2.529352630185749,0.0
47.07,6.603432947036781,2.6538614826714415,0.0
45.8,6.5849750539318865,2.6192689778983524,0.0
43.64,6.529474806812308,2.515618031383978,0.0
43.49,6.453936131201161,2.193278722910245,0.0
93.76,6.321574163400517,2.4847918843448396,0.0
47.58,6.187127368061539,2.75186467437878,0.0
53.82,5.9945820480314636,2.8913595965308696,0.0
55.94,5.723846661196118,3.0825193865492384,0.0
54.19,5.433471908989552,2.497562573769069,0.0
49.63,5.021572879410066,0.4956684999002796,0.0
48.09,4.426265675735139,0.0,0.5270614317033084
48.09,3.7879963167982846,0.0,0.2601448579123429
54.0,3.4176714552325347,0.0,0.07549638891953725
52.8,3.2237092732913446,0.0,0.1998365942462521
52.5,2.118836634891001,0.0,0.15597191340559013
53.5,1.325790463187896,0.0,0.10563131199426201
53.5,1.1507209493443065,0.30816499230025585,0.0
51.48,1.0109484902690165,0.0,0.029516129526310886
51.44,0.6673835085522435,0.04879686280054174,0.0
53.0,0.47683845089408405,0.15976632364172494,0.0
59.0,0.3971633442330895,0.3190170271196957,0.0
90.0,0.2977064168223407,0.36542355665246035,0.0
90.0,0.20069547532624338,0.4624344981485577,0.0
81.79,0.1416496426381042,0.654106325531657,0.0
71.45,0.08236741791717245,0.3420357651067002,0.0
71.56,0.08281740604186656,0.0,0.08281740604186656
76.39,0.050361997693234545,0.0,0.050361997693234545
75.0,0.06204073885231082,0.0,0.06204073885231082
76.06,0.11611216744677355,0.0,0.11611216744677355
75.4,0.24628709231028567,0.0,0.24628709231028567
76.78,0.39634629744304284,0.0,0.3167707006260667
83.45,0.5852165060284238,0.0,0.13428812406555918
85.15,0.7710074274757602,0.21042493326694534,0.0
78.16,0.9943475313869029,0.41148801237967525,0.0
49.11,1.333506863125981,0.9211350466883428,0.0
48.64,1.82534041562568,1.331158258114373,0.0
44.5,2.5006496460405723,1.8494829799541224,0.0
42.97,3.3639975512904914,2.76332340361667,0.0
42.0,4.6179570853907705,3.0213002090389374,0.0
46.58,5.098693125430427,2.567089367938274,0.0
42.52,5.244247813401723,1.9175559001261275,0.0
42.52,4.82614690059308,2.043879624605859,0.0
44.05,4.623871266938984,2.007428467809026,0.0
44.05,4.637179447531626,2.71030065856917,0.0
46.61,5.135489691852118,2.8220699898454944,0.0
60.53,5.572464325947164,2.7829733398353307,0.0
60.02,5.878095540552799,3.140472098704496,0.0
51.22,6.163246220382727,2.7757458220575915,0.0
51.22,6.313462736285426,2.5194285103989236,0.0
49.69,6.369123944227784,2.649443695029511,0.0
50.2,6.369011011133793,2.6230314291845094,0.0
46.3,6.389130852429187,2.4172351953161693,0.0
45.46,6.410009748958441,2.184154707274981,0.0
42.2,6.328331620176822,1.3374508731918784,0.0
45.93,6.193369266967671,0.30530447308537934,0.0
51.51,5.978941764699806,0.0,0.3025491917555101
50.44,5.638749829206921,0.0,0.6520124286764171
49.64,5.115460588690716,0.0,0.8979539573909809
48.93,4.478507984759667,0.0,0.28752655239892455
48.34,3.8251575600570424,0.23319787760874,0.0
47.54,3.288320861685351,0.0008038067496620727,0.0
45.03,2.9839822256946373,0.3316676416793678,0.0
47.24,2.595352669049329,1.701729559067382,0.0
51.2,3.151474062745085,1.782212939907435,0.0
51.2,3.9062270198482327,1.1335607785602555,0.0
49.22,4.242167777909358,1.4076995960959477,0.0
42.03,4.417868919743596,1.6033512394075977,0.0
50.6,4.739805084593163,0.0,1.2384788246462133
50.6,3.8698022583411156,1.594388723091245,0.0
50.6,4.350117552422317,2.36075777914267,0.0
50.6,4.636720245388546,2.6842346617732575,0.0
50.6,5.100999379361911,2.8300351033967104,0.0
53.3,5.3773741747334345,2.925013093171076,0.0
53.0,5.45292191669457,2.796414953331955,0.0
50.32,5.693303502615303,2.609083765289207,0.0
46.66,5.9235716653145705,3.4663487590886124,0.0
46.66,6.091119445061019,3.37837657615914,0.0
46.66,6.201837847887555,3.320708571210588,0.0
46.66,6.283950664314938,3.3181713516001814,0.0
50.76,6.305299562676652,3.3498728511164515,0.0
48.0,6.307740924390134,3.347431489402969,0.0
46.5,6.30666005869291,3.321987156161202,0.0
46.5,6.284870269825196,3.13157535351698,0.0
46.5,6.19598777495214,3.3530838430849954,0.0
45.12,6.149691894997173,3.3993797230399627,0.0
44.4,6.1453346786791965,3.29763614360197,0.0
44.01,6.655557486177745,2.522161346713501,0.0
44.02,6.549587055084775,2.7342325735624406,0.0
37.03,6.511862151998994,2.5332306861972924,0.0
26.54,6.3651620463651994,1.8576496247223346,0.0
23.25,6.242428308577507,1.1315769964622806,0.0
0.0,5.689620546244976,2.5066659259035653,0.0
40.06,6.166106354340365,3.2503392690018105,0.0
43.36,6.4554643664441524,2.854880461142054,0.0
26.23,6.83131947621176,2.1872481630455347,0.0
43.36,6.948331216438262,1.4336316482832236,0.0
43.36,7.073382672465216,2.661365338144864,0.0
43.7,7.1424666142237765,2.6718569932032796,0.0
44.89,7.1865580907313165,2.601240317756747,0.0
43.36,7.190729119159453,2.5705440903896193,0.0
43.36,7.233963335581851,2.580360271845205,0.0
43.36,7.237002795944199,2.5507956125438644,0.0
45.0,7.238971343473791,2.5488270650142724,0.0
46.93,7.240624148899906,2.5471742595881572,0.0
46.93,7.2444246796797795,2.5964241266862693,0.0
46.93,7.266725866070261,2.547597741356795,0.0
40.01,7.270293061009369,2.57055574535668,0.0
40.22,7.270355249570982,2.570493556795067,0.0
3.04,7.252925538756155,2.587923267609894,0.0
-7.28,7.174012104525229,2.66683670184082,0.0
-3.14,6.891865743692011,2.895932664796052,0.0
-12.27,4.099701014178015,2.3724475269360443,0.0
-15.03,4.0089142728234535,1.8001042948158035,0.0
-11.09,4.135378743103036,1.7532154213531963,0.0
-4.94,6.893018823184668,2.7621535906084356,0.0
1.59,6.854023397791922,2.827674214940174,0.0
52.03,7.0182194946100696,2.8226293117559793,0.0
55.09,7.022106584712325,2.7922170227147314,0.0
55.09,6.960732340178978,2.800540869370095,0.0
54.26,6.938350684938932,2.875972922488124,0.0
54.07,6.953938532105929,2.7808094785041506,0.0
54.07,6.952853597186428,2.781894413423652,0.0
46.42,6.955292823288147,2.7794551873219326,0.0
43.87,6.94079265906832,2.7939553515417597,0.0
43.36,6.9649825846867195,2.76976542592336,0.0
43.87,6.96775179397316,2.740471017697929,0.0
46.93,6.950729552583999,2.7840184580260807,0.0
48.0,6.95121754766835,2.810055661880722,0.0
50.93,6.930985457686684,2.8302877518623886,0.0
50.52,6.932165341037308,2.8291078685117643,0.0
51.89,6.934365142435571,2.4555552819676123,0.0
51.0,6.916014291325444,1.9964525521758816,0.0
49.4,6.895992451038137,1.5920712094393172,0.0
49.4,6.9033788421784745,2.380440786468741,0.0
50.53,6.59928358768838,3.002838428226739,0.0
50.53,6.7503267408933425,2.957896070777746,0.0
50.53,6.522646421599683,3.159051191132413,0.0
50.0,6.03160834174713,3.1461104911441167,0.0
49.0,6.5330686818741786,3.069053334040941,0.0
48.46,6.684386802821838,2.811634417337312,0.0
50.91,6.8242861486897715,2.671735071469379,0.0
53.73,6.715446371181242,2.8336252468558936,0.0
57.02,6.492486094901795,2.048627963453643,0.0
52.06,6.092763603717152,2.580976449333246,0.0
52.06,5.888827697089436,3.4215171304967704,0.0
59.0,6.291812354724688,3.1246332686174876,0.0
49.51,6.779288414317073,2.584106811147117,0.0
49.51,6.922721995888318,2.652874821087809,0.0
50.53,6.97342911665962,2.708268496072476,0.0
50.53,6.9870776044209695,2.6946200083111265,0.0
50.53,6.992764942338497,2.6889326703935987,0.0
50.53,6.9943752061774065,2.740372804432673,0.0
50.02,6.955255448833224,2.8060177607158483,0.0
50.02,6.898318372567968,2.7833792401641277,0.0
49.51,6.747244930179138,2.563099897407068,0.0
48.48,6.42242211690679,3.232750296886313,0.0
48.48,5.939686252872346,3.7950617577377335,0.0
44.5,5.869645754819919,3.5998502664002405,0.0
44.5,6.262414284049828,1.5094690050748403,0.0
46.09,6.481040873798213,1.688720399411336,0.0
46.09,6.681632520664739,2.947014694189373,0.0
46.09,6.8310778566826285,2.664943363476522,0.0
46.09,6.81694812893495,2.4933966986512566,0.0
46.09,6.814444915932551,2.575475508470632,0.0
48.4,6.768298934430028,2.8072978825460986,0.0
62.99,6.665012202595962,1.9291522536374597,0.0
62.99,6.468054692331339,0.9590010105864328,0.0
49.68,6.3063360332997815,0.6963164865941183,0.0
49.5,6.294532053217496,0.0,0.008059904676382068
49.0,6.321744659943434,0.46870626843852836,0.0
49.0,6.28880950571503,0.4485910247889482,0.0
48.14,6.292354067268476,2.328335587903937,0.0
7.47,6.449195999362537,2.3306448494438285,0.0
0.0,6.605473493385372,2.837497328895795,0.0
54.83,6.705000947618718,2.844070670418418,0.0
49.17,6.804805224600884,2.903417587070205,0.0
49.17,6.850317218000826,2.9109559915482466,0.0
49.17,6.898024206793216,2.9162994006338403,0.0
51.35,6.905226583766306,2.9356222225997426,0.0
50.09,6.934553201858121,2.9062956045079282,0.0
46.4,6.958286879125922,2.8825619272401273,0.0
43.21,6.964786705819965,2.8760621005460836,0.0
51.0,6.958699394204583,2.882149412161466,0.0
51.0,6.881234905440561,2.9065635030475026,0.0
51.8,6.718594039673211,3.0426791698758615,0.0
53.41,6.1978866924041505,2.502378559585239,0.0
53.74,6.062338778978342,2.717502069828024,0.0
54.0,6.34747537314188,1.716185104311701,0.0
55.46,6.311088210447916,3.0523070150162743,0.0
60.6,6.666460166463054,3.1213382420250095,0.0
62.65,6.761594529354329,2.9731534812557507,0.0
59.0,6.820355681668525,2.8878671300025633,0.0
61.1,6.822445146630908,2.832727267162195,0.0
61.1,6.841744765217262,2.91952844433181,0.0
59.0,6.858032423391305,2.876715587218775,0.0
49.82,6.815668484058696,2.892554327612393,0.0
49.82,6.6856173932559395,2.8899794237201872,0.0
49.82,6.28391037159482,3.2651612464423154,0.0
65.74,5.5493984106091085,1.9041824912476555,0.0
65.74,4.831730267780636,0.0,0.42854724390795784
63.17,4.491813768288767,0.9723772131435933,0.0
59.57,4.419223046554227,0.19616156883038904,0.0
57.55,4.325653987474864,2.1464945536391955,0.0
49.3,4.720548348456691,3.528788521569834,0.0
49.3,5.349738073547905,4.013657151916285,0.0
49.3,5.462636397274338,3.4233052472879955,0.0
54.3,5.535546358685831,3.456496081632471,0.0
53.79,5.298856083335947,2.1016744206428326,0.0
50.12,4.30584957014168,1.4501185996195929,0.0
50.15,2.974658888669319,0.0,0.34866419370910684
50.65,1.7981712242607182,0.0,0.10055849216522761
53.03,1.370259922520283,1.7862387512197702,0.0
55.94,1.4633980101269233,0.18116432409058336,0.0
71.91,1.467429775140443,0.0,0.8573501995436261
75.02,1.82374732921597,0.0,1.187142554680161
55.33,2.587695450641312,0.0,0.3861039387049727
54.5,3.310971725002504,0.8269593094802548,0.0
54.5,3.8089025899289863,3.6446783119277777,0.0
53.28,3.9322523997111345,3.441752905328653,0.0
53.28,3.6795332372294656,3.1109176911524967,0.0
65.83,3.233119910205931,2.496323060616351,0.0
80.38,2.7642070436818034,2.9917611260794694,0.0
80.38,2.3669148840874636,1.983217741907231,0.0
73.24,2.039338058464726,0.8253834269464151,0.0
73.7,1.861337751295949,0.2606781638234146,0.0
57.89,1.8903283245186286,0.2582127895397268,0.0
52.5,2.0710679041238462,0.18357400569047755,0.0
51.74,2.292728752894573,0.3863163399436238,0.0
51.74,2.4437708749335845,0.7657781966844524,0.0
51.9,2.3897509435694877,0.8728485259265337,0.0
53.76,2.2245799334151477,0.4279399604840566,0.0
53.18,1.855018351644499,0.7709763433157131,0.0
53.41,1.4197405095736415,1.0736281906916103,0.0
48.81,1.346966477653454,0.4302218512590128,0.0
48.29,1.1433949631086258,0.0,0.029336607670960024
48.2,0.7786557354385009,0.07015063060924442,0.0
46.0,0.5783945199540506,0.08473545352075046,0.0
48.4,0.5632757241580602,0.0,0.11234734219519554
51.38,0.5605997413510944,0.0,0.030095762571253515
52.0,0.6999752857446122,0.0,0.1164209090867872
53.95,0.7074478310725785,0.0,0.2034690512317296
48.5,0.6925155319804841,0.0,0.002860359566690951
48.2,0.6941947197516012,0.2872376409911044,0.0
47.27,0.598576100541462,0.0,0.04154692282262923
45.5,0.44386120552808556,0.0,0.23165961401614923
46.75,0.3250910075922338,0.0,0.2720406097142497
49.32,0.28500690746873214,0.0,0.23195650959074804
107.17,0.2867413666262181,0.0,0.26021616768722605
52.4,0.3100873776913535,0.0,0.2570369798133694
49.84,0.37173834393450955,0.0,0.15953675242257323
47.78,0.4108157911090322,0.0,0.06598820490213561
46.3,0.40961651041402114,0.0,0.1974149189020848
45.0,0.44563341280346497,0.0,0.07428062765757637
45.0,0.46329115232504053,0.0,0.17151396399612806
46.5,0.36570151833244846,0.0,0.2065503246984962
46.5,0.27349968071824265,0.0,0.1673988849622745
46.5,0.20719591565831413,0.0,0.15414551778033006
45.67,0.15278512979501446,0.0,0.07320953297803834
45.67,0.11765040941992241,0.0,0.01154961366395426
46.18,0.07280433722435298,0.03329645853161518,0.0
45.16,0.06953687517571044,0.0,0.04301167623671841
47.21,0.061768604768846866,0.0,0.03524340582985483
48.9,0.08390244495893766,0.0,0.05737724601994562
55.68,0.10041284108392737,0.0,0.047362443205943294
56.2,0.11769257662386926,0.0,0.06464217874588518
56.2,0.15387226566051482,0.0,0.12734706672152277
56.2,0.18933857199726545,0.0,0.1628133730582734
56.2,0.2441829988219961,0.0,0.21765779988300404
49.5,0.28109633930820377,0.0,0.20152074249122764
49.5,0.33785132001555745,0.0,0.15217492744261316
50.29,0.41411276732490077,0.0,0.09581038005699627
86.0,0.4915759369998466,0.0,0.2528491465489182
86.0,0.5703889909139048,0.0,0.19903620576801628
71.84,0.6703755588582856,0.0,0.3785983705293732
64.0,0.7352855118001664,0.0,0.33740752771528576
57.37,0.8033880343104369,0.0,0.1402580608356358
57.01,0.8539020851899756,0.0,0.005095719142230282
49.26,0.8906122266945908,0.6743745107059398,0.0
49.26,1.1590156103442215,0.8568995090191738,0.0
47.21,1.3357138038180572,0.6006257187283621,0.0
47.21,1.334037249752714,0.8410290632446333,0.0
47.21,1.7895212643562421,1.2343514146888503,0.0
52.71,2.0672174269833996,1.6993608223534702,0.0
55.05,2.4259568314643833,2.0037513913472877,0.0
67.5,3.3085315989493793,1.7843065973370926,0.0
92.0,3.6214792575686636,3.8321016442881004,0.0
87.95,4.476418503224564,4.038170356191881,0.0
55.93,5.026203166706326,4.045414870428953,0.0
260.0,5.475018042671073,2.9599952199283974,0.0
260.0,5.725192965100891,3.054647883705475,0.0
260.0,5.780003515828122,1.0900230093708165,0.0
90.0,5.59229027455679,1.092059858069205,0.0
53.37,5.389994972749573,1.6922331439613032,0.0
52.34,5.246317043593499,2.207263858263265,0.0
52.34,5.0610996949099665,3.0290859814826057,0.0
53.88,4.9322790773009455,2.2029994372879145,0.0
56.0,4.730472868094535,2.2191292539213805,0.0
56.96,4.327049407110353,2.463401521271609,0.0
68.8,3.8679495399918555,1.7819178340134498,0.0
61.6,3.3896303258432936,1.5440566768092263,0.0
57.94,2.9494209671188614,1.5333376535707934,0.0
51.5,2.605790791594028,1.1077370598648582,0.0
50.32,1.8055852288643326,1.430489041692697,0.0
50.32,1.6179770896262509,0.5570892233710965,0.0
50.32,1.3320496156163,0.20641192284523857,0.0
52.48,1.1869873601974235,0.0,0.23208019839370997
53.44,1.0585964235361982,0.0,0.7402940362682937
55.17,0.9810583931408204,0.0,0.8749575973848522
62.33,1.0849242857297012,0.0,0.4483195111938922
73.91,1.2746018205374552,0.39648571261904353,0.0
54.43,1.5237107142730115,0.30652801251743944,0.0
53.92,1.3733749259419301,0.0,0.10016537687031213
53.92,1.4355180993621264,0.0,0.3745101418024446
53.92,1.6530977989981621,0.0,0.061585862658639634
53.92,2.0058719181180615,0.0,0.09605759451063434
54.43,2.4927222225010377,0.0,0.609433097832603
105.0,3.0559330435205685,0.28624202279242894,0.0
105.0,3.618937821262456,0.3863672185253417,0.0
99.0,4.2210563297145285,0.8983070655109362,0.0
81.0,4.86303073386638,1.8743697966375983,0.0
74.13,5.335347151339174,3.099666111260297,0.0
53.92,5.561057134468675,3.5370861016055963,0.0
53.92,5.553176450187352,3.4388659901309504,0.0
53.92,5.445598423948007,3.175091231224406,0.0
55.23,5.274711801198383,3.5581794454859663,0.0
53.3,5.027276561139125,2.718081529046552,0.0
53.2,4.9113234883106,2.1178542305222905,0.0
52.62,4.626265887406084,1.607155863257046,0.0
52.14,4.3042830435022665,0.6559291580892452,0.0
51.19,3.9795094834553404,0.6093499329902827,0.0
52.07,3.5229379200805218,0.959820700609133,0.0
55.68,3.337506679144386,1.0656763447282924,0.0
62.43,3.1673884931436724,1.5806221169359027,0.0
79.48,3.16394435561599,1.610591453402578,0.0
87.38,3.073928906683667,1.4618801118839726,0.0
83.1,2.712982597164457,0.5496168723315642,0.0
85.35,2.3491639710598706,0.0,0.7311268357813561
85.96,2.0297597729914516,0.0,0.7034998260418495
77.65,1.862812723659877,0.0,0.4304519809543066
76.4,1.7389940322309436,0.0,0.65146087573227
83.53,1.7153837397778782,0.0,0.389123792828276
82.83,1.8281557082294524,0.21428461007293476,0.0
292.69,1.9813899008818467,0.5119787993834051,0.0
300.0,2.2526509349336736,0.47944455578250667,0.0
300.0,2.618130958075953,0.0,0.15128745674969313
292.69,2.7885939609656907,0.0,0.40132605645640673
55.0,2.688266987128377,0.2560300950997396,0.0
55.0,2.468803202615286,0.3959182827958547,0.0
56.83,2.208234934517842,0.49733535725934663,0.0
54.96,1.989584477973174,0.45073382441409415,0.0
55.98,1.3072317674112328,0.7617337498301466,0.0
55.8,1.0734555444327722,0.8098335802356625,0.0
